Matnr,Bwkey,Lbkum,Salk3,Vprsv,Verpr,Stprs,Peinh,Bklas
000000000010001210,4000,141.000,42849553.14,V,303897.54,0.00,1.000,3200
000000000010001210,3000,96.000,29174163.84,V,303897.54,0.00,1.000,3200
000000000030000289,4000,2.000,148683.58,V,74341.79,0.00,1.000,3200
000000000090000075,1000,10.000,457987.60,V,45798.76,0.00,1.000,3200
000000000090000075,4000,6.000,274792.56,V,45798.76,0.00,1.000,3200
000000000010001211,1000,12.000,102220.68,V,8518.39,0.00,1.000,3200
000000000030000290,4000,0.000,0.00,V,94066.75,0.00,1.000,3200
000000000010001212,2000,0.000,0.00,V,2124.26,0.00,1.000,3200
000000000010001213,2000,65.000,343584.15,V,5285.91,0.00,1.000,3200
000000000030000291,4000,4.000,377579.72,V,94394.93,0.00,1.000,3200
000000000030000291,1000,1.000,94394.93,V,94394.93,0.00,1.000,3200
000000000030000292,3000,0.000,0.00,V,52037.17,0.00,1.000,3200
000000000010001214,3000,0.000,0.00,V,146444.96,0.00,1.000,3200
000000000010001214,2000,0.000,0.00,V,146444.96,0.00,1.000,3200
000000000010001215,2000,23.000,1533630.80,V,66679.60,0.00,1.000,3200
000000000010001216,2000,0.000,0.00,V,17051.25,0.00,1.000,3200
000000000010001217,3000,2.000,293621.58,V,146810.79,0.00,1.000,3200
000000000010001217,1000,3.000,440432.37,V,146810.79,0.00,1.000,3200
000000000030000293,2000,0.000,0.00,V,132887.69,0.00,1.000,3200
000000000030000293,3000,1.000,132887.69,V,132887.69,0.00,1.000,3200
000000000010001218,4000,0.000,0.00,V,117160.97,0.00,1.000,3200
000000000080000251,2000,6.000,2578534.86,V,429755.81,0.00,1.000,3200
000000000030000294,2000,8.000,1432854.96,V,179106.87,0.00,1.000,3200
000000000030000294,1000,2.000,358213.74,V,179106.87,0.00,1.000,3200
000000000030000295,3000,6.000,768644.70,V,128107.45,0.00,1.000,3200
000000000010001219,1000,2.000,15846.26,V,7923.13,0.00,1.000,3200
000000000010001220,3000,3.000,262374.75,V,87458.25,0.00,1.000,3200
000000000010001221,2000,18.000,2039043.60,V,113280.20,0.00,1.000,3200
000000000010001221,3000,2.000,226560.40,V,113280.20,0.00,1.000,3200
000000000010001222,1000,0.000,0.00,V,21920.00,0.00,1.000,3200
000000000010001223,4000,10.000,1389692.50,V,138969.25,0.00,1.000,3200
000000000080000252,1000,6.000,1588196.70,V,264699.45,0.00,1.000,3200
000000000010001224,2000,56.000,924546.56,V,16509.76,0.00,1.000,3200
000000000010001225,2000,120.000,761398.80,V,6344.99,0.00,1.000,3200
000000000010001226,3000,0.000,0.00,V,33740.15,0.00,1.000,3200
000000000010001227,1000,2.000,1433758.64,V,716879.32,0.00,1.000,3200
000000000080000253,3000,4.000,812009.20,V,203002.30,0.00,1.000,3200
000000000080000254,4000,16.000,3482242.72,V,217640.17,0.00,1.000,3200
000000000030000296,3000,0.000,0.00,V,48625.48,0.00,1.000,3200
000000000010001228,1000,2.000,23252.56,V,11626.28,0.00,1.000,3200
000000000010001228,4000,3.000,34878.84,V,11626.28,0.00,1.000,3200
000000000010001229,1000,4.000,239121.12,V,59780.28,0.00,1.000,3200
000000000010001229,4000,1.000,59780.28,V,59780.28,0.00,1.000,3200
000000000010001230,3000,0.000,0.00,V,75499.85,0.00,1.000,3200
000000000030000297,3000,4.000,127245.00,V,31811.25,0.00,1.000,3200
000000000080000255,4000,7.000,1732281.11,V,247468.73,0.00,1.000,3200
000000000010001231,1000,209.000,2614826.17,V,12511.13,0.00,1.000,3200
000000000030000298,1000,0.000,0.00,V,272566.42,0.00,1.000,3200
000000000030000299,2000,5.000,612864.05,V,122572.81,0.00,1.000,3200
000000000080000256,1000,10.000,3064961.90,V,306496.19,0.00,1.000,3200
000000000010001232,2000,24.000,309193.92,V,12883.08,0.00,1.000,3200
000000000080000257,2000,6.000,442362.66,V,73727.11,0.00,1.000,3200
000000000010001233,2000,0.000,0.00,V,157593.25,0.00,1.000,3200
000000000010001233,3000,9.000,1418339.25,V,157593.25,0.00,1.000,3200
000000000010001234,3000,0.000,0.00,V,121888.19,0.00,1.000,3200
000000000010001235,2000,0.000,0.00,V,7870.72,0.00,1.000,3200
000000000010001236,4000,116.000,1858004.48,V,16017.28,0.00,1.000,3200
000000000010001236,2000,15.000,240259.20,V,16017.28,0.00,1.000,3200
000000000010001237,2000,1.000,93914.09,V,93914.09,0.00,1.000,3200
000000000010001238,3000,9.000,1134110.97,V,126012.33,0.00,1.000,3200
000000000090000076,4000,7.000,1066508.87,V,152358.41,0.00,1.000,3200
000000000010001239,4000,6.000,1049509.14,V,174918.19,0.00,1.000,3200
000000000010001239,2000,0.000,0.00,V,174918.19,0.00,1.000,3200
000000000010001240,2000,1.000,134428.32,V,134428.32,0.00,1.000,3200
000000000030000300,3000,6.000,2487840.18,V,414640.03,0.00,1.000,3200
000000000010001241,3000,5.000,349032.10,V,69806.42,0.00,1.000,3200
000000000010001242,1000,12.000,2066474.04,V,172206.17,0.00,1.000,3200
000000000010001243,4000,147.000,2395803.06,V,16297.98,0.00,1.000,3200
000000000010001243,3000,9.000,146681.82,V,16297.98,0.00,1.000,3200
000000000010001244,4000,6.000,606793.62,V,101132.27,0.00,1.000,3200
000000000010001245,1000,78.000,804869.52,V,10318.84,0.00,1.000,3200
000000000080000258,4000,4.000,1736534.40,V,434133.60,0.00,1.000,3200
000000000080000258,2000,4.000,1736534.40,V,434133.60,0.00,1.000,3200
000000000010001246,2000,0.000,0.00,V,85067.61,0.00,1.000,3200
000000000010001247,1000,0.000,0.00,V,517054.40,0.00,1.000,3200
000000000090000077,1000,6.000,459583.32,V,76597.22,0.00,1.000,3200
000000000010001248,2000,0.000,0.00,V,163687.93,0.00,1.000,3200
000000000010001249,3000,2.000,1353483.02,V,676741.51,0.00,1.000,3200
000000000010001250,4000,24.000,4232220.96,V,176342.54,0.00,1.000,3200
000000000080000259,1000,6.000,1596297.96,V,266049.66,0.00,1.000,3200
000000000010001251,2000,5.000,300365.25,V,60073.05,0.00,1.000,3200
000000000010001252,2000,0.000,0.00,V,111708.90,0.00,1.000,3200
000000000010001253,1000,0.000,0.00,V,543099.54,0.00,1.000,3200
000000000010001254,4000,132.000,1492877.76,V,11309.68,0.00,1.000,3200
000000000010001255,3000,7.000,221310.67,V,31615.81,0.00,1.000,3200
000000000010001256,1000,197.000,54850889.27,V,278430.91,0.00,1.000,3200
000000000010001256,4000,80.000,22274472.80,V,278430.91,0.00,1.000,3200
000000000030000301,2000,0.000,0.00,V,46477.60,0.00,1.000,3200
000000000030000301,4000,0.000,0.00,V,46477.60,0.00,1.000,3200
000000000010001257,3000,0.000,0.00,V,137770.53,0.00,1.000,3200
000000000010001258,4000,15.000,2678889.45,V,178592.63,0.00,1.000,3200
000000000090000078,3000,14.000,1325086.14,V,94649.01,0.00,1.000,3200
000000000090000078,4000,32.000,3028768.32,V,94649.01,0.00,1.000,3200
000000000010001259,1000,2.000,1498065.16,V,749032.58,0.00,1.000,3200
000000000010001260,2000,28.000,14585905.60,V,520925.20,0.00,1.000,3200
000000000080000260,4000,1.000,412093.43,V,412093.43,0.00,1.000,3200
000000000010001261,3000,7.000,4214341.46,V,602048.78,0.00,1.000,3200
000000000080000261,3000,20.000,4069486.20,V,203474.31,0.00,1.000,3200
000000000010001262,3000,0.000,0.00,V,162384.31,0.00,1.000,3200
000000000010001263,1000,40.000,756581.60,V,18914.54,0.00,1.000,3200
000000000010001264,2000,0.000,0.00,V,147661.75,0.00,1.000,3200
000000000010001264,3000,0.000,0.00,V,147661.75,0.00,1.000,3200
000000000010001265,1000,0.000,0.00,V,24146.48,0.00,1.000,3200
000000000010001266,1000,2.000,209088.08,V,104544.04,0.00,1.000,3200
000000000010001267,3000,2.000,311233.48,V,155616.74,0.00,1.000,3200
000000000010001268,4000,14.000,167553.40,V,11968.10,0.00,1.000,3200
000000000080000262,2000,8.000,1486318.80,V,185789.85,0.00,1.000,3200
000000000080000262,1000,7.000,1300528.95,V,185789.85,0.00,1.000,3200
000000000030000302,1000,3.000,469006.86,V,156335.62,0.00,1.000,3200
000000000010001269,4000,0.000,0.00,V,102750.63,0.00,1.000,3200
000000000010001270,4000,7.000,754005.84,V,107715.12,0.00,1.000,3200
000000000030000303,4000,0.000,0.00,V,96250.40,0.00,1.000,3200
000000000090000079,2000,36.000,3865961.88,V,107387.83,0.00,1.000,3200
000000000090000079,4000,6.000,644326.98,V,107387.83,0.00,1.000,3200
000000000010001271,4000,0.000,0.00,V,174593.80,0.00,1.000,3200
000000000010001272,1000,14.000,7495831.00,V,535416.50,0.00,1.000,3200
000000000010001273,1000,10.000,226979.00,V,22697.90,0.00,1.000,3200
000000000010001274,1000,0.000,0.00,V,159399.52,0.00,1.000,3200
000000000010001275,1000,4.000,206074.00,V,51518.50,0.00,1.000,3200
000000000010001276,2000,5.000,860711.50,V,172142.30,0.00,1.000,3200
000000000010001277,4000,11.000,881253.56,V,80113.96,0.00,1.000,3200
000000000010001278,4000,170.000,3703467.00,V,21785.10,0.00,1.000,3200
000000000010001279,3000,0.000,0.00,V,689341.35,0.00,1.000,3200
000000000010001280,4000,9.000,729792.00,V,81088.00,0.00,1.000,3200
000000000010001281,1000,14.000,869744.68,V,62124.62,0.00,1.000,3200
000000000090000080,2000,6.000,34849.26,V,5808.21,0.00,1.000,3200
000000000090000080,4000,24.000,139397.04,V,5808.21,0.00,1.000,3200
000000000030000304,2000,6.000,843831.06,V,140638.51,0.00,1.000,3200
000000000080000263,3000,15.000,6701541.75,V,446769.45,0.00,1.000,3200
000000000010001282,4000,3.000,372807.21,V,124269.07,0.00,1.000,3200
000000000010001283,1000,73.000,163031.63,V,2233.31,0.00,1.000,3200
000000000010001283,3000,49.000,109432.19,V,2233.31,0.00,1.000,3200
000000000010001284,2000,39.000,319111.65,V,8182.35,0.00,1.000,3200
000000000010001285,3000,18.000,166117.14,V,9228.73,0.00,1.000,3200
000000000030000305,3000,2.000,255426.94,V,127713.47,0.00,1.000,3200
000000000010001286,2000,5.000,25611.10,V,5122.22,0.00,1.000,3200
000000000030000306,2000,0.000,0.00,V,23147.21,0.00,1.000,3200
000000000010001287,2000,0.000,0.00,V,107579.04,0.00,1.000,3200
000000000080000264,4000,5.000,2102582.45,V,420516.49,0.00,1.000,3200
000000000010001288,3000,7.000,940640.40,V,134377.20,0.00,1.000,3200
000000000010001289,2000,5.000,309774.50,V,61954.90,0.00,1.000,3200
000000000010001290,2000,4.000,316584.72,V,79146.18,0.00,1.000,3200
000000000010001291,1000,0.000,0.00,V,145531.80,0.00,1.000,3200
000000000010001291,2000,0.000,0.00,V,145531.80,0.00,1.000,3200
000000000010001292,2000,2.000,1145708.64,V,572854.32,0.00,1.000,3200
000000000010001293,3000,1.000,115449.52,V,115449.52,0.00,1.000,3200
000000000010001294,1000,73.000,1336257.70,V,18304.90,0.00,1.000,3200
000000000010001295,2000,10.000,4044876.50,V,404487.65,0.00,1.000,3200
000000000030000307,2000,2.000,263967.12,V,131983.56,0.00,1.000,3200
000000000030000308,1000,4.000,349460.72,V,87365.18,0.00,1.000,3200
000000000030000308,3000,0.000,0.00,V,87365.18,0.00,1.000,3200
000000000010001296,3000,0.000,0.00,V,44907.25,0.00,1.000,3200
000000000010001297,1000,13.000,536344.77,V,41257.29,0.00,1.000,3200
000000000010001298,4000,2.000,1380129.84,V,690064.92,0.00,1.000,3200
000000000010001298,2000,1.000,690064.92,V,690064.92,0.00,1.000,3200
000000000010001299,3000,0.000,0.00,V,89907.65,0.00,1.000,3200
000000000010001300,3000,9.000,1393461.54,V,154829.06,0.00,1.000,3200
000000000010001300,4000,14.000,2167606.84,V,154829.06,0.00,1.000,3200
000000000090000081,1000,12.000,60736.80,V,5061.40,0.00,1.000,3200
000000000090000081,4000,15.000,75921.00,V,5061.40,0.00,1.000,3200
000000000010001301,1000,8.000,431128.40,V,53891.05,0.00,1.000,3200
000000000010001302,2000,0.000,0.00,V,44744.63,0.00,1.000,3200
000000000030000309,2000,0.000,0.00,V,47983.17,0.00,1.000,3200
000000000010001303,4000,137.000,2023687.28,V,14771.44,0.00,1.000,3200
000000000080000265,2000,13.000,1272389.95,V,97876.15,0.00,1.000,3200
000000000010001304,1000,143.000,2365641.85,V,16542.95,0.00,1.000,3200
000000000010001305,2000,2.000,259551.78,V,129775.89,0.00,1.000,3200
000000000010001306,3000,3.000,21021.96,V,7007.32,0.00,1.000,3200
000000000030000310,3000,0.000,0.00,V,134407.25,0.00,1.000,3200
000000000010001307,3000,1.000,106084.17,V,106084.17,0.00,1.000,3200
000000000080000266,3000,7.000,3070530.82,V,438647.26,0.00,1.000,3200
000000000010001308,2000,143.000,1585283.70,V,11085.90,0.00,1.000,3200
000000000010001309,2000,6.000,2191170.90,V,365195.15,0.00,1.000,3200
000000000030000311,4000,0.000,0.00,V,690776.69,0.00,1.000,3200
000000000010001310,3000,0.000,0.00,V,152705.23,0.00,1.000,3200
000000000080000267,4000,3.000,288245.97,V,96081.99,0.00,1.000,3200
000000000030000312,2000,4.000,903615.52,V,225903.88,0.00,1.000,3200
000000000030000312,3000,3.000,677711.64,V,225903.88,0.00,1.000,3200
000000000010001311,4000,11.000,885409.80,V,80491.80,0.00,1.000,3200
000000000010001312,3000,8.000,340933.68,V,42616.71,0.00,1.000,3200
000000000090000082,1000,11.000,1769087.76,V,160826.16,0.00,1.000,3200
000000000090000082,4000,16.000,2573218.56,V,160826.16,0.00,1.000,3200
000000000010001313,3000,92.000,1381248.44,V,15013.57,0.00,1.000,3200
000000000010001314,3000,46.000,430616.12,V,9361.22,0.00,1.000,3200
000000000010001315,4000,67.000,1529450.54,V,22827.62,0.00,1.000,3200
000000000090000083,4000,17.000,140174.52,V,8245.56,0.00,1.000,3200
000000000010001316,3000,0.000,0.00,V,26673.72,0.00,1.000,3200
000000000010001316,2000,0.000,0.00,V,26673.72,0.00,1.000,3200
000000000010001317,3000,20.000,69257.00,V,3462.85,0.00,1.000,3200
000000000010001318,2000,0.000,0.00,V,135344.39,0.00,1.000,3200
000000000010001318,4000,0.000,0.00,V,135344.39,0.00,1.000,3200
000000000010001319,4000,0.000,0.00,V,52266.74,0.00,1.000,3200
000000000010001319,1000,5.000,261333.70,V,52266.74,0.00,1.000,3200
000000000010001320,3000,65.000,793218.40,V,12203.36,0.00,1.000,3200
000000000010001321,1000,3.000,335327.94,V,111775.98,0.00,1.000,3200
000000000010001321,2000,2.000,223551.96,V,111775.98,0.00,1.000,3200
000000000030000313,1000,1.000,168027.55,V,168027.55,0.00,1.000,3200
000000000030000314,4000,1.000,166174.11,V,166174.11,0.00,1.000,3200
000000000090000084,3000,27.000,3464902.17,V,128329.71,0.00,1.000,3200
000000000010001322,4000,0.000,0.00,V,68572.06,0.00,1.000,3200
000000000010001323,1000,5.000,685192.45,V,137038.49,0.00,1.000,3200
000000000010001324,2000,35.000,368501.35,V,10528.61,0.00,1.000,3200
000000000010001325,4000,8.000,1397669.04,V,174708.63,0.00,1.000,3200
000000000010001326,2000,0.000,0.00,V,127094.52,0.00,1.000,3200
000000000010001326,4000,0.000,0.00,V,127094.52,0.00,1.000,3200
000000000010001327,3000,0.000,0.00,V,80654.11,0.00,1.000,3200
000000000010001327,2000,0.000,0.00,V,80654.11,0.00,1.000,3200
000000000030000315,2000,4.000,267303.24,V,66825.81,0.00,1.000,3200
000000000010001328,4000,0.000,0.00,V,38641.83,0.00,1.000,3200
000000000010001329,2000,0.000,0.00,V,52519.53,0.00,1.000,3200
000000000010001330,3000,0.000,0.00,V,120570.41,0.00,1.000,3200
