Ebeln,Bsart,Aedat,Lifnr,Ekorg,Ekgrp,Waers
4500004945,AN,2026-02-01T00:00:00,0001000001,Z100,Z02,ZAR
4500004946,AN,2025-09-02T00:00:00,0001000045,Z100,Z01,ZAR
4500004947,AN,2026-04-28T00:00:00,0001000045,Z100,Z02,ZAR
4500004948,ZDOM,2026-08-01T00:00:00,0001000045,Z100,Z02,ZAR
4500004949,WK,2026-09-07T00:00:00,0001000045,Z100,Z01,ZAR
4500004950,WK,2026-09-05T00:00:00,0001000045,Z100,Z02,ZAR
4500004951,WK,2024-09-26T00:00:00,0001000043,Z100,Z03,ZAR
4500004952,WK,2025-02-18T00:00:00,0001000043,Z100,Z01,ZAR
4500004953,AN,2025-07-29T00:00:00,0001000043,Z100,Z03,ZAR
4500004954,AN,2025-10-07T00:00:00,0001000043,Z100,Z01,ZAR
4500004955,WK,2026-02-05T00:00:00,0001000043,Z100,Z03,ZAR
4500004956,AN,2026-07-25T00:00:00,0001000043,Z100,Z02,ZAR
4500004957,WK,2024-12-01T00:00:00,0001000043,Z100,Z01,ZAR
4500004958,WK,2025-03-20T00:00:00,0001000043,Z100,Z03,ZAR
4500004959,WK,2025-08-03T00:00:00,0001000043,Z100,Z02,ZAR
4500004960,AN,2025-12-07T00:00:00,0001000043,Z100,Z02,ZAR
4500004961,ZDOM,2026-02-05T00:00:00,0001000043,Z100,Z02,ZAR
4500004962,AN,2026-05-30T00:00:00,0001000043,Z100,Z03,ZAR
4500004963,WK,2026-01-23T00:00:00,0001000041,Z100,Z02,ZAR
4500004964,WK,2024-10-03T00:00:00,0001000022,Z100,Z01,ZAR
4500004965,ZDOM,2024-12-12T00:00:00,0001000022,Z100,Z03,ZAR
4500004966,WK,2025-02-27T00:00:00,0001000022,Z100,Z03,ZAR
4500004967,AN,2025-03-08T00:00:00,0001000022,Z100,Z02,ZAR
4500004968,AN,2025-09-24T00:00:00,0001000022,Z100,Z03,ZAR
4500004969,ZDOM,2025-11-09T00:00:00,0001000022,Z100,Z02,ZAR
4500004970,WK,2026-05-19T00:00:00,0001000022,Z100,Z01,ZAR
4500004971,WK,2025-02-13T00:00:00,0001000016,Z100,Z02,ZAR
4500004972,AN,2025-08-12T00:00:00,0001000016,Z100,Z02,ZAR
4500004973,AN,2026-02-05T00:00:00,0001000016,Z100,Z01,ZAR
4500004974,ZDOM,2024-09-28T00:00:00,0001000016,Z100,Z03,ZAR
4500004975,ZDOM,2025-05-03T00:00:00,0001000016,Z100,Z01,ZAR
4500004976,AN,2026-01-24T00:00:00,0001000016,Z100,Z02,ZAR
4500004977,AN,2024-09-15T00:00:00,0001000026,Z100,Z02,ZAR
4500004978,WK,2025-04-19T00:00:00,0001000026,Z100,Z03,ZAR
4500004979,WK,2025-11-24T00:00:00,0001000026,Z100,Z02,ZAR
4500004980,WK,2025-12-16T00:00:00,0001000026,Z100,Z01,ZAR
4500004981,ZDOM,2026-01-17T00:00:00,0001000026,Z100,Z03,ZAR
4500004982,ZDOM,2026-09-03T00:00:00,0001000026,Z100,Z01,ZAR
4500004983,AN,2024-09-07T00:00:00,0001000026,Z100,Z01,ZAR
4500004984,WK,2025-11-01T00:00:00,0001000026,Z100,Z01,ZAR
4500004985,WK,2025-12-04T00:00:00,0001000026,Z100,Z01,ZAR
4500004986,WK,2026-04-05T00:00:00,0001000026,Z100,Z03,ZAR
4500004987,AN,2026-05-27T00:00:00,0001000026,Z100,Z03,ZAR
4500004988,WK,2026-06-28T00:00:00,0001000026,Z100,Z03,ZAR
4500004989,WK,2024-09-09T00:00:00,0001000057,Z100,Z03,ZAR
4500004990,WK,2024-10-28T00:00:00,0001000057,Z100,Z03,ZAR
4500004991,ZDOM,2025-06-13T00:00:00,0001000057,Z100,Z01,ZAR
4500004992,AN,2025-12-01T00:00:00,0001000057,Z100,Z03,ZAR
4500004993,ZDOM,2026-06-21T00:00:00,0001000057,Z100,Z02,ZAR
4500004994,AN,2026-08-03T00:00:00,0001000057,Z100,Z01,ZAR
4500004995,ZDOM,2026-08-24T00:00:00,0001000057,Z100,Z01,ZAR
4500004996,ZDOM,2024-10-05T00:00:00,0001000057,Z100,Z01,ZAR
4500004997,AN,2025-04-16T00:00:00,0001000057,Z100,Z03,ZAR
4500004998,AN,2025-12-08T00:00:00,0001000057,Z100,Z03,ZAR
4500004999,AN,2026-01-23T00:00:00,0001000057,Z100,Z01,ZAR
4500005000,WK,2026-08-20T00:00:00,0001000057,Z100,Z01,ZAR
4500005001,AN,2024-09-15T00:00:00,0001000049,Z100,Z03,ZAR
4500005002,ZDOM,2025-04-15T00:00:00,0001000049,Z100,Z03,ZAR
4500005003,ZDOM,2024-09-15T00:00:00,0001000048,Z100,Z01,ZAR
4500005004,ZDOM,2025-06-12T00:00:00,0001000048,Z100,Z03,ZAR
4500005005,AN,2025-07-14T00:00:00,0001000048,Z100,Z02,ZAR
4500005006,AN,2025-09-01T00:00:00,0001000048,Z100,Z03,ZAR
4500005007,ZDOM,2025-09-04T00:00:00,0001000048,Z100,Z03,ZAR
4500005008,AN,2025-12-09T00:00:00,0001000048,Z100,Z03,ZAR
4500005009,ZDOM,2026-05-17T00:00:00,0001000048,Z100,Z03,ZAR
4500005010,ZDOM,2026-06-25T00:00:00,0001000048,Z100,Z01,ZAR
4500005011,ZDOM,2024-09-26T00:00:00,0001000055,Z100,Z02,ZAR
4500005012,AN,2025-09-19T00:00:00,0001000055,Z100,Z01,ZAR
4500005013,ZDOM,2025-10-06T00:00:00,0001000055,Z100,Z01,ZAR
4500005014,ZDOM,2024-11-10T00:00:00,0001000053,Z100,Z01,ZAR
4500005015,ZDOM,2025-04-13T00:00:00,0001000053,Z100,Z03,ZAR
4500005016,AN,2025-05-13T00:00:00,0001000053,Z100,Z01,ZAR
4500005017,WK,2026-01-03T00:00:00,0001000053,Z100,Z02,ZAR
4500005018,AN,2024-10-06T00:00:00,0001000020,Z100,Z03,ZAR
4500005019,AN,2026-01-10T00:00:00,0001000020,Z100,Z03,ZAR
4500005020,AN,2026-05-20T00:00:00,0001000017,Z100,Z02,ZAR
4500005021,AN,2026-06-24T00:00:00,0001000017,Z100,Z01,ZAR
4500005022,WK,2026-03-04T00:00:00,0001000017,Z100,Z03,ZAR
4500005023,WK,2025-11-09T00:00:00,0001000050,Z100,Z02,ZAR
4500005024,ZDOM,2026-09-07T00:00:00,0001000050,Z100,Z02,ZAR
4500005025,ZDOM,2026-04-21T00:00:00,0001000050,Z100,Z03,ZAR
4500005026,AN,2024-09-22T00:00:00,0001000025,Z100,Z01,ZAR
4500005027,AN,2025-05-15T00:00:00,0001000025,Z100,Z02,ZAR
4500005028,ZDOM,2026-01-30T00:00:00,0001000025,Z100,Z02,ZAR
4500005029,AN,2026-08-08T00:00:00,0001000025,Z100,Z02,ZAR
4500005030,AN,2025-01-14T00:00:00,0001000005,Z100,Z03,ZAR
4500005031,WK,2025-05-20T00:00:00,0001000005,Z100,Z03,ZAR
4500005032,AN,2026-04-27T00:00:00,0001000005,Z100,Z01,ZAR
4500005033,WK,2026-08-22T00:00:00,0001000005,Z100,Z02,ZAR
4500005034,AN,2024-09-10T00:00:00,0001000046,Z100,Z01,ZAR
4500005035,ZDOM,2024-10-29T00:00:00,0001000046,Z100,Z02,ZAR
4500005036,ZDOM,2025-04-28T00:00:00,0001000046,Z100,Z01,ZAR
4500005037,AN,2026-07-02T00:00:00,0001000046,Z100,Z02,ZAR
4500005038,ZDOM,2024-09-30T00:00:00,0001000003,Z100,Z02,ZAR
4500005039,WK,2025-02-16T00:00:00,0001000003,Z100,Z03,ZAR
4500005040,ZDOM,2025-03-23T00:00:00,0001000003,Z100,Z03,ZAR
4500005041,ZDOM,2024-10-07T00:00:00,0001000022,Z100,Z02,ZAR
4500005042,WK,2025-06-04T00:00:00,0001000022,Z100,Z02,ZAR
4500005043,AN,2025-07-19T00:00:00,0001000022,Z100,Z02,ZAR
4500005044,AN,2026-03-19T00:00:00,0001000022,Z100,Z01,ZAR
4500005045,ZDOM,2026-06-16T00:00:00,0001000022,Z100,Z02,ZAR
4500005046,AN,2024-12-15T00:00:00,0001000009,Z100,Z02,ZAR
4500005047,ZDOM,2025-07-17T00:00:00,0001000009,Z100,Z02,ZAR
4500005048,AN,2026-01-13T00:00:00,0001000009,Z100,Z01,ZAR
4500005049,AN,2026-02-14T00:00:00,0001000009,Z100,Z03,ZAR
4500005050,WK,2024-12-02T00:00:00,0001000009,Z100,Z02,ZAR
4500005051,WK,2025-01-04T00:00:00,0001000009,Z100,Z01,ZAR
4500005052,ZDOM,2025-07-16T00:00:00,0001000009,Z100,Z02,ZAR
4500005053,ZDOM,2025-10-09T00:00:00,0001000009,Z100,Z02,ZAR
4500005054,ZDOM,2025-11-29T00:00:00,0001000009,Z100,Z03,ZAR
4500005055,WK,2026-05-26T00:00:00,0001000009,Z100,Z02,ZAR
4500005056,AN,2025-01-15T00:00:00,0001000052,Z100,Z02,ZAR
4500005057,ZDOM,2025-05-10T00:00:00,0001000052,Z100,Z01,ZAR
4500005058,ZDOM,2025-11-28T00:00:00,0001000052,Z100,Z01,ZAR
4500005059,AN,2025-12-15T00:00:00,0001000052,Z100,Z03,ZAR
4500005060,AN,2026-04-07T00:00:00,0001000052,Z100,Z02,ZAR
4500005061,WK,2026-05-25T00:00:00,0001000052,Z100,Z02,ZAR
4500005062,AN,2026-08-22T00:00:00,0001000052,Z100,Z03,ZAR
4500005063,AN,2024-12-27T00:00:00,0001000042,Z100,Z03,ZAR
4500005064,ZDOM,2025-07-10T00:00:00,0001000042,Z100,Z03,ZAR
4500005065,AN,2026-01-18T00:00:00,0001000042,Z100,Z01,ZAR
4500005066,ZDOM,2026-09-07T00:00:00,0001000042,Z100,Z02,ZAR
4500005067,ZDOM,2024-09-13T00:00:00,0001000042,Z100,Z01,ZAR
4500005068,WK,2024-12-20T00:00:00,0001000042,Z100,Z03,ZAR
4500005069,WK,2025-01-21T00:00:00,0001000042,Z100,Z01,ZAR
4500005070,WK,2025-02-26T00:00:00,0001000042,Z100,Z01,ZAR
4500005071,WK,2025-10-23T00:00:00,0001000042,Z100,Z02,ZAR
4500005072,WK,2026-03-29T00:00:00,0001000042,Z100,Z01,ZAR
4500005073,WK,2024-10-02T00:00:00,0001000031,Z100,Z03,ZAR
4500005074,ZDOM,2024-10-16T00:00:00,0001000031,Z100,Z02,ZAR
4500005075,ZDOM,2024-12-18T00:00:00,0001000031,Z100,Z01,ZAR
4500005076,AN,2025-06-09T00:00:00,0001000031,Z100,Z01,ZAR
4500005077,WK,2025-10-09T00:00:00,0001000031,Z100,Z03,ZAR
4500005078,AN,2026-03-30T00:00:00,0001000031,Z100,Z03,ZAR
4500005079,WK,2024-10-21T00:00:00,0001000016,Z100,Z03,ZAR
4500005080,ZDOM,2024-11-14T00:00:00,0001000016,Z100,Z01,ZAR
4500005081,AN,2025-03-22T00:00:00,0001000016,Z100,Z01,ZAR
4500005082,AN,2025-09-17T00:00:00,0001000016,Z100,Z01,ZAR
4500005083,ZDOM,2026-05-15T00:00:00,0001000016,Z100,Z01,ZAR
4500005084,WK,2026-08-18T00:00:00,0001000016,Z100,Z03,ZAR
4500005085,WK,2024-09-21T00:00:00,0001000047,Z100,Z01,ZAR
4500005086,ZDOM,2025-10-03T00:00:00,0001000047,Z100,Z03,ZAR
4500005087,ZDOM,2026-02-04T00:00:00,0001000047,Z100,Z02,ZAR
4500005088,ZDOM,2026-04-25T00:00:00,0001000047,Z100,Z02,ZAR
4500005089,ZDOM,2026-08-11T00:00:00,0001000047,Z100,Z01,ZAR
4500005090,ZDOM,2024-09-27T00:00:00,0001000047,Z100,Z02,ZAR
4500005091,AN,2025-02-11T00:00:00,0001000047,Z100,Z01,ZAR
4500005092,ZDOM,2025-07-20T00:00:00,0001000047,Z100,Z03,ZAR
4500005093,ZDOM,2024-09-29T00:00:00,0001000010,Z100,Z02,ZAR
4500005094,WK,2025-01-24T00:00:00,0001000010,Z100,Z02,ZAR
4500005095,AN,2025-09-05T00:00:00,0001000010,Z100,Z02,ZAR
4500005096,AN,2025-12-25T00:00:00,0001000010,Z100,Z01,ZAR
4500005097,AN,2026-01-29T00:00:00,0001000010,Z100,Z01,ZAR
4500005098,ZDOM,2026-03-11T00:00:00,0001000010,Z100,Z01,ZAR
4500005099,ZDOM,2026-07-03T00:00:00,0001000010,Z100,Z02,ZAR
4500005100,WK,2026-08-31T00:00:00,0001000010,Z100,Z02,ZAR
4500005101,AN,2024-09-28T00:00:00,0001000056,Z100,Z03,ZAR
4500005102,WK,2024-10-26T00:00:00,0001000056,Z100,Z03,ZAR
4500005103,WK,2024-12-05T00:00:00,0001000056,Z100,Z01,ZAR
4500005104,WK,2024-12-16T00:00:00,0001000056,Z100,Z02,ZAR
4500005105,WK,2025-02-04T00:00:00,0001000056,Z100,Z01,ZAR
4500005106,ZDOM,2025-06-30T00:00:00,0001000056,Z100,Z01,ZAR
4500005107,WK,2025-07-27T00:00:00,0001000056,Z100,Z01,ZAR
4500005108,AN,2026-02-03T00:00:00,0001000056,Z100,Z03,ZAR
4500005109,AN,2024-11-29T00:00:00,0001000056,Z100,Z01,ZAR
4500005110,WK,2025-03-23T00:00:00,0001000056,Z100,Z01,ZAR
4500005111,AN,2025-08-23T00:00:00,0001000056,Z100,Z01,ZAR
4500005112,WK,2026-01-01T00:00:00,0001000056,Z100,Z01,ZAR
4500005113,WK,2026-06-03T00:00:00,0001000056,Z100,Z01,ZAR
4500005114,ZDOM,2024-09-13T00:00:00,0001000020,Z100,Z03,ZAR
4500005115,AN,2025-07-07T00:00:00,0001000020,Z100,Z03,ZAR
4500005116,AN,2025-08-02T00:00:00,0001000020,Z100,Z02,ZAR
4500005117,AN,2024-11-18T00:00:00,0001000021,Z100,Z01,ZAR
4500005118,ZDOM,2024-12-11T00:00:00,0001000021,Z100,Z03,ZAR
4500005119,ZDOM,2025-02-03T00:00:00,0001000021,Z100,Z01,ZAR
4500005120,AN,2026-05-11T00:00:00,0001000021,Z100,Z02,ZAR
4500005121,ZDOM,2026-07-12T00:00:00,0001000021,Z100,Z01,ZAR
4500005122,WK,2026-08-30T00:00:00,0001000021,Z100,Z03,ZAR
4500005123,ZDOM,2025-01-30T00:00:00,0001000021,Z100,Z03,ZAR
4500005124,ZDOM,2025-03-25T00:00:00,0001000021,Z100,Z01,ZAR
4500005125,ZDOM,2025-07-08T00:00:00,0001000021,Z100,Z03,ZAR
4500005126,WK,2025-09-13T00:00:00,0001000021,Z100,Z02,ZAR
4500005127,WK,2025-10-12T00:00:00,0001000021,Z100,Z02,ZAR
4500005128,AN,2025-11-16T00:00:00,0001000021,Z100,Z03,ZAR
4500005129,AN,2026-03-02T00:00:00,0001000021,Z100,Z01,ZAR
4500005130,WK,2026-03-09T00:00:00,0001000021,Z100,Z01,ZAR
4500005131,AN,2026-06-18T00:00:00,0001000021,Z100,Z01,ZAR
4500005132,WK,2024-09-09T00:00:00,0001000044,Z100,Z02,ZAR
4500005133,AN,2024-11-10T00:00:00,0001000044,Z100,Z03,ZAR
4500005134,WK,2025-10-10T00:00:00,0001000044,Z100,Z02,ZAR
4500005135,WK,2025-11-16T00:00:00,0001000044,Z100,Z02,ZAR
4500005136,ZDOM,2024-09-13T00:00:00,0001000044,Z100,Z01,ZAR
4500005137,WK,2024-10-24T00:00:00,0001000044,Z100,Z02,ZAR
4500005138,WK,2025-05-23T00:00:00,0001000044,Z100,Z01,ZAR
4500005139,AN,2025-07-07T00:00:00,0001000044,Z100,Z02,ZAR
4500005140,AN,2025-09-08T00:00:00,0001000044,Z100,Z03,ZAR
4500005141,AN,2025-10-31T00:00:00,0001000044,Z100,Z02,ZAR
4500005142,ZDOM,2025-11-11T00:00:00,0001000044,Z100,Z01,ZAR
4500005143,ZDOM,2026-01-04T00:00:00,0001000044,Z100,Z01,ZAR
4500005144,WK,2026-03-08T00:00:00,0001000044,Z100,Z02,ZAR
4500005145,WK,2026-07-29T00:00:00,0001000044,Z100,Z02,ZAR
4500005146,AN,2026-08-12T00:00:00,0001000044,Z100,Z01,ZAR
4500005147,AN,2024-10-22T00:00:00,0001000038,Z100,Z03,ZAR
4500005148,WK,2025-01-23T00:00:00,0001000038,Z100,Z02,ZAR
4500005149,AN,2025-07-13T00:00:00,0001000038,Z100,Z02,ZAR
4500005150,AN,2026-07-02T00:00:00,0001000038,Z100,Z01,ZAR
4500005151,ZDOM,2024-10-01T00:00:00,0001000038,Z100,Z02,ZAR
4500005152,WK,2025-04-04T00:00:00,0001000038,Z100,Z02,ZAR
4500005153,ZDOM,2025-07-12T00:00:00,0001000038,Z100,Z02,ZAR
4500005154,WK,2026-01-11T00:00:00,0001000038,Z100,Z03,ZAR
4500005155,WK,2026-03-06T00:00:00,0001000038,Z100,Z03,ZAR
4500005156,ZDOM,2026-07-05T00:00:00,0001000038,Z100,Z03,ZAR
4500005157,WK,2024-09-19T00:00:00,0001000004,Z100,Z01,ZAR
4500005158,AN,2025-03-29T00:00:00,0001000004,Z100,Z02,ZAR
4500005159,ZDOM,2025-12-25T00:00:00,0001000004,Z100,Z03,ZAR
4500005160,AN,2026-01-25T00:00:00,0001000004,Z100,Z03,ZAR
4500005161,ZDOM,2026-06-16T00:00:00,0001000004,Z100,Z03,ZAR
4500005162,WK,2025-03-03T00:00:00,0001000054,Z100,Z01,ZAR
4500005163,WK,2025-10-03T00:00:00,0001000054,Z100,Z02,ZAR
4500005164,WK,2024-11-17T00:00:00,0001000054,Z100,Z01,ZAR
4500005165,WK,2025-11-26T00:00:00,0001000054,Z100,Z02,ZAR
4500005166,ZDOM,2026-02-14T00:00:00,0001000054,Z100,Z03,ZAR
4500005167,AN,2026-04-05T00:00:00,0001000054,Z100,Z02,ZAR
4500005168,AN,2026-05-16T00:00:00,0001000054,Z100,Z03,ZAR
4500005169,AN,2024-09-10T00:00:00,0001000039,Z100,Z03,ZAR
4500005170,ZDOM,2025-07-01T00:00:00,0001000039,Z100,Z03,ZAR
4500005171,WK,2025-12-26T00:00:00,0001000039,Z100,Z03,ZAR
4500005172,ZDOM,2026-02-24T00:00:00,0001000039,Z100,Z02,ZAR
4500005173,WK,2024-10-04T00:00:00,0001000019,Z100,Z03,ZAR
4500005174,ZDOM,2025-06-20T00:00:00,0001000019,Z100,Z03,ZAR
4500005175,ZDOM,2026-03-23T00:00:00,0001000019,Z100,Z01,ZAR
4500005176,ZDOM,2026-04-28T00:00:00,0001000019,Z100,Z01,ZAR
4500005177,WK,2024-09-28T00:00:00,0001000019,Z100,Z03,ZAR
4500005178,WK,2025-10-03T00:00:00,0001000019,Z100,Z01,ZAR
4500005179,AN,2025-10-15T00:00:00,0001000019,Z100,Z02,ZAR
4500005180,ZDOM,2024-10-10T00:00:00,0001000049,Z100,Z02,ZAR
4500005181,WK,2024-11-26T00:00:00,0001000049,Z100,Z02,ZAR
4500005182,ZDOM,2025-11-05T00:00:00,0001000049,Z100,Z02,ZAR
4500005183,ZDOM,2025-08-26T00:00:00,0001000007,Z100,Z01,ZAR
4500005184,WK,2026-03-14T00:00:00,0001000007,Z100,Z03,ZAR
4500005185,WK,2026-07-02T00:00:00,0001000007,Z100,Z03,ZAR
4500005186,ZDOM,2026-08-03T00:00:00,0001000007,Z100,Z03,ZAR
4500005187,ZDOM,2026-09-07T00:00:00,0001000007,Z100,Z02,ZAR
4500005188,WK,2025-10-08T00:00:00,0001000007,Z100,Z02,ZAR
4500005189,ZDOM,2026-05-10T00:00:00,0001000007,Z100,Z02,ZAR
4500005190,AN,2026-06-18T00:00:00,0001000007,Z100,Z01,ZAR
4500005191,AN,2026-07-13T00:00:00,0001000007,Z100,Z03,ZAR
4500005192,ZDOM,2026-09-07T00:00:00,0001000010,Z100,Z03,ZAR
4500005193,ZDOM,2024-09-26T00:00:00,0001000038,Z100,Z01,ZAR
4500005194,AN,2025-07-20T00:00:00,0001000038,Z100,Z01,ZAR
4500005195,ZDOM,2025-09-02T00:00:00,0001000038,Z100,Z01,ZAR
4500005196,ZDOM,2026-08-18T00:00:00,0001000038,Z100,Z03,ZAR
4500005197,WK,2024-12-15T00:00:00,0001000038,Z100,Z01,ZAR
4500005198,ZDOM,2025-06-19T00:00:00,0001000038,Z100,Z01,ZAR
4500005199,ZDOM,2025-11-27T00:00:00,0001000038,Z100,Z02,ZAR
4500005200,WK,2026-03-11T00:00:00,0001000038,Z100,Z03,ZAR
4500005201,WK,2026-04-22T00:00:00,0001000038,Z100,Z03,ZAR
4500005202,AN,2026-05-25T00:00:00,0001000038,Z100,Z02,ZAR
4500005203,WK,2024-09-11T00:00:00,0001000045,Z100,Z03,ZAR
4500005204,AN,2024-12-02T00:00:00,0001000045,Z100,Z01,ZAR
4500005205,ZDOM,2025-02-17T00:00:00,0001000045,Z100,Z03,ZAR
4500005206,AN,2025-04-09T00:00:00,0001000045,Z100,Z02,ZAR
4500005207,ZDOM,2025-05-09T00:00:00,0001000045,Z100,Z01,ZAR
4500005208,ZDOM,2025-10-25T00:00:00,0001000045,Z100,Z02,ZAR
4500005209,ZDOM,2026-02-09T00:00:00,0001000045,Z100,Z03,ZAR
4500005210,ZDOM,2026-02-15T00:00:00,0001000045,Z100,Z02,ZAR
4500005211,AN,2026-04-22T00:00:00,0001000045,Z100,Z02,ZAR
4500005212,AN,2025-06-18T00:00:00,0001000030,Z100,Z01,ZAR
4500005213,AN,2025-08-15T00:00:00,0001000030,Z100,Z02,ZAR
4500005214,WK,2025-10-15T00:00:00,0001000030,Z100,Z03,ZAR
4500005215,AN,2025-12-06T00:00:00,0001000030,Z100,Z01,ZAR
4500005216,ZDOM,2026-07-01T00:00:00,0001000030,Z100,Z01,ZAR
4500005217,AN,2026-07-31T00:00:00,0001000030,Z100,Z01,ZAR
4500005218,WK,2025-12-26T00:00:00,0001000019,Z100,Z01,ZAR
4500005219,WK,2025-03-20T00:00:00,0001000019,Z100,Z02,ZAR
4500005220,ZDOM,2026-04-10T00:00:00,0001000019,Z100,Z01,ZAR
4500005221,ZDOM,2026-08-18T00:00:00,0001000019,Z100,Z01,ZAR
4500005222,WK,2024-09-20T00:00:00,0001000028,Z100,Z02,ZAR
4500005223,AN,2024-10-27T00:00:00,0001000028,Z100,Z01,ZAR
4500005224,ZDOM,2025-04-25T00:00:00,0001000028,Z100,Z02,ZAR
4500005225,WK,2025-07-28T00:00:00,0001000028,Z100,Z02,ZAR
4500005226,WK,2025-08-12T00:00:00,0001000028,Z100,Z02,ZAR
4500005227,WK,2026-03-23T00:00:00,0001000028,Z100,Z03,ZAR
4500005228,WK,2024-09-13T00:00:00,0001000009,Z100,Z01,ZAR
4500005229,WK,2024-10-13T00:00:00,0001000009,Z100,Z03,ZAR
4500005230,AN,2024-11-18T00:00:00,0001000009,Z100,Z01,ZAR
4500005231,WK,2025-04-02T00:00:00,0001000009,Z100,Z01,ZAR
4500005232,AN,2025-07-09T00:00:00,0001000009,Z100,Z01,ZAR
4500005233,WK,2025-11-16T00:00:00,0001000009,Z100,Z02,ZAR
4500005234,AN,2025-12-27T00:00:00,0001000009,Z100,Z02,ZAR
4500005235,ZDOM,2026-01-13T00:00:00,0001000009,Z100,Z03,ZAR
4500005236,WK,2026-08-07T00:00:00,0001000009,Z100,Z01,ZAR
4500005237,ZDOM,2024-11-21T00:00:00,0001000009,Z100,Z03,ZAR
4500005238,ZDOM,2025-08-16T00:00:00,0001000009,Z100,Z02,ZAR
4500005239,WK,2026-04-11T00:00:00,0001000009,Z100,Z03,ZAR
4500005240,ZDOM,2026-05-29T00:00:00,0001000009,Z100,Z01,ZAR
4500005241,AN,2025-02-03T00:00:00,0001000004,Z100,Z03,ZAR
4500005242,AN,2025-03-22T00:00:00,0001000004,Z100,Z03,ZAR
4500005243,ZDOM,2025-06-07T00:00:00,0001000004,Z100,Z03,ZAR
4500005244,AN,2025-08-08T00:00:00,0001000004,Z100,Z02,ZAR
4500005245,ZDOM,2025-09-13T00:00:00,0001000004,Z100,Z02,ZAR
4500005246,WK,2025-10-21T00:00:00,0001000004,Z100,Z03,ZAR
4500005247,WK,2026-01-20T00:00:00,0001000004,Z100,Z02,ZAR
4500005248,AN,2026-02-17T00:00:00,0001000004,Z100,Z02,ZAR
4500005249,AN,2025-07-21T00:00:00,0001000031,Z100,Z02,ZAR
4500005250,AN,2025-10-28T00:00:00,0001000031,Z100,Z03,ZAR
4500005251,AN,2026-01-12T00:00:00,0001000031,Z100,Z01,ZAR
4500005252,WK,2026-02-15T00:00:00,0001000031,Z100,Z03,ZAR
4500005253,ZDOM,2024-10-11T00:00:00,0001000031,Z100,Z01,ZAR
4500005254,WK,2024-11-30T00:00:00,0001000031,Z100,Z03,ZAR
4500005255,AN,2025-04-30T00:00:00,0001000031,Z100,Z02,ZAR
4500005256,AN,2026-03-26T00:00:00,0001000031,Z100,Z03,ZAR
4500005257,AN,2026-05-13T00:00:00,0001000031,Z100,Z03,ZAR
4500005258,WK,2025-12-15T00:00:00,0001000057,Z100,Z03,ZAR
4500005259,WK,2026-01-21T00:00:00,0001000057,Z100,Z01,ZAR
4500005260,AN,2026-07-05T00:00:00,0001000057,Z100,Z01,ZAR
4500005261,ZDOM,2026-08-21T00:00:00,0001000057,Z100,Z03,ZAR
4500005262,AN,2024-09-19T00:00:00,0001000038,Z100,Z01,ZAR
4500005263,WK,2024-10-23T00:00:00,0001000038,Z100,Z02,ZAR
4500005264,ZDOM,2025-09-06T00:00:00,0001000038,Z100,Z01,ZAR
4500005265,ZDOM,2026-06-10T00:00:00,0001000038,Z100,Z01,ZAR
4500005266,AN,2024-09-24T00:00:00,0001000003,Z100,Z01,ZAR
4500005267,AN,2025-04-05T00:00:00,0001000003,Z100,Z02,ZAR
4500005268,WK,2026-03-24T00:00:00,0001000003,Z100,Z01,ZAR
4500005269,WK,2026-08-14T00:00:00,0001000003,Z100,Z03,ZAR
4500005270,AN,2024-11-25T00:00:00,0001000000,Z100,Z03,ZAR
4500005271,AN,2024-12-16T00:00:00,0001000000,Z100,Z03,ZAR
4500005272,AN,2025-07-04T00:00:00,0001000000,Z100,Z02,ZAR
4500005273,WK,2026-02-05T00:00:00,0001000000,Z100,Z01,ZAR
4500005274,WK,2024-10-01T00:00:00,0001000018,Z100,Z03,ZAR
4500005275,ZDOM,2025-07-29T00:00:00,0001000018,Z100,Z03,ZAR
4500005276,AN,2026-07-13T00:00:00,0001000018,Z100,Z02,ZAR
4500005277,AN,2024-12-15T00:00:00,0001000021,Z100,Z03,ZAR
4500005278,ZDOM,2025-05-18T00:00:00,0001000021,Z100,Z02,ZAR
4500005279,ZDOM,2026-03-15T00:00:00,0001000021,Z100,Z02,ZAR
4500005280,AN,2024-12-08T00:00:00,0001000055,Z100,Z03,ZAR
4500005281,ZDOM,2025-09-10T00:00:00,0001000055,Z100,Z03,ZAR
4500005282,AN,2024-09-29T00:00:00,0001000055,Z100,Z01,ZAR
4500005283,ZDOM,2025-05-11T00:00:00,0001000055,Z100,Z02,ZAR
4500005284,ZDOM,2025-09-26T00:00:00,0001000055,Z100,Z03,ZAR
4500005285,AN,2025-10-20T00:00:00,0001000055,Z100,Z02,ZAR
4500005286,WK,2025-12-19T00:00:00,0001000055,Z100,Z02,ZAR
4500005287,AN,2026-01-13T00:00:00,0001000055,Z100,Z01,ZAR
4500005288,WK,2026-05-09T00:00:00,0001000055,Z100,Z03,ZAR
4500005289,WK,2024-09-17T00:00:00,0001000058,Z100,Z01,ZAR
4500005290,WK,2024-11-02T00:00:00,0001000058,Z100,Z02,ZAR
4500005291,AN,2025-09-28T00:00:00,0001000058,Z100,Z01,ZAR
4500005292,ZDOM,2026-07-20T00:00:00,0001000058,Z100,Z01,ZAR
4500005293,WK,2024-11-30T00:00:00,0001000012,Z100,Z02,ZAR
