Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000988,0001,false,false,000000000080000175,4000,SP04,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,443842251,541,,,VZIREQ03,SESS-000953
1000000989,0001,false,false,000000000080000176,3000,SP03,2026-03-28T00:00:00,1.000,EA,0.000,0.00,,,435204227,541,,,VZIREQ02,SESS-000954
1000000990,0001,false,false,000000000080000176,2000,SP02,2026-01-08T00:00:00,1.000,EA,0.000,0.00,,,421677630,541,,,VZIREQ04,SESS-000955
1000000991,0001,false,false,000000000080000177,3000,SP03,2026-04-02T00:00:00,1.000,EA,0.000,0.00,,,434481518,541,,,VZIREQ04,SESS-000956
1000000992,0001,false,false,000000000080000177,2000,SP02,2026-01-09T00:00:00,1.000,EA,0.000,0.00,,,425819513,541,,,VZIREQ03,SESS-000957
1000000993,0001,false,false,000000000080000178,3000,SP03,2026-01-10T00:00:00,1.000,EA,0.000,0.00,,,434220541,541,,,VZIREQ05,SESS-000958
1000000994,0001,false,false,000000000080000179,4000,SP04,2026-03-31T00:00:00,1.000,EA,0.000,0.00,,,446785479,541,,,VZIREQ03,SESS-000959
1000000995,0001,false,false,000000000080000179,3000,SP03,2026-02-13T00:00:00,1.000,EA,0.000,0.00,,,438326994,541,,,VZIREQ01,SESS-000960
1000000996,0001,false,false,000000000080000180,3000,SP03,2026-08-23T00:00:00,1.000,EA,0.000,0.00,,,438359571,541,,,VZIREQ01,SESS-000961
1000000997,0001,false,false,000000000080000181,4000,SP04,2026-04-29T00:00:00,1.000,EA,0.000,0.00,,,445313804,541,,,VZIREQ05,SESS-000962
1000000998,0001,false,false,000000000080000182,1000,SP01,2026-04-03T00:00:00,1.000,EA,0.000,0.00,,,412154048,541,,,VZIREQ05,SESS-000963
1000000999,0001,false,false,000000000080000183,2000,SP02,2025-12-20T00:00:00,1.000,EA,0.000,0.00,,,421876578,541,,,VZIREQ03,SESS-000964
1000001000,0001,false,false,000000000080000184,4000,SP04,2026-07-23T00:00:00,1.000,EA,0.000,0.00,,,444845809,541,,,VZIREQ05,SESS-000965
1000001001,0001,false,false,000000000080000185,1000,SP01,2026-06-30T00:00:00,1.000,EA,0.000,0.00,,,419759235,541,,,VZIREQ02,SESS-000966
1000001002,0001,false,false,000000000080000186,3000,SP03,2026-09-09T00:00:00,1.000,EA,0.000,0.00,,,431954203,541,,,VZIREQ01,SESS-000967
1000001003,0001,false,false,000000000080000187,3000,SP03,2026-04-29T00:00:00,1.000,EA,0.000,0.00,,,436047563,541,,,VZIREQ05,SESS-000968
1000001004,0001,false,false,000000000080000188,4000,SP04,2026-07-12T00:00:00,1.000,EA,0.000,0.00,,,448379922,541,,,VZIREQ02,SESS-000969
1000001005,0001,false,false,000000000080000189,1000,SP01,2026-06-10T00:00:00,1.000,EA,0.000,0.00,,,418311452,541,,,VZIREQ01,SESS-000970
1000001006,0001,false,false,000000000080000189,2000,SP02,2026-05-30T00:00:00,1.000,EA,0.000,0.00,,,423744115,541,,,VZIREQ05,SESS-000971
1000001007,0001,false,false,000000000080000190,4000,SP04,2026-03-09T00:00:00,1.000,EA,0.000,0.00,,,443522852,541,,,VZIREQ03,SESS-000972
1000001008,0001,false,false,000000000080000191,4000,SP04,2026-05-07T00:00:00,1.000,EA,0.000,0.00,,,444712550,541,,,VZIREQ04,SESS-000973
1000001009,0001,false,false,000000000080000192,1000,SP01,2026-08-12T00:00:00,1.000,EA,0.000,0.00,,,419136290,541,,,VZIREQ05,SESS-000974
1000001010,0001,false,false,000000000080000193,1000,SP01,2025-12-09T00:00:00,1.000,EA,0.000,0.00,,,416066083,541,,,VZIREQ01,SESS-000975
1000001011,0001,false,false,000000000080000194,3000,SP03,2026-05-03T00:00:00,1.000,EA,0.000,0.00,,,439020798,541,,,VZIREQ03,SESS-000976
1000001012,0001,false,false,000000000080000194,1000,SP01,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,413991487,541,,,VZIREQ04,SESS-000977
1000001013,0001,false,false,000000000080000195,3000,SP03,2026-01-19T00:00:00,1.000,EA,0.000,0.00,,,437183647,541,,,VZIREQ01,SESS-000978
1000001014,0001,false,false,000000000080000196,3000,SP03,2026-05-20T00:00:00,1.000,EA,0.000,0.00,,,431433890,541,,,VZIREQ01,SESS-000979
1000001015,0001,false,false,000000000080000196,2000,SP02,2026-08-25T00:00:00,1.000,EA,0.000,0.00,,,428912123,541,,,VZIREQ02,SESS-000980
1000001016,0001,false,false,000000000080000197,1000,SP01,2026-09-07T00:00:00,1.000,EA,0.000,0.00,,,417167450,541,,,VZIREQ02,SESS-000981
1000001017,0001,false,false,000000000080000198,2000,SP02,2026-01-01T00:00:00,1.000,EA,0.000,0.00,,,421874170,541,,,VZIREQ01,SESS-000982
1000001018,0001,false,false,000000000080000199,2000,SP02,2026-08-30T00:00:00,1.000,EA,0.000,0.00,,,427935321,541,,,VZIREQ04,SESS-000983
1000001019,0001,false,false,000000000080000200,1000,SP01,2026-06-18T00:00:00,1.000,EA,0.000,0.00,,,415092863,541,,,VZIREQ04,SESS-000984
1000001020,0001,false,false,000000000080000201,1000,SP01,2026-08-26T00:00:00,1.000,EA,0.000,0.00,,,412379368,541,,,VZIREQ01,SESS-000985
1000001021,0001,false,false,000000000080000202,2000,SP02,2026-07-25T00:00:00,1.000,EA,0.000,0.00,,,427103919,541,,,VZIREQ02,SESS-000986
1000001022,0001,false,false,000000000080000203,2000,SP02,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,421653587,541,,,VZIREQ02,SESS-000987
1000001023,0001,false,false,000000000080000204,4000,SP04,2026-08-25T00:00:00,1.000,EA,0.000,0.00,,,449852848,541,,,VZIREQ02,SESS-000988
1000001024,0001,false,false,000000000080000205,1000,SP01,2025-12-19T00:00:00,1.000,EA,0.000,0.00,,,413053742,541,,,VZIREQ05,SESS-000989
1000001025,0001,false,false,000000000080000206,3000,SP03,2026-07-24T00:00:00,1.000,EA,0.000,0.00,,,433704254,541,,,VZIREQ05,SESS-000990
1000001026,0001,false,false,000000000080000207,2000,SP02,2026-06-22T00:00:00,1.000,EA,0.000,0.00,,,426313427,541,,,VZIREQ03,SESS-000991
1000001027,0001,false,false,000000000080000208,2000,SP02,2026-08-15T00:00:00,1.000,EA,0.000,0.00,,,426340420,541,,,VZIREQ01,SESS-000992
1000001028,0001,false,false,000000000080000209,2000,SP02,2025-11-23T00:00:00,1.000,EA,0.000,0.00,,,422185515,541,,,VZIREQ05,SESS-000993
1000001029,0001,false,false,000000000080000209,3000,SP03,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,434239707,541,,,VZIREQ05,SESS-000994
1000001030,0001,false,false,000000000080000210,4000,SP04,2026-06-06T00:00:00,1.000,EA,0.000,0.00,,,445122843,541,,,VZIREQ02,SESS-000995
1000001031,0001,false,false,000000000080000211,1000,SP01,2026-07-29T00:00:00,1.000,EA,0.000,0.00,,,413434226,541,,,VZIREQ04,SESS-000996
1000001032,0001,false,false,000000000080000212,2000,SP02,2026-06-28T00:00:00,1.000,EA,0.000,0.00,,,422330068,541,,,VZIREQ05,SESS-000997
1000001033,0001,false,false,000000000080000212,3000,SP03,2026-03-03T00:00:00,1.000,EA,0.000,0.00,,,439005012,541,,,VZIREQ01,SESS-000998
1000001034,0001,false,false,000000000080000213,2000,SP02,2026-08-04T00:00:00,1.000,EA,0.000,0.00,,,424658122,541,,,VZIREQ04,SESS-000999
1000001035,0001,false,false,000000000080000214,3000,SP03,2026-05-24T00:00:00,1.000,EA,0.000,0.00,,,437809649,541,,,VZIREQ04,SESS-001000
1000001036,0001,false,false,000000000080000214,1000,SP01,2026-05-21T00:00:00,1.000,EA,0.000,0.00,,,416260060,541,,,VZIREQ03,SESS-001001
1000001037,0001,false,false,000000000080000215,4000,SP04,2026-09-12T00:00:00,1.000,EA,0.000,0.00,,,448970628,541,,,VZIREQ03,SESS-001002
1000001038,0001,false,false,000000000080000216,1000,SP01,2026-03-09T00:00:00,1.000,EA,0.000,0.00,,,411550088,541,,,VZIREQ05,SESS-001003
1000001039,0001,false,false,000000000080000216,4000,SP04,2026-04-24T00:00:00,1.000,EA,0.000,0.00,,,446239725,541,,,VZIREQ03,SESS-001004
1000001040,0001,false,false,000000000080000217,2000,SP02,2026-06-19T00:00:00,1.000,EA,0.000,0.00,,,422542895,541,,,VZIREQ02,SESS-001005
1000001041,0001,false,false,000000000080000218,3000,SP03,2025-12-09T00:00:00,1.000,EA,0.000,0.00,,,438087631,541,,,VZIREQ03,SESS-001006
1000001042,0001,false,false,000000000080000218,1000,SP01,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,418350978,541,,,VZIREQ03,SESS-001007
1000001043,0001,false,false,000000000080000219,2000,SP02,2026-06-16T00:00:00,1.000,EA,0.000,0.00,,,428663179,541,,,VZIREQ03,SESS-001008
1000001044,0001,false,false,000000000080000220,2000,SP02,2026-05-12T00:00:00,1.000,EA,0.000,0.00,,,424314494,541,,,VZIREQ02,SESS-001009
1000001045,0001,false,false,000000000080000221,2000,SP02,2026-07-18T00:00:00,1.000,EA,0.000,0.00,,,427930637,541,,,VZIREQ04,SESS-001010
1000001046,0001,false,false,000000000080000222,1000,SP01,2026-08-18T00:00:00,1.000,EA,0.000,0.00,,,414949116,541,,,VZIREQ04,SESS-001011
1000001047,0001,false,false,000000000080000222,3000,SP03,2026-07-29T00:00:00,1.000,EA,0.000,0.00,,,431062345,541,,,VZIREQ01,SESS-001012
1000001048,0001,false,false,000000000080000223,1000,SP01,2026-07-03T00:00:00,1.000,EA,0.000,0.00,,,411555894,541,,,VZIREQ03,SESS-001013
1000001049,0001,false,false,000000000080000224,1000,SP01,2026-08-29T00:00:00,1.000,EA,0.000,0.00,,,416780697,541,,,VZIREQ05,SESS-001014
1000001050,0001,false,false,000000000080000226,4000,SP04,2025-12-27T00:00:00,1.000,EA,0.000,0.00,,,446598848,541,,,VZIREQ05,SESS-001015
1000001051,0001,false,false,000000000080000227,3000,SP03,2026-07-13T00:00:00,1.000,EA,0.000,0.00,,,438142694,541,,,VZIREQ05,SESS-001016
1000001052,0001,false,false,000000000080000228,4000,SP04,2025-12-29T00:00:00,1.000,EA,0.000,0.00,,,446601119,541,,,VZIREQ01,SESS-001017
1000001053,0001,false,false,000000000080000229,2000,SP02,2026-08-26T00:00:00,1.000,EA,0.000,0.00,,,421963066,541,,,VZIREQ04,SESS-001018
1000001054,0001,false,false,000000000080000230,1000,SP01,2026-04-24T00:00:00,1.000,EA,0.000,0.00,,,412905304,541,,,VZIREQ01,SESS-001019
1000001055,0001,false,false,000000000080000230,4000,SP04,2026-08-26T00:00:00,1.000,EA,0.000,0.00,,,446973278,541,,,VZIREQ03,SESS-001020
1000001056,0001,false,false,000000000080000231,1000,SP01,2026-08-10T00:00:00,1.000,EA,0.000,0.00,,,419663583,541,,,VZIREQ03,SESS-001021
1000001057,0001,false,false,000000000080000232,2000,SP02,2026-09-13T00:00:00,1.000,EA,0.000,0.00,,,427568393,541,,,VZIREQ03,SESS-001022
1000001058,0001,false,false,000000000080000233,3000,SP03,2026-06-28T00:00:00,1.000,EA,0.000,0.00,,,433488597,541,,,VZIREQ03,SESS-001023
1000001059,0001,false,false,000000000080000234,2000,SP02,2026-03-13T00:00:00,1.000,EA,0.000,0.00,,,423791482,541,,,VZIREQ02,SESS-001024
1000001060,0001,false,false,000000000080000234,4000,SP04,2026-04-26T00:00:00,1.000,EA,0.000,0.00,,,446814459,541,,,VZIREQ02,SESS-001025
1000001061,0001,false,false,000000000080000235,3000,SP03,2026-03-19T00:00:00,1.000,EA,0.000,0.00,,,437723759,541,,,VZIREQ01,SESS-001026
1000001062,0001,false,false,000000000080000236,3000,SP03,2026-04-19T00:00:00,1.000,EA,0.000,0.00,,,434565130,541,,,VZIREQ03,SESS-001027
1000001063,0001,false,false,000000000080000237,2000,SP02,2026-08-07T00:00:00,1.000,EA,0.000,0.00,,,428073677,541,,,VZIREQ04,SESS-001028
1000001064,0001,false,false,000000000080000238,4000,SP04,2025-12-28T00:00:00,1.000,EA,0.000,0.00,,,442219722,541,,,VZIREQ02,SESS-001029
1000001065,0001,false,false,000000000080000239,2000,SP02,2026-06-23T00:00:00,1.000,EA,0.000,0.00,,,428913609,541,,,VZIREQ03,SESS-001030
1000001066,0001,false,false,000000000080000240,4000,SP04,2026-07-12T00:00:00,1.000,EA,0.000,0.00,,,448063342,541,,,VZIREQ05,SESS-001031
1000001067,0001,false,false,000000000080000241,1000,SP01,2026-07-20T00:00:00,1.000,EA,0.000,0.00,,,412049086,541,,,VZIREQ02,SESS-001032
1000001068,0001,false,false,000000000080000242,2000,SP02,2026-05-15T00:00:00,1.000,EA,0.000,0.00,,,425824455,541,,,VZIREQ02,SESS-001033
1000001069,0001,false,false,000000000080000242,3000,SP03,2026-09-06T00:00:00,1.000,EA,0.000,0.00,,,435931173,541,,,VZIREQ04,SESS-001034
1000001070,0001,false,false,000000000080000243,3000,SP03,2026-05-15T00:00:00,1.000,EA,0.000,0.00,,,432396764,541,,,VZIREQ04,SESS-001035
1000001071,0001,false,false,000000000080000244,1000,SP01,2026-06-04T00:00:00,1.000,EA,0.000,0.00,,,417818406,541,,,VZIREQ04,SESS-001036
1000001072,0001,false,false,000000000080000245,4000,SP04,2026-03-17T00:00:00,1.000,EA,0.000,0.00,,,448248156,541,,,VZIREQ01,SESS-001037
1000001073,0001,false,false,000000000080000246,1000,SP01,2026-02-07T00:00:00,1.000,EA,0.000,0.00,,,411126678,541,,,VZIREQ01,SESS-001038
1000001074,0001,false,false,000000000080000246,4000,SP04,2026-05-26T00:00:00,1.000,EA,0.000,0.00,,,445568859,541,,,VZIREQ04,SESS-001039
1000001075,0001,false,false,000000000080000247,1000,SP01,2026-04-30T00:00:00,1.000,EA,0.000,0.00,,,414161762,541,,,VZIREQ02,SESS-001040
1000001076,0001,false,false,000000000080000248,2000,SP02,2025-12-31T00:00:00,1.000,EA,0.000,0.00,,,429137529,541,,,VZIREQ05,SESS-001041
1000001077,0001,false,false,000000000080000248,4000,SP04,2026-01-03T00:00:00,1.000,EA,0.000,0.00,,,448211191,541,,,VZIREQ04,SESS-001042
1000001078,0001,false,false,000000000080000249,1000,SP01,2025-11-19T00:00:00,1.000,EA,0.000,0.00,,,417783083,541,,,VZIREQ05,SESS-001043
1000001079,0001,false,false,000000000080000250,2000,SP02,2026-07-10T00:00:00,1.000,EA,0.000,0.00,,,421495946,541,,,VZIREQ05,SESS-001044
1000001080,0001,false,false,000000000080000251,2000,SP02,2026-09-07T00:00:00,1.000,EA,0.000,0.00,,,424329459,541,,,VZIREQ03,SESS-001045
1000001081,0001,false,false,000000000080000252,1000,SP01,2026-07-28T00:00:00,1.000,EA,0.000,0.00,,,413395237,541,,,VZIREQ05,SESS-001046
1000001082,0001,false,false,000000000080000253,3000,SP03,2026-04-22T00:00:00,1.000,EA,0.000,0.00,,,431585303,541,,,VZIREQ01,SESS-001047
1000001083,0001,false,false,000000000080000254,4000,SP04,2026-05-27T00:00:00,1.000,EA,0.000,0.00,,,446549288,541,,,VZIREQ03,SESS-001048
1000001084,0001,false,false,000000000080000255,4000,SP04,2026-07-03T00:00:00,1.000,EA,0.000,0.00,,,445827120,541,,,VZIREQ04,SESS-001049
1000001085,0001,false,false,000000000080000256,1000,SP01,2025-12-31T00:00:00,1.000,EA,0.000,0.00,,,414234220,541,,,VZIREQ04,SESS-001050
1000001086,0001,false,false,000000000080000257,2000,SP02,2026-01-28T00:00:00,1.000,EA,0.000,0.00,,,425196262,541,,,VZIREQ04,SESS-001051
1000001087,0001,false,false,000000000080000258,4000,SP04,2026-07-08T00:00:00,1.000,EA,0.000,0.00,,,449455781,541,,,VZIREQ05,SESS-001052
1000001088,0001,false,false,000000000080000258,2000,SP02,2026-08-29T00:00:00,1.000,EA,0.000,0.00,,,427473317,541,,,VZIREQ05,SESS-001053
1000001089,0001,false,false,000000000080000259,1000,SP01,2026-05-24T00:00:00,1.000,EA,0.000,0.00,,,415997510,541,,,VZIREQ01,SESS-001054
1000001090,0001,false,false,000000000080000260,4000,SP04,2026-05-10T00:00:00,1.000,EA,0.000,0.00,,,444794923,541,,,VZIREQ01,SESS-001055
1000001091,0001,false,false,000000000080000261,3000,SP03,2026-01-18T00:00:00,1.000,EA,0.000,0.00,,,434189532,541,,,VZIREQ03,SESS-001056
1000001092,0001,false,false,000000000080000262,2000,SP02,2026-06-14T00:00:00,1.000,EA,0.000,0.00,,,422998038,541,,,VZIREQ05,SESS-001057
1000001093,0001,false,false,000000000080000262,1000,SP01,2026-07-02T00:00:00,1.000,EA,0.000,0.00,,,416177631,541,,,VZIREQ04,SESS-001058
1000001094,0001,false,false,000000000080000263,3000,SP03,2026-03-22T00:00:00,1.000,EA,0.000,0.00,,,436104691,541,,,VZIREQ05,SESS-001059
1000001095,0001,false,false,000000000080000264,4000,SP04,2026-09-07T00:00:00,1.000,EA,0.000,0.00,,,442124020,541,,,VZIREQ04,SESS-001060
1000001096,0001,false,false,000000000080000265,2000,SP02,2026-02-17T00:00:00,1.000,EA,0.000,0.00,,,426410656,541,,,VZIREQ03,SESS-001061
1000001097,0001,false,false,000000000080000266,3000,SP03,2026-08-10T00:00:00,1.000,EA,0.000,0.00,,,433057494,541,,,VZIREQ03,SESS-001062
1000001098,0001,false,false,000000000080000267,4000,SP04,2025-11-04T00:00:00,1.000,EA,0.000,0.00,,,441547623,541,,,VZIREQ05,SESS-001063
