Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500004050,00010,,SPARE FOR CR-101,000000000080000156,2000,SP02,,10.000,EA,243907.09,1.000,2439070.90,false,0,,39.000,2000004050,00010
4500004051,00010,,SPARE FOR CV-502,000000000080000156,2000,SP02,,7.000,EA,243907.09,1.000,1707349.63,true,0,,39.000,2000004051,00010
4500004052,00010,,SPARE FOR SC-701,000000000080000156,2000,SP02,,8.000,EA,243907.09,1.000,1951256.72,false,0,,39.000,2000004052,00010
4500004053,00010,,SPARE FOR PU-611,000000000080000156,2000,SP02,,8.000,EA,243907.09,1.000,1951256.72,false,0,,39.000,2000004053,00010
4500004054,00010,,SPARE FOR FA-810,000000000080000156,4000,SP04,,12.000,EA,243907.09,1.000,2926885.08,true,0,,39.000,2000004054,00010
4500004055,00010,,SPARE FOR FA-810,000000000080000156,4000,SP04,,7.000,EA,243907.09,1.000,1707349.63,true,0,,39.000,2000004055,00010
4500004056,00010,,SPARE FOR ML-201,000000000080000156,4000,SP04,,12.000,EA,243907.09,1.000,2926885.08,true,0,,39.000,2000004056,00010
4500004057,00010,,SPARE FOR PU-611,000000000080000156,4000,SP04,,19.000,EA,243907.09,1.000,4634234.71,true,0,,39.000,2000004057,00010
4500004058,00010,,SPARE FOR ML-202,000000000080000156,4000,SP04,,12.000,EA,243907.09,1.000,2926885.08,false,0,,39.000,2000004058,00010
4500004059,00010,,SPARE FOR CR-102,000000000010000672,3000,SP03,,10.000,EA,166506.87,1.000,1665068.70,false,0,,153.000,2000004059,00010
4500004060,00010,,SPARE FOR CV-502,000000000010000672,3000,SP03,,14.000,EA,166506.87,1.000,2331096.18,false,0,,153.000,2000004060,00010
4500004061,00010,,SPARE FOR CV-502,000000000010000672,3000,SP03,,16.000,EA,166506.87,1.000,2664109.92,true,0,,153.000,2000004061,00010
4500004062,00010,,SPARE FOR CV-501,000000000010000672,3000,SP03,,9.000,EA,166506.87,1.000,1498561.83,false,0,,153.000,2000004062,00010
4500004063,00010,,SPARE FOR CV-501,000000000010000672,3000,SP03,,9.000,EA,166506.87,1.000,1498561.83,false,0,,153.000,2000004063,00010
4500004064,00010,,SPARE FOR ML-202,000000000010000672,3000,SP03,,11.000,EA,166506.87,1.000,1831575.57,false,0,,153.000,2000004064,00010
4500004065,00010,,SPARE FOR FA-810,000000000010000673,4000,SP04,,9.000,EA,88096.88,1.000,792871.92,true,0,,99.000,2000004065,00010
4500004066,00010,,SPARE FOR CR-102,000000000010000673,4000,SP04,,6.000,EA,88096.88,1.000,528581.28,true,0,,99.000,2000004066,00010
4500004067,00010,,SPARE FOR FA-810,000000000010000673,4000,SP04,,6.000,EA,88096.88,1.000,528581.28,false,0,,99.000,2000004067,00010
4500004068,00010,,SPARE FOR CV-502,000000000010000673,4000,SP04,,7.000,EA,88096.88,1.000,616678.16,true,0,,99.000,2000004068,00010
4500004069,00010,,SPARE FOR ML-202,000000000010000674,4000,SP04,,199.000,EA,873.14,1.000,173754.86,true,0,,91.000,2000004069,00010
4500004070,00010,,SPARE FOR TH-401,000000000010000674,4000,SP04,,188.000,EA,873.14,1.000,164150.32,false,0,,91.000,2000004070,00010
4500004071,00010,,SPARE FOR ML-202,000000000010000674,4000,SP04,,201.000,EA,873.14,1.000,175501.14,true,0,,91.000,2000004071,00010
4500004072,00010,,SPARE FOR PU-610,000000000010000674,4000,SP04,,188.000,EA,873.14,1.000,164150.32,false,0,,91.000,2000004072,00010
4500004073,00010,,SPARE FOR PU-610,000000000010000674,4000,SP04,,208.000,EA,873.14,1.000,181613.12,true,0,,91.000,2000004073,00010
4500004074,00010,,SPARE FOR FL-310,000000000010000675,1000,SP01,,13.000,EA,57793.18,1.000,751311.34,true,0,,41.000,2000004074,00010
4500004075,00010,,SPARE FOR FA-810,000000000010000675,1000,SP01,,11.000,EA,57793.18,1.000,635724.98,true,0,,41.000,2000004075,00010
4500004076,00010,,SPARE FOR CR-101,000000000010000675,4000,SP04,,5.000,EA,57793.18,1.000,288965.90,false,0,,41.000,2000004076,00010
4500004077,00010,,SPARE FOR CR-101,000000000010000675,4000,SP04,,6.000,EA,57793.18,1.000,346759.08,true,0,,41.000,2000004077,00010
4500004078,00010,,SPARE FOR PU-611,000000000010000675,4000,SP04,,4.000,EA,57793.18,1.000,231172.72,true,0,,41.000,2000004078,00010
4500004079,00010,,SPARE FOR TH-401,000000000010000675,4000,SP04,,3.000,EA,57793.18,1.000,173379.54,true,0,,41.000,2000004079,00010
4500004080,00010,,SPARE FOR ML-202,000000000010000675,4000,SP04,,3.000,EA,57793.18,1.000,173379.54,false,0,,41.000,2000004080,00010
4500004081,00010,,SPARE FOR ML-201,000000000010000675,4000,SP04,,5.000,EA,57793.18,1.000,288965.90,false,0,,41.000,2000004081,00010
4500004082,00010,,SPARE FOR FA-810,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,false,0,,10.000,2000004082,00010
4500004083,00010,,SPARE FOR PU-610,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,true,0,,10.000,2000004083,00010
4500004084,00010,,SPARE FOR TH-401,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,false,0,,10.000,2000004084,00010
4500004085,00010,,SPARE FOR PU-611,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,true,0,,10.000,2000004085,00010
4500004086,00010,,SPARE FOR FL-310,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,true,0,,10.000,2000004086,00010
4500004087,00010,,SPARE FOR SC-701,000000000010000676,2000,SP02,,2.000,EA,157380.19,1.000,314760.38,true,0,,10.000,2000004087,00010
4500004088,00010,,SPARE FOR FA-810,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,true,0,,10.000,2000004088,00010
4500004089,00010,,SPARE FOR ML-201,000000000010000676,2000,SP02,,3.000,EA,157380.19,1.000,472140.57,true,0,,10.000,2000004089,00010
4500004090,00010,,SPARE FOR SC-701,000000000080000157,4000,SP04,,12.000,EA,420260.65,1.000,5043127.80,true,0,,93.000,2000004090,00010
4500004091,00010,,SPARE FOR FL-310,000000000080000157,4000,SP04,,8.000,EA,420260.65,1.000,3362085.20,true,0,,93.000,2000004091,00010
4500004092,00010,,SPARE FOR ML-201,000000000080000157,4000,SP04,,8.000,EA,420260.65,1.000,3362085.20,false,0,,93.000,2000004092,00010
4500004093,00010,,SPARE FOR ML-201,000000000080000158,2000,SP02,,6.000,EA,400203.99,1.000,2401223.94,false,0,,53.000,2000004093,00010
4500004094,00010,,SPARE FOR FL-310,000000000080000158,2000,SP02,,11.000,EA,400203.99,1.000,4402243.89,true,0,,53.000,2000004094,00010
4500004095,00010,,SPARE FOR TH-401,000000000080000158,2000,SP02,,7.000,EA,400203.99,1.000,2801427.93,false,0,,53.000,2000004095,00010
4500004096,00010,,SPARE FOR ML-202,000000000080000158,2000,SP02,,7.000,EA,400203.99,1.000,2801427.93,false,0,,53.000,2000004096,00010
4500004097,00010,,SPARE FOR SC-701,000000000080000158,2000,SP02,,9.000,EA,400203.99,1.000,3601835.91,true,0,,53.000,2000004097,00010
4500004098,00010,,SPARE FOR CR-102,000000000080000158,2000,SP02,,7.000,EA,400203.99,1.000,2801427.93,true,0,,53.000,2000004098,00010
4500004099,00010,,SPARE FOR CV-502,000000000080000158,2000,SP02,,6.000,EA,400203.99,1.000,2401223.94,false,0,,53.000,2000004099,00010
4500004100,00010,,SPARE FOR PU-611,000000000080000158,2000,SP02,,7.000,EA,400203.99,1.000,2801427.93,true,0,,53.000,2000004100,00010
4500004101,00010,,SPARE FOR FL-310,000000000080000158,2000,SP02,,7.000,EA,400203.99,1.000,2801427.93,false,0,,53.000,2000004101,00010
4500004102,00010,,SPARE FOR TH-401,000000000080000158,1000,SP01,,6.000,EA,400203.99,1.000,2401223.94,false,0,,53.000,2000004102,00010
4500004103,00010,,SPARE FOR PU-611,000000000080000158,1000,SP01,,8.000,EA,400203.99,1.000,3201631.92,true,0,,53.000,2000004103,00010
4500004104,00010,,SPARE FOR CV-502,000000000080000158,1000,SP01,,3.000,EA,400203.99,1.000,1200611.97,false,0,,53.000,2000004104,00010
4500004105,00010,,SPARE FOR FA-810,000000000080000158,1000,SP01,,3.000,EA,400203.99,1.000,1200611.97,false,0,,53.000,2000004105,00010
4500004106,00010,,SPARE FOR CV-501,000000000080000158,1000,SP01,,3.000,EA,400203.99,1.000,1200611.97,false,0,,53.000,2000004106,00010
4500004107,00010,,SPARE FOR FL-310,000000000080000158,1000,SP01,,5.000,EA,400203.99,1.000,2001019.95,false,0,,53.000,2000004107,00010
4500004108,00010,,SPARE FOR ML-202,000000000080000158,1000,SP01,,7.000,EA,400203.99,1.000,2801427.93,true,0,,53.000,2000004108,00010
4500004109,00010,,SPARE FOR ML-202,000000000080000158,1000,SP01,,4.000,EA,400203.99,1.000,1600815.96,true,0,,53.000,2000004109,00010
4500004110,00010,,SPARE FOR TH-401,000000000010000677,1000,SP01,,6.000,EA,143166.07,1.000,858996.42,false,0,,45.000,2000004110,00010
4500004111,00010,,SPARE FOR ML-201,000000000010000677,1000,SP01,,8.000,EA,143166.07,1.000,1145328.56,false,0,,45.000,2000004111,00010
4500004112,00010,,SPARE FOR PU-611,000000000010000677,1000,SP01,,6.000,EA,143166.07,1.000,858996.42,false,0,,45.000,2000004112,00010
4500004113,00010,,SPARE FOR ML-201,000000000010000677,1000,SP01,,7.000,EA,143166.07,1.000,1002162.49,true,0,,45.000,2000004113,00010
4500004114,00010,,SPARE FOR TH-401,000000000010000677,1000,SP01,,6.000,EA,143166.07,1.000,858996.42,false,0,,45.000,2000004114,00010
4500004115,00010,,SPARE FOR CV-501,000000000010000677,1000,SP01,,8.000,EA,143166.07,1.000,1145328.56,true,0,,45.000,2000004115,00010
4500004116,00010,,SPARE FOR SC-701,000000000080000159,2000,SP02,,9.000,EA,393368.72,1.000,3540318.48,true,0,,48.000,2000004116,00010
4500004117,00010,,SPARE FOR CV-502,000000000080000159,2000,SP02,,6.000,EA,393368.72,1.000,2360212.32,true,0,,48.000,2000004117,00010
4500004118,00010,,SPARE FOR ML-202,000000000080000159,2000,SP02,,5.000,EA,393368.72,1.000,1966843.60,true,0,,48.000,2000004118,00010
4500004119,00010,,SPARE FOR FL-310,000000000080000159,2000,SP02,,8.000,EA,393368.72,1.000,3146949.76,true,0,,48.000,2000004119,00010
4500004120,00010,,SPARE FOR PU-610,000000000080000159,2000,SP02,,7.000,EA,393368.72,1.000,2753581.04,true,0,,48.000,2000004120,00010
4500004121,00010,,SPARE FOR CV-502,000000000080000159,3000,SP03,,4.000,EA,393368.72,1.000,1573474.88,true,0,,48.000,2000004121,00010
4500004122,00010,,SPARE FOR SC-701,000000000080000159,3000,SP03,,4.000,EA,393368.72,1.000,1573474.88,true,0,,48.000,2000004122,00010
4500004123,00010,,SPARE FOR PU-610,000000000080000159,3000,SP03,,5.000,EA,393368.72,1.000,1966843.60,false,0,,48.000,2000004123,00010
4500004124,00010,,SPARE FOR FA-810,000000000080000159,3000,SP03,,5.000,EA,393368.72,1.000,1966843.60,true,0,,48.000,2000004124,00010
4500004125,00010,,SPARE FOR SC-701,000000000080000159,3000,SP03,,6.000,EA,393368.72,1.000,2360212.32,true,0,,48.000,2000004125,00010
4500004126,00010,,SPARE FOR PU-611,000000000080000159,3000,SP03,,6.000,EA,393368.72,1.000,2360212.32,false,0,,48.000,2000004126,00010
4500004127,00010,,SPARE FOR FA-810,000000000080000159,3000,SP03,,6.000,EA,393368.72,1.000,2360212.32,false,0,,48.000,2000004127,00010
4500004128,00010,,SPARE FOR FA-810,000000000010000680,3000,SP03,,12.000,EA,719340.26,1.000,8632083.12,false,0,,141.000,2000004128,00010
4500004129,00010,,SPARE FOR TH-401,000000000010000680,3000,SP03,,12.000,EA,719340.26,1.000,8632083.12,true,0,,141.000,2000004129,00010
4500004130,00010,,SPARE FOR TH-401,000000000010000680,3000,SP03,,14.000,EA,719340.26,1.000,10070763.64,true,0,,141.000,2000004130,00010
4500004131,00010,,SPARE FOR CV-502,000000000010000681,4000,SP04,,43.000,EA,7337.01,1.000,315491.43,false,0,,36.000,2000004131,00010
4500004132,00010,,SPARE FOR PU-610,000000000010000681,4000,SP04,,50.000,EA,7337.01,1.000,366850.50,true,0,,36.000,2000004132,00010
4500004133,00010,,SPARE FOR PU-610,000000000010000681,4000,SP04,,40.000,EA,7337.01,1.000,293480.40,false,0,,36.000,2000004133,00010
4500004134,00010,,SPARE FOR ML-202,000000000010000681,4000,SP04,,53.000,EA,7337.01,1.000,388861.53,false,0,,36.000,2000004134,00010
4500004135,00010,,SPARE FOR PU-610,000000000010000681,4000,SP04,,76.000,EA,7337.01,1.000,557612.76,true,0,,36.000,2000004135,00010
4500004136,00010,,SPARE FOR ML-202,000000000010000681,4000,SP04,,45.000,EA,7337.01,1.000,330165.45,true,0,,36.000,2000004136,00010
4500004137,00010,,SPARE FOR CR-102,000000000010000681,4000,SP04,,42.000,EA,7337.01,1.000,308154.42,true,0,,36.000,2000004137,00010
4500004138,00010,,SPARE FOR CV-502,000000000010000681,4000,SP04,,37.000,EA,7337.01,1.000,271469.37,true,0,,36.000,2000004138,00010
4500004139,00010,,SPARE FOR ML-201,000000000010000681,4000,SP04,,41.000,EA,7337.01,1.000,300817.41,true,0,,36.000,2000004139,00010
4500004140,00010,,SPARE FOR CV-501,000000000010000681,4000,SP04,,40.000,EA,7337.01,1.000,293480.40,true,0,,36.000,2000004140,00010
4500004141,00010,,SPARE FOR ML-201,000000000010000681,4000,SP04,,43.000,EA,7337.01,1.000,315491.43,false,0,,36.000,2000004141,00010
4500004142,00010,,SPARE FOR FA-810,000000000010000681,2000,SP02,,100.000,EA,7337.01,1.000,733701.00,false,0,,36.000,2000004142,00010
4500004143,00010,,SPARE FOR CR-101,000000000010000681,2000,SP02,,102.000,EA,7337.01,1.000,748375.02,false,0,,36.000,2000004143,00010
4500004144,00010,,SPARE FOR CV-502,000000000010000681,2000,SP02,,102.000,EA,7337.01,1.000,748375.02,true,0,,36.000,2000004144,00010
4500004145,00010,,SPARE FOR CR-102,000000000010000681,2000,SP02,,67.000,EA,7337.01,1.000,491579.67,false,0,,36.000,2000004145,00010
4500004146,00010,,SPARE FOR CR-101,000000000010000681,2000,SP02,,98.000,EA,7337.01,1.000,719026.98,true,0,,36.000,2000004146,00010
4500004147,00010,,SPARE FOR CR-101,000000000010000681,2000,SP02,,85.000,EA,7337.01,1.000,623645.85,true,0,,36.000,2000004147,00010
4500004148,00010,,SPARE FOR CV-502,000000000010000681,2000,SP02,,69.000,EA,7337.01,1.000,506253.69,true,0,,36.000,2000004148,00010
4500004149,00010,,SPARE FOR CV-502,000000000010000681,2000,SP02,,87.000,EA,7337.01,1.000,638319.87,true,0,,36.000,2000004149,00010
4500004150,00010,,SPARE FOR ML-201,000000000080000160,2000,SP02,,11.000,EA,279712.87,1.000,3076841.57,true,0,,58.000,2000004150,00010
4500004151,00010,,SPARE FOR FL-310,000000000080000160,2000,SP02,,11.000,EA,279712.87,1.000,3076841.57,false,0,,58.000,2000004151,00010
4500004152,00010,,SPARE FOR TH-401,000000000080000160,2000,SP02,,11.000,EA,279712.87,1.000,3076841.57,true,0,,58.000,2000004152,00010
4500004153,00010,,SPARE FOR FL-310,000000000010000682,1000,SP01,,3.000,EA,430169.12,1.000,1290507.36,true,0,,46.000,2000004153,00010
4500004154,00010,,SPARE FOR PU-611,000000000010000683,2000,SP02,,96.000,EA,4918.16,1.000,472143.36,true,0,,119.000,2000004154,00010
4500004155,00010,,SPARE FOR CV-501,000000000010000683,2000,SP02,,90.000,EA,4918.16,1.000,442634.40,true,0,,119.000,2000004155,00010
4500004156,00010,,SPARE FOR FA-810,000000000010000683,2000,SP02,,106.000,EA,4918.16,1.000,521324.96,false,0,,119.000,2000004156,00010
4500004157,00010,,SPARE FOR CR-101,000000000010000683,2000,SP02,,106.000,EA,4918.16,1.000,521324.96,true,0,,119.000,2000004157,00010
4500004158,00010,,SPARE FOR CR-102,000000000010000683,3000,SP03,,78.000,EA,4918.16,1.000,383616.48,true,0,,119.000,2000004158,00010
4500004159,00010,,SPARE FOR TH-401,000000000010000683,3000,SP03,,66.000,EA,4918.16,1.000,324598.56,true,0,,119.000,2000004159,00010
4500004160,00010,,SPARE FOR CV-501,000000000010000683,3000,SP03,,75.000,EA,4918.16,1.000,368862.00,false,0,,119.000,2000004160,00010
4500004161,00010,,SPARE FOR PU-610,000000000010000683,3000,SP03,,91.000,EA,4918.16,1.000,447552.56,true,0,,119.000,2000004161,00010
4500004162,00010,,SPARE FOR PU-610,000000000010000683,3000,SP03,,165.000,EA,4918.16,1.000,811496.40,true,0,,119.000,2000004162,00010
4500004163,00010,,SPARE FOR CR-102,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,false,0,,7.000,2000004163,00010
4500004164,00010,,SPARE FOR CR-101,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,true,0,,7.000,2000004164,00010
4500004165,00010,,SPARE FOR CV-501,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,true,0,,7.000,2000004165,00010
4500004166,00010,,SPARE FOR PU-611,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,false,0,,7.000,2000004166,00010
4500004167,00010,,SPARE FOR CV-501,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,true,0,,7.000,2000004167,00010
4500004168,00010,,SPARE FOR PU-610,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,false,0,,7.000,2000004168,00010
4500004169,00010,,SPARE FOR ML-202,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,false,0,,7.000,2000004169,00010
4500004170,00010,,SPARE FOR CR-101,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,false,0,,7.000,2000004170,00010
4500004171,00010,,SPARE FOR SC-701,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,true,0,,7.000,2000004171,00010
4500004172,00010,,SPARE FOR CR-101,000000000080000161,1000,SP01,,4.000,EA,32081.27,1.000,128325.08,true,0,,7.000,2000004172,00010
4500004173,00010,,SPARE FOR FL-310,000000000010000684,2000,SP02,,6.000,EA,89734.94,1.000,538409.64,true,0,,13.000,2000004173,00010
4500004174,00010,,SPARE FOR PU-611,000000000010000684,2000,SP02,,5.000,EA,89734.94,1.000,448674.70,true,0,,13.000,2000004174,00010
4500004175,00010,,SPARE FOR TH-401,000000000010000684,2000,SP02,,5.000,EA,89734.94,1.000,448674.70,true,0,,13.000,2000004175,00010
4500004176,00010,,SPARE FOR PU-611,000000000010000684,2000,SP02,,5.000,EA,89734.94,1.000,448674.70,true,0,,13.000,2000004176,00010
4500004177,00010,,SPARE FOR PU-610,000000000010000684,2000,SP02,,6.000,EA,89734.94,1.000,538409.64,false,0,,13.000,2000004177,00010
4500004178,00010,,SPARE FOR TH-401,000000000010000684,2000,SP02,,5.000,EA,89734.94,1.000,448674.70,true,0,,13.000,2000004178,00010
4500004179,00010,,SPARE FOR PU-610,000000000080000162,2000,SP02,,4.000,EA,287270.08,1.000,1149080.32,true,0,,48.000,2000004179,00010
4500004180,00010,,SPARE FOR CV-501,000000000080000162,2000,SP02,,4.000,EA,287270.08,1.000,1149080.32,true,0,,48.000,2000004180,00010
4500004181,00010,,SPARE FOR CV-501,000000000080000162,2000,SP02,,4.000,EA,287270.08,1.000,1149080.32,true,0,,48.000,2000004181,00010
4500004182,00010,,SPARE FOR FL-310,000000000010000685,3000,SP03,,11.000,EA,132914.95,1.000,1462064.45,true,0,,54.000,2000004182,00010
4500004183,00010,,SPARE FOR PU-611,000000000010000685,3000,SP03,,9.000,EA,132914.95,1.000,1196234.55,false,0,,54.000,2000004183,00010
4500004184,00010,,SPARE FOR TH-401,000000000010000685,3000,SP03,,9.000,EA,132914.95,1.000,1196234.55,false,0,,54.000,2000004184,00010
4500004185,00010,,SPARE FOR PU-610,000000000010000685,3000,SP03,,15.000,EA,132914.95,1.000,1993724.25,false,0,,54.000,2000004185,00010
4500004186,00010,,SPARE FOR SC-701,000000000010000685,3000,SP03,,11.000,EA,132914.95,1.000,1462064.45,false,0,,54.000,2000004186,00010
4500004187,00010,,SPARE FOR TH-401,000000000010000685,3000,SP03,,11.000,EA,132914.95,1.000,1462064.45,true,0,,54.000,2000004187,00010
4500004188,00010,,SPARE FOR CV-501,000000000010000685,3000,SP03,,12.000,EA,132914.95,1.000,1594979.40,true,0,,54.000,2000004188,00010
4500004189,00010,,SPARE FOR FL-310,000000000010000685,3000,SP03,,10.000,EA,132914.95,1.000,1329149.50,false,0,,54.000,2000004189,00010
4500004190,00010,,SPARE FOR CV-502,000000000010000685,3000,SP03,,10.000,EA,132914.95,1.000,1329149.50,true,0,,54.000,2000004190,00010
4500004191,00010,,SPARE FOR CV-501,000000000010000686,2000,SP02,,8.000,EA,18445.92,1.000,147567.36,true,0,,33.000,2000004191,00010
4500004192,00010,,SPARE FOR CV-501,000000000010000686,2000,SP02,,7.000,EA,18445.92,1.000,129121.44,false,0,,33.000,2000004192,00010
4500004193,00010,,SPARE FOR FL-310,000000000010000686,2000,SP02,,9.000,EA,18445.92,1.000,166013.28,false,0,,33.000,2000004193,00010
4500004194,00010,,SPARE FOR FA-810,000000000010000686,2000,SP02,,9.000,EA,18445.92,1.000,166013.28,false,0,,33.000,2000004194,00010
4500004195,00010,,SPARE FOR FL-310,000000000010000686,2000,SP02,,5.000,EA,18445.92,1.000,92229.60,false,0,,33.000,2000004195,00010
4500004196,00010,,SPARE FOR CR-102,000000000010000686,2000,SP02,,8.000,EA,18445.92,1.000,147567.36,true,0,,33.000,2000004196,00010
4500004197,00010,,SPARE FOR ML-202,000000000010000686,2000,SP02,,5.000,EA,18445.92,1.000,92229.60,true,0,,33.000,2000004197,00010
4500004198,00010,,SPARE FOR CR-101,000000000010000686,2000,SP02,,5.000,EA,18445.92,1.000,92229.60,true,0,,33.000,2000004198,00010
4500004199,00010,,SPARE FOR CR-101,000000000010000687,4000,SP04,,4.000,EA,177770.27,1.000,711081.08,true,0,,45.000,2000004199,00010
4500004200,00010,,SPARE FOR FA-810,000000000010000687,4000,SP04,,3.000,EA,177770.27,1.000,533310.81,true,0,,45.000,2000004200,00010
4500004201,00010,,SPARE FOR CR-101,000000000010000687,4000,SP04,,4.000,EA,177770.27,1.000,711081.08,false,0,,45.000,2000004201,00010
4500004202,00010,,SPARE FOR ML-201,000000000010000687,4000,SP04,,3.000,EA,177770.27,1.000,533310.81,false,0,,45.000,2000004202,00010
