Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500005090,00010,01,1,2024,4900016493,0001,E,101,2024-10-27T00:00:00,6.000,829294.56,S,2024-10-27T00:00:00,000000000010000845,3000
4500005090,00010,01,2,2024,5100002640,0001,Q,,2024-11-19T00:00:00,6.000,829294.56,S,2024-10-31T00:00:00,000000000010000845,3000
4500005091,00010,01,1,2025,4900016496,0001,E,101,2025-03-17T00:00:00,6.000,829294.56,S,2025-03-17T00:00:00,000000000010000845,3000
4500005091,00010,01,2,2025,5100002641,0001,Q,,2025-03-29T00:00:00,6.000,829294.56,S,2025-04-05T00:00:00,000000000010000845,3000
4500005092,00010,01,1,2025,4900016499,0001,E,101,2025-08-21T00:00:00,6.000,829294.56,S,2025-08-21T00:00:00,000000000010000845,3000
4500005092,00010,01,2,2025,5100002642,0001,Q,,2025-09-04T00:00:00,6.000,829294.56,S,2025-09-04T00:00:00,000000000010000845,3000
4500005093,00010,01,1,2024,4900016501,0001,E,101,2024-10-09T00:00:00,7.000,209521.55,S,2024-10-09T00:00:00,000000000010000847,3000
4500005094,00010,01,1,2025,4900016504,0001,E,101,2025-02-03T00:00:00,4.000,119726.60,S,2025-02-03T00:00:00,000000000010000847,3000
4500005095,00010,01,1,2025,4900016506,0001,E,101,2025-10-23T00:00:00,7.000,209521.55,S,2025-10-23T00:00:00,000000000010000847,3000
4500005097,00010,01,1,2026,4900016509,0001,E,101,2026-03-17T00:00:00,4.000,119726.60,S,2026-03-17T00:00:00,000000000010000847,3000
4500005097,00010,01,2,2026,5100002643,0001,Q,,2026-04-05T00:00:00,4.000,119726.60,S,2026-04-14T00:00:00,000000000010000847,3000
4500005098,00010,01,1,2026,4900016511,0001,E,101,2026-05-01T00:00:00,7.000,209521.55,S,2026-05-01T00:00:00,000000000010000847,3000
4500005098,00010,01,2,2026,5100002644,0001,Q,,2026-05-10T00:00:00,7.000,209521.55,S,2026-05-12T00:00:00,000000000010000847,3000
4500005099,00010,01,1,2026,4900016513,0001,E,101,2026-07-13T00:00:00,4.000,119726.60,S,2026-07-13T00:00:00,000000000010000847,3000
4500005099,00010,01,2,2026,5100002645,0001,Q,,2026-08-03T00:00:00,4.000,119726.60,S,2026-08-07T00:00:00,000000000010000847,3000
4500005105,00010,01,1,2025,4900016516,0001,E,101,2025-02-27T00:00:00,8.000,2947780.48,S,2025-02-27T00:00:00,000000000080000194,3000
4500005105,00010,01,2,2025,5100002646,0001,Q,,2025-03-07T00:00:00,8.000,2947780.48,S,2025-03-23T00:00:00,000000000080000194,3000
4500005107,00010,01,1,2025,4900016519,0001,E,101,2025-08-04T00:00:00,13.000,4790143.28,S,2025-08-04T00:00:00,000000000080000194,3000
4500005107,00010,01,2,2025,5100002647,0001,Q,,2025-08-11T00:00:00,13.000,4790143.28,S,2025-08-14T00:00:00,000000000080000194,3000
4500005108,00010,01,1,2026,4900016523,0001,E,101,2026-02-10T00:00:00,13.000,4790143.28,S,2026-02-10T00:00:00,000000000080000194,3000
4500005108,00010,01,2,2026,5100002648,0001,Q,,2026-02-24T00:00:00,13.000,4790143.28,S,2026-03-10T00:00:00,000000000080000194,3000
4500005109,00010,01,1,2024,4900016527,0001,E,101,2024-12-08T00:00:00,10.000,3684725.60,S,2024-12-08T00:00:00,000000000080000194,1000
4500005109,00010,01,2,2024,5100002649,0001,Q,,2024-12-29T00:00:00,10.000,3684725.60,S,2024-12-24T00:00:00,000000000080000194,1000
4500005110,00010,01,1,2025,4900016531,0001,E,101,2025-03-31T00:00:00,9.000,3316253.04,S,2025-03-31T00:00:00,000000000080000194,1000
4500005110,00010,01,2,2025,5100002650,0001,Q,,2025-04-05T00:00:00,9.000,3316253.04,S,2025-04-08T00:00:00,000000000080000194,1000
4500005111,00010,01,1,2025,4900016535,0001,E,101,2025-08-31T00:00:00,10.000,3684725.60,S,2025-08-31T00:00:00,000000000080000194,1000
4500005111,00010,01,2,2025,5100002651,0001,Q,,2025-09-16T00:00:00,10.000,3684725.60,S,2025-09-15T00:00:00,000000000080000194,1000
4500005112,00010,01,1,2026,4900016538,0001,E,101,2026-01-12T00:00:00,8.000,2947780.48,S,2026-01-12T00:00:00,000000000080000194,1000
4500005112,00010,01,2,2026,5100002652,0001,Q,,2026-01-15T00:00:00,8.000,2947780.48,S,2026-01-25T00:00:00,000000000080000194,1000
4500005113,00010,01,1,2026,4900016542,0001,E,101,2026-06-13T00:00:00,8.000,2947780.48,S,2026-06-13T00:00:00,000000000080000194,1000
4500005113,00010,01,2,2026,5100002653,0001,Q,,2026-06-17T00:00:00,8.000,2947780.48,S,2026-07-03T00:00:00,000000000080000194,1000
4500005114,00010,01,1,2024,4900016544,0001,E,101,2024-11-18T00:00:00,6.000,2553398.58,S,2024-11-18T00:00:00,000000000080000195,3000
4500005114,00010,01,2,2024,5100002654,0001,Q,,2024-12-08T00:00:00,6.000,2553398.58,S,2024-12-01T00:00:00,000000000080000195,3000
4500005116,00010,01,1,2025,4900016550,0001,E,101,2025-11-11T00:00:00,9.000,3830097.87,S,2025-11-11T00:00:00,000000000080000195,3000
4500005116,00010,01,2,2025,5100002655,0001,Q,,2025-11-17T00:00:00,9.000,3830097.87,S,2025-11-15T00:00:00,000000000080000195,3000
4500005119,00010,01,1,2025,4900016554,0001,E,101,2025-03-14T00:00:00,5.000,570598.35,S,2025-03-14T00:00:00,000000000010000848,3000
4500005119,00010,01,2,2025,5100002656,0001,Q,,2025-03-20T00:00:00,5.000,570598.35,S,2025-03-18T00:00:00,000000000010000848,3000
4500005120,00010,01,1,2026,4900016557,0001,E,101,2026-06-21T00:00:00,5.000,570598.35,S,2026-06-21T00:00:00,000000000010000848,3000
4500005120,00010,01,2,2026,5100002657,0001,Q,,2026-07-15T00:00:00,5.000,570598.35,S,2026-07-07T00:00:00,000000000010000848,3000
4500005121,00010,01,1,2026,4900016559,0001,E,101,2026-08-20T00:00:00,5.000,570598.35,S,2026-08-20T00:00:00,000000000010000848,3000
4500005121,00010,01,2,2026,5100002658,0001,Q,,2026-08-30T00:00:00,5.000,570598.35,S,2026-08-31T00:00:00,000000000010000848,3000
4500005123,00010,01,1,2025,4900016563,0001,E,101,2025-03-07T00:00:00,1.000,169641.97,S,2025-03-07T00:00:00,000000000010000849,1000
4500005123,00010,01,2,2025,5100002659,0001,Q,,2025-03-16T00:00:00,1.000,169641.97,S,2025-03-31T00:00:00,000000000010000849,1000
4500005124,00010,01,1,2025,4900016565,0001,E,101,2025-05-12T00:00:00,1.000,169641.97,S,2025-05-12T00:00:00,000000000010000849,1000
4500005125,00010,01,1,2025,4900016567,0001,E,101,2025-08-12T00:00:00,1.000,169641.97,S,2025-08-12T00:00:00,000000000010000849,1000
4500005128,00010,01,1,2025,4900016569,0001,E,101,2025-12-24T00:00:00,1.000,169641.97,S,2025-12-24T00:00:00,000000000010000849,1000
4500005130,00010,01,1,2026,4900016571,0001,E,101,2026-04-14T00:00:00,1.000,169641.97,S,2026-04-14T00:00:00,000000000010000849,1000
4500005130,00010,01,2,2026,5100002660,0001,Q,,2026-04-22T00:00:00,1.000,169641.97,S,2026-04-23T00:00:00,000000000010000849,1000
4500005131,00010,01,1,2026,4900016573,0001,E,101,2026-07-23T00:00:00,1.000,169641.97,S,2026-07-23T00:00:00,000000000010000849,1000
4500005131,00010,01,2,2026,5100002661,0001,Q,,2026-07-28T00:00:00,1.000,169641.97,S,2026-08-02T00:00:00,000000000010000849,1000
4500005132,00010,01,1,2024,4900016575,0001,E,101,2024-11-05T00:00:00,5.000,1070200.95,S,2024-11-05T00:00:00,000000000080000196,3000
4500005132,00010,01,2,2024,5100002662,0001,Q,,2024-11-09T00:00:00,5.000,1070200.95,S,2024-11-09T00:00:00,000000000080000196,3000
4500005133,00010,01,1,2025,4900016576,0001,E,101,2025-01-05T00:00:00,10.000,2140401.90,S,2025-01-05T00:00:00,000000000080000196,3000
4500005135,00010,01,1,2026,4900016581,0001,E,101,2026-02-17T00:00:00,13.000,2782522.47,S,2026-02-17T00:00:00,000000000080000196,3000
4500005137,00010,01,1,2024,4900016584,0001,E,101,2024-12-19T00:00:00,15.000,3210602.85,S,2024-12-19T00:00:00,000000000080000196,2000
4500005137,00010,01,2,2024,5100002663,0001,Q,,2024-12-26T00:00:00,15.000,3210602.85,S,2025-01-06T00:00:00,000000000080000196,2000
4500005139,00010,01,1,2025,4900016588,0001,E,101,2025-09-03T00:00:00,12.000,2568482.28,S,2025-09-03T00:00:00,000000000080000196,2000
4500005143,00010,01,1,2026,4900016592,0001,E,101,2026-03-01T00:00:00,8.000,1712321.52,S,2026-03-01T00:00:00,000000000080000196,2000
4500005143,00010,01,2,2026,5100002664,0001,Q,,2026-03-18T00:00:00,8.000,1712321.52,S,2026-03-05T00:00:00,000000000080000196,2000
4500005144,00010,01,1,2026,4900016595,0001,E,101,2026-05-01T00:00:00,21.000,4494843.99,S,2026-05-01T00:00:00,000000000080000196,2000
4500005144,00010,01,2,2026,5100002665,0001,Q,,2026-05-26T00:00:00,21.000,4494843.99,S,2026-05-20T00:00:00,000000000080000196,2000
4500005147,00010,01,1,2025,4900016602,0001,E,101,2025-01-05T00:00:00,8.000,5680697.52,S,2025-01-05T00:00:00,000000000010000850,4000
4500005147,00010,01,2,2025,5100002666,0001,Q,,2025-01-12T00:00:00,8.000,5680697.52,S,2025-01-21T00:00:00,000000000010000850,4000
4500005148,00010,01,1,2025,4900016605,0001,E,101,2025-04-05T00:00:00,7.000,4970610.33,S,2025-04-05T00:00:00,000000000010000850,4000
4500005148,00010,01,2,2025,5100002667,0001,Q,,2025-04-23T00:00:00,7.000,4970610.33,S,2025-04-15T00:00:00,000000000010000850,4000
4500005149,00010,01,1,2025,4900016611,0001,E,101,2025-09-26T00:00:00,8.000,5680697.52,S,2025-09-26T00:00:00,000000000010000850,4000
4500005151,00010,01,1,2024,4900016616,0001,E,101,2024-12-15T00:00:00,6.000,4260523.14,S,2024-12-15T00:00:00,000000000010000850,2000
4500005151,00010,01,2,2024,5100002668,0001,Q,,2024-12-27T00:00:00,6.000,4260523.14,S,2025-01-01T00:00:00,000000000010000850,2000
4500005152,00010,01,1,2025,4900016621,0001,E,101,2025-06-19T00:00:00,5.000,3550435.95,S,2025-06-19T00:00:00,000000000010000850,2000
4500005152,00010,01,2,2025,5100002669,0001,Q,,2025-07-05T00:00:00,5.000,3550435.95,S,2025-06-28T00:00:00,000000000010000850,2000
4500005153,00010,01,1,2025,4900016624,0001,E,101,2025-09-22T00:00:00,4.000,2840348.76,S,2025-09-22T00:00:00,000000000010000850,2000
4500005155,00010,01,1,2026,4900016630,0001,E,101,2026-05-18T00:00:00,7.000,4970610.33,S,2026-05-18T00:00:00,000000000010000850,2000
4500005155,00010,01,2,2026,5100002670,0001,Q,,2026-06-10T00:00:00,7.000,4970610.33,S,2026-05-29T00:00:00,000000000010000850,2000
4500005157,00010,01,1,2025,4900016636,0001,E,101,2025-01-16T00:00:00,18.000,4509858.96,S,2025-01-16T00:00:00,000000000080000197,1000
4500005157,00010,01,2,2025,5100002671,0001,Q,,2025-02-07T00:00:00,18.000,4509858.96,S,2025-02-07T00:00:00,000000000080000197,1000
4500005158,00010,01,1,2025,4900016640,0001,E,101,2025-07-16T00:00:00,18.000,4509858.96,S,2025-07-16T00:00:00,000000000080000197,1000
4500005158,00010,01,2,2025,5100002672,0001,Q,,2025-08-10T00:00:00,18.000,4509858.96,S,2025-07-20T00:00:00,000000000080000197,1000
4500005160,00010,01,1,2026,4900016645,0001,E,101,2026-05-10T00:00:00,16.000,4008763.52,S,2026-05-10T00:00:00,000000000080000197,1000
4500005162,00010,01,1,2025,4900016651,0001,E,101,2025-04-16T00:00:00,17.000,876754.26,S,2025-04-16T00:00:00,000000000010000851,3000
4500005163,00010,01,1,2025,4900016655,0001,E,101,2025-11-19T00:00:00,16.000,825180.48,S,2025-11-19T00:00:00,000000000010000851,3000
4500005163,00010,01,2,2025,5100002673,0001,Q,,2025-12-04T00:00:00,16.000,825180.48,S,2025-12-13T00:00:00,000000000010000851,3000
4500005164,00010,01,1,2025,4900016661,0001,E,101,2025-01-02T00:00:00,10.000,515737.80,S,2025-01-02T00:00:00,000000000010000851,2000
4500005164,00010,01,2,2025,5100002674,0001,Q,,2025-01-09T00:00:00,10.000,515737.80,S,2025-01-27T00:00:00,000000000010000851,2000
4500005165,00010,01,1,2026,4900016667,0001,E,101,2026-01-11T00:00:00,9.000,464164.02,S,2026-01-11T00:00:00,000000000010000851,2000
4500005167,00010,01,1,2026,4900016671,0001,E,101,2026-05-22T00:00:00,9.000,464164.02,S,2026-05-22T00:00:00,000000000010000851,2000
4500005167,00010,01,2,2026,5100002675,0001,Q,,2026-06-07T00:00:00,9.000,464164.02,S,2026-06-03T00:00:00,000000000010000851,2000
4500005168,00010,01,1,2026,4900016673,0001,E,101,2026-08-02T00:00:00,18.000,928328.04,S,2026-08-02T00:00:00,000000000010000851,2000
4500005168,00010,01,2,2026,5100002676,0001,Q,,2026-08-25T00:00:00,18.000,928328.04,S,2026-08-10T00:00:00,000000000010000851,2000
4500005169,00010,01,1,2025,4900016680,0001,E,101,2025-03-04T00:00:00,7.000,553362.25,S,2025-03-04T00:00:00,000000000010000853,1000
4500005170,00010,01,1,2025,4900016686,0001,E,101,2025-12-21T00:00:00,8.000,632414.00,S,2025-12-21T00:00:00,000000000010000853,1000
4500005171,00010,01,1,2026,4900016692,0001,E,101,2026-06-20T00:00:00,5.000,395258.75,S,2026-06-20T00:00:00,000000000010000853,1000
4500005171,00010,01,2,2026,5100002677,0001,Q,,2026-07-14T00:00:00,5.000,395258.75,S,2026-07-01T00:00:00,000000000010000853,1000
4500005172,00010,01,1,2026,4900016695,0001,E,101,2026-08-19T00:00:00,12.000,948621.00,S,2026-08-19T00:00:00,000000000010000853,1000
4500005172,00010,01,2,2026,5100002678,0001,Q,,2026-08-24T00:00:00,12.000,948621.00,S,2026-09-04T00:00:00,000000000010000853,1000
4500005173,00010,01,1,2025,4900016702,0001,E,101,2025-01-17T00:00:00,275.000,1523766.75,S,2025-01-17T00:00:00,000000000010000854,4000
4500005174,00010,01,1,2025,4900016711,0001,E,101,2025-10-05T00:00:00,266.000,1473898.02,S,2025-10-05T00:00:00,000000000010000854,4000
4500005176,00010,01,1,2026,4900016722,0001,E,101,2026-08-08T00:00:00,318.000,1762028.46,S,2026-08-08T00:00:00,000000000010000854,4000
4500005176,00010,01,2,2026,5100002679,0001,Q,,2026-08-21T00:00:00,318.000,1762028.46,S,2026-08-17T00:00:00,000000000010000854,4000
4500005177,00010,01,1,2025,4900016727,0001,E,101,2025-01-28T00:00:00,214.000,1185767.58,S,2025-01-28T00:00:00,000000000010000854,1000
4500005177,00010,01,2,2025,5100002680,0001,Q,,2025-02-04T00:00:00,214.000,1185767.58,S,2025-02-22T00:00:00,000000000010000854,1000
4500005179,00010,01,1,2026,4900016739,0001,E,101,2026-01-28T00:00:00,210.000,1163603.70,S,2026-01-28T00:00:00,000000000010000854,1000
4500005181,00010,01,1,2024,4900016748,0001,E,101,2024-12-30T00:00:00,11.000,939026.99,S,2024-12-30T00:00:00,000000000010000855,4000
4500005181,00010,01,2,2024,5100002681,0001,Q,,2025-01-20T00:00:00,11.000,939026.99,S,2025-01-23T00:00:00,000000000010000855,4000
4500005182,00010,01,1,2025,4900016753,0001,E,101,2025-12-11T00:00:00,12.000,1024393.08,S,2025-12-11T00:00:00,000000000010000855,4000
4500005183,00010,01,1,2025,4900016759,0001,E,101,2025-09-14T00:00:00,1.000,149073.87,S,2025-09-14T00:00:00,000000000010000857,2000
4500005183,00010,01,2,2025,5100002682,0001,Q,,2025-10-11T00:00:00,1.000,149073.87,S,2025-09-28T00:00:00,000000000010000857,2000
4500005184,00010,01,1,2026,4900016761,0001,E,101,2026-04-13T00:00:00,1.000,149073.87,S,2026-04-13T00:00:00,000000000010000857,2000
4500005184,00010,01,2,2026,5100002683,0001,Q,,2026-05-02T00:00:00,1.000,149073.87,S,2026-05-10T00:00:00,000000000010000857,2000
4500005186,00010,01,1,2026,4900016763,0001,E,101,2026-08-20T00:00:00,1.000,149073.87,S,2026-08-20T00:00:00,000000000010000857,2000
4500005186,00010,01,2,2026,5100002684,0001,Q,,2026-09-07T00:00:00,1.000,149073.87,S,2026-08-31T00:00:00,000000000010000857,2000
4500005188,00010,01,1,2025,4900016768,0001,E,101,2025-10-26T00:00:00,1.000,149073.87,S,2025-10-26T00:00:00,000000000010000857,1000
4500005189,00010,01,1,2026,4900016770,0001,E,101,2026-05-27T00:00:00,1.000,149073.87,S,2026-05-27T00:00:00,000000000010000857,1000
4500005189,00010,01,2,2026,5100002685,0001,Q,,2026-06-06T00:00:00,1.000,149073.87,S,2026-06-24T00:00:00,000000000010000857,1000
4500005190,00010,01,1,2026,4900016772,0001,E,101,2026-07-05T00:00:00,1.000,149073.87,S,2026-07-05T00:00:00,000000000010000857,1000
4500005190,00010,01,2,2026,5100002686,0001,Q,,2026-07-11T00:00:00,1.000,149073.87,S,2026-07-28T00:00:00,000000000010000857,1000
4500005191,00010,01,1,2026,4900016774,0001,E,101,2026-08-04T00:00:00,1.000,149073.87,S,2026-08-04T00:00:00,000000000010000857,1000
4500005191,00010,01,2,2026,5100002687,0001,Q,,2026-08-07T00:00:00,1.000,149073.87,S,2026-08-31T00:00:00,000000000010000857,1000
4500005193,00010,01,1,2025,4900016783,0001,E,101,2025-02-13T00:00:00,6.000,454032.72,S,2025-02-13T00:00:00,000000000010000859,1000
4500005195,00010,01,1,2026,4900016786,0001,E,101,2026-01-22T00:00:00,8.000,605376.96,S,2026-01-22T00:00:00,000000000010000859,1000
4500005195,00010,01,2,2026,5100002688,0001,Q,,2026-01-30T00:00:00,8.000,605376.96,S,2026-01-31T00:00:00,000000000010000859,1000
4500005197,00010,01,1,2025,4900016792,0001,E,101,2025-05-05T00:00:00,10.000,756721.20,S,2025-05-05T00:00:00,000000000010000859,2000
4500005197,00010,01,2,2025,5100002689,0001,Q,,2025-05-15T00:00:00,10.000,756721.20,S,2025-05-10T00:00:00,000000000010000859,2000
4500005198,00010,01,1,2025,4900016796,0001,E,101,2025-11-06T00:00:00,8.000,605376.96,S,2025-11-06T00:00:00,000000000010000859,2000
4500005198,00010,01,2,2025,5100002690,0001,Q,,2025-11-27T00:00:00,8.000,605376.96,S,2025-11-27T00:00:00,000000000010000859,2000
4500005199,00010,01,1,2026,4900016800,0001,E,101,2026-04-19T00:00:00,10.000,756721.20,S,2026-04-19T00:00:00,000000000010000859,2000
4500005203,00010,01,1,2024,4900016807,0001,E,101,2024-11-01T00:00:00,2.000,349753.84,S,2024-11-01T00:00:00,000000000010000861,3000
4500005204,00010,01,1,2025,4900016810,0001,E,101,2025-02-13T00:00:00,3.000,524630.76,S,2025-02-13T00:00:00,000000000010000861,3000
4500005204,00010,01,2,2025,5100002691,0001,Q,,2025-02-20T00:00:00,3.000,524630.76,S,2025-02-20T00:00:00,000000000010000861,3000
4500005207,00010,01,1,2025,4900016812,0001,E,101,2025-06-29T00:00:00,5.000,874384.60,S,2025-06-29T00:00:00,000000000010000861,3000
4500005207,00010,01,2,2025,5100002692,0001,Q,,2025-07-25T00:00:00,5.000,874384.60,S,2025-07-08T00:00:00,000000000010000861,3000
4500005208,00010,01,1,2025,4900016814,0001,E,101,2025-12-12T00:00:00,4.000,699507.68,S,2025-12-12T00:00:00,000000000010000861,3000
4500005208,00010,01,2,2025,5100002693,0001,Q,,2026-01-02T00:00:00,4.000,699507.68,S,2026-01-11T00:00:00,000000000010000861,3000
4500005210,00010,01,1,2026,4900016816,0001,E,101,2026-04-06T00:00:00,2.000,349753.84,S,2026-04-06T00:00:00,000000000010000861,3000
4500005210,00010,01,2,2026,5100002694,0001,Q,,2026-04-14T00:00:00,2.000,349753.84,S,2026-04-23T00:00:00,000000000010000861,3000
4500005211,00010,01,1,2026,4900016818,0001,E,101,2026-06-09T00:00:00,3.000,524630.76,S,2026-06-09T00:00:00,000000000010000861,3000
4500005211,00010,01,2,2026,5100002695,0001,Q,,2026-06-20T00:00:00,3.000,524630.76,S,2026-06-15T00:00:00,000000000010000861,3000
4500005212,00010,01,1,2025,4900016826,0001,E,101,2025-07-24T00:00:00,1.000,55926.90,S,2025-07-24T00:00:00,000000000010000863,3000
4500005212,00010,01,2,2025,5100002696,0001,Q,,2025-08-19T00:00:00,1.000,55926.90,S,2025-08-13T00:00:00,000000000010000863,3000
4500005213,00010,01,1,2025,4900016828,0001,E,101,2025-09-18T00:00:00,1.000,55926.90,S,2025-09-18T00:00:00,000000000010000863,3000
4500005213,00010,01,2,2025,5100002697,0001,Q,,2025-10-08T00:00:00,1.000,55926.90,S,2025-09-22T00:00:00,000000000010000863,3000
4500005214,00010,01,1,2025,4900016830,0001,E,101,2025-11-17T00:00:00,1.000,55926.90,S,2025-11-17T00:00:00,000000000010000863,3000
4500005214,00010,01,2,2025,5100002698,0001,Q,,2025-12-12T00:00:00,1.000,55926.90,S,2025-12-14T00:00:00,000000000010000863,3000
4500005215,00010,01,1,2026,4900016832,0001,E,101,2026-01-08T00:00:00,1.000,55926.90,S,2026-01-08T00:00:00,000000000010000863,3000
4500005215,00010,01,2,2026,5100002699,0001,Q,,2026-02-07T00:00:00,1.000,55926.90,S,2026-02-06T00:00:00,000000000010000863,3000
4500005217,00010,01,1,2026,4900016834,0001,E,101,2026-09-04T00:00:00,1.000,55926.90,S,2026-09-04T00:00:00,000000000010000863,3000
4500005217,00010,01,2,2026,5100002700,0001,Q,,2026-09-07T00:00:00,1.000,55926.90,S,2026-09-07T00:00:00,000000000010000863,3000
4500005218,00010,01,1,2026,4900016842,0001,E,101,2026-03-09T00:00:00,6.000,2679432.60,S,2026-03-09T00:00:00,000000000010000864,4000
4500005219,00010,01,1,2025,4900016847,0001,E,101,2025-06-01T00:00:00,1.000,446572.10,S,2025-06-01T00:00:00,000000000010000864,3000
4500005219,00010,01,2,2025,5100002701,0001,Q,,2025-06-28T00:00:00,1.000,446572.10,S,2025-06-26T00:00:00,000000000010000864,3000
4500005220,00010,01,1,2026,4900016849,0001,E,101,2026-06-23T00:00:00,1.000,446572.10,S,2026-06-23T00:00:00,000000000010000864,3000
4500005220,00010,01,2,2026,5100002702,0001,Q,,2026-07-16T00:00:00,1.000,446572.10,S,2026-07-04T00:00:00,000000000010000864,3000
4500005223,00010,01,1,2024,4900016852,0001,E,101,2024-11-09T00:00:00,6.000,1301510.94,S,2024-11-09T00:00:00,000000000080000198,2000
4500005223,00010,01,2,2024,5100002703,0001,Q,,2024-11-22T00:00:00,6.000,1301510.94,S,2024-11-19T00:00:00,000000000080000198,2000
4500005224,00010,01,1,2025,4900016856,0001,E,101,2025-05-07T00:00:00,6.000,1301510.94,S,2025-05-07T00:00:00,000000000080000198,2000
4500005224,00010,01,2,2025,5100002704,0001,Q,,2025-05-10T00:00:00,6.000,1301510.94,S,2025-06-03T00:00:00,000000000080000198,2000
4500005226,00010,01,1,2025,4900016859,0001,E,101,2025-08-24T00:00:00,7.000,1518429.43,S,2025-08-24T00:00:00,000000000080000198,2000
4500005226,00010,01,2,2025,5100002705,0001,Q,,2025-09-17T00:00:00,7.000,1518429.43,S,2025-09-03T00:00:00,000000000080000198,2000
4500005227,00010,01,1,2026,4900016863,0001,E,101,2026-04-05T00:00:00,7.000,1518429.43,S,2026-04-05T00:00:00,000000000080000198,2000
4500005227,00010,01,2,2026,5100002706,0001,Q,,2026-04-20T00:00:00,7.000,1518429.43,S,2026-05-05T00:00:00,000000000080000198,2000
