Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900009457,2025,0001,261,000000000010000497,4000,SP04,,H,342193.39,1.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ02,,445697400,,,,,,2025-06-07T00:00:00,2025-06-07T00:00:00
4900009458,2025,0001,101,000000000010000497,4000,SP04,0001000037,S,1026580.17,3.000,EA,4500002938,00010,GR AGAINST PO,,,,,,,,,2025-07-20T00:00:00,2025-07-20T00:00:00
4900009459,2025,0001,261,000000000010000497,4000,SP04,,H,342193.39,1.000,EA,,,ISSUED TO CV-501,VZIREQ03,,448675981,,,,,,2025-08-18T00:00:00,2025-08-18T00:00:00
4900009460,2025,0001,261,000000000010000497,4000,SP04,,H,342193.39,1.000,EA,,,CHANGEOUT PU-611,VZIREQ05,,441227418,,,,,,2025-09-13T00:00:00,2025-09-13T00:00:00
4900009461,2026,0001,261,000000000010000497,4000,SP04,,H,342193.39,1.000,EA,,,ISSUED TO CV-501,VZIREQ01,,443311104,,,,,,2026-02-17T00:00:00,2026-02-17T00:00:00
4900009462,2026,0001,101,000000000010000497,4000,SP04,0001000037,S,684386.78,2.000,EA,4500002939,00010,GR AGAINST PO,,,,,,,,,2026-04-14T00:00:00,2026-04-14T00:00:00
4900009463,2026,0001,261,000000000010000497,4000,SP04,,H,342193.39,1.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ01,,447348999,,,,,,2026-06-07T00:00:00,2026-06-07T00:00:00
4900009464,2025,0001,261,000000000010000497,1000,SP01,,H,342193.39,1.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,417673924,,,,,,2025-01-12T00:00:00,2025-01-12T00:00:00
4900009465,2025,0001,201,000000000010000497,1000,SP01,,H,342193.39,1.000,EA,,,CHANGEOUT FA-810,VZIREQ01,1000-MECH,,,,,,,2025-03-17T00:00:00,2025-03-17T00:00:00
4900009466,2026,0001,261,000000000010000497,1000,SP01,,H,342193.39,1.000,EA,,,CHANGEOUT ML-202,VZIREQ04,,416946862,,,,,,2026-04-01T00:00:00,2026-04-01T00:00:00
4900009467,2026,0001,201,000000000010000497,1000,SP01,,H,342193.39,1.000,EA,,,ISSUED TO CR-101,VZIREQ02,1000-MECH,,,,,,,2026-05-09T00:00:00,2026-05-09T00:00:00
4900009468,2026,0001,261,000000000010000497,1000,SP01,,H,342193.39,1.000,EA,,,CHANGEOUT ML-201,VZIREQ05,,412855659,,,,,,2026-06-22T00:00:00,2026-06-22T00:00:00
4900009469,2024,0001,261,000000000010000498,1000,SP01,,H,257678.85,13.000,EA,,,CHANGEOUT FL-310,VZIREQ04,,416243635,,,,,,2024-09-05T00:00:00,2024-09-05T00:00:00
4900009470,2024,0001,261,000000000010000498,1000,SP01,,H,614464.95,31.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ03,,415794331,,,,,,2024-10-06T00:00:00,2024-10-06T00:00:00
4900009471,2024,0001,261,000000000010000498,1000,SP01,,H,277500.30,14.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,,417474560,,,,,,2024-11-10T00:00:00,2024-11-10T00:00:00
4900009472,2025,0001,101,000000000010000498,1000,SP01,0001000007,S,2239823.85,113.000,EA,4500002940,00010,GR AGAINST PO,,,,,,,,,2025-01-16T00:00:00,2025-01-16T00:00:00
4900009473,2025,0001,261,000000000010000498,1000,SP01,,H,277500.30,14.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,,411331361,,,,,,2025-01-28T00:00:00,2025-01-28T00:00:00
4900009474,2025,0001,261,000000000010000498,1000,SP01,,H,475714.80,24.000,EA,,,CHANGEOUT CR-101,VZIREQ05,,416506615,,,,,,2025-02-08T00:00:00,2025-02-08T00:00:00
4900009475,2025,0001,261,000000000010000498,1000,SP01,,H,535179.15,27.000,EA,,,ISSUED TO CV-502,VZIREQ05,,415738378,,,,,,2025-03-30T00:00:00,2025-03-30T00:00:00
4900009476,2025,0001,201,000000000010000498,1000,SP01,,H,574822.05,29.000,EA,,,CHANGEOUT FL-310,VZIREQ05,1000-MECH,,,,,,,2025-04-21T00:00:00,2025-04-21T00:00:00
4900009477,2025,0001,261,000000000010000498,1000,SP01,,H,356786.10,18.000,EA,,,CHANGEOUT CV-501,VZIREQ01,,418428736,,,,,,2025-05-12T00:00:00,2025-05-12T00:00:00
4900009478,2025,0001,261,000000000010000498,1000,SP01,,H,19821.45,1.000,EA,,,ISSUED TO CV-502,VZIREQ01,,419932295,,,,,,2025-06-15T00:00:00,2025-06-15T00:00:00
4900009479,2025,0001,101,000000000010000498,1000,SP01,0001000007,S,2140716.60,108.000,EA,4500002941,00010,GR AGAINST PO,,,,,,,,,2025-07-28T00:00:00,2025-07-28T00:00:00
4900009480,2025,0001,201,000000000010000498,1000,SP01,,H,297321.75,15.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ03,1000-MECH,,,,,,,2025-08-21T00:00:00,2025-08-21T00:00:00
4900009481,2025,0001,261,000000000010000498,1000,SP01,,H,396429.00,20.000,EA,,,CHANGEOUT CV-502,VZIREQ04,,417787551,,,,,,2025-09-20T00:00:00,2025-09-20T00:00:00
4900009482,2025,0001,261,000000000010000498,1000,SP01,,H,356786.10,18.000,EA,,,CHANGEOUT CR-102,VZIREQ05,,419700424,,,,,,2025-10-14T00:00:00,2025-10-14T00:00:00
4900009483,2025,0001,261,000000000010000498,1000,SP01,,H,574822.05,29.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ05,,415944055,,,,,,2025-11-11T00:00:00,2025-11-11T00:00:00
4900009484,2025,0001,201,000000000010000498,1000,SP01,,H,356786.10,18.000,EA,,,CHANGEOUT TH-401,VZIREQ03,1000-MECH,,,,,,,2025-12-31T00:00:00,2025-12-31T00:00:00
4900009485,2026,0001,261,000000000010000498,1000,SP01,,H,158571.60,8.000,EA,,,CHANGEOUT TH-401,VZIREQ01,,419878538,,,,,,2026-01-15T00:00:00,2026-01-15T00:00:00
4900009486,2026,0001,101,000000000010000498,1000,SP01,0001000007,S,2001966.45,101.000,EA,4500002942,00010,GR AGAINST PO,,,,,,,,,2026-03-05T00:00:00,2026-03-05T00:00:00
4900009487,2026,0001,261,000000000010000498,1000,SP01,,H,535179.15,27.000,EA,,,CHANGEOUT CV-501,VZIREQ03,,417038238,,,,,,2026-03-18T00:00:00,2026-03-18T00:00:00
4900009488,2026,0001,261,000000000010000498,1000,SP01,,H,297321.75,15.000,EA,,,ISSUED TO CR-102,VZIREQ05,,419464496,,,,,,2026-04-13T00:00:00,2026-04-13T00:00:00
4900009489,2026,0001,261,000000000010000498,1000,SP01,,H,495536.25,25.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ05,,416841224,,,,,,2026-05-08T00:00:00,2026-05-08T00:00:00
4900009490,2026,0001,201,000000000010000498,1000,SP01,,H,317143.20,16.000,EA,,,ISSUED TO ML-202,VZIREQ05,1000-MECH,,,,,,,2026-06-24T00:00:00,2026-06-24T00:00:00
4900009491,2026,0001,261,000000000010000498,1000,SP01,,H,356786.10,18.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ01,,417415120,,,,,,2026-07-27T00:00:00,2026-07-27T00:00:00
4900009492,2026,0001,101,000000000010000498,1000,SP01,0001000007,S,1843394.85,93.000,EA,4500002943,00010,GR AGAINST PO,,,,,,,,,2026-08-11T00:00:00,2026-08-11T00:00:00
4900009493,2025,0001,261,000000000010000499,4000,SP04,,H,4715.14,1.000,EA,,,ISSUED TO FL-310,VZIREQ03,,446032806,,,,,,2025-01-24T00:00:00,2025-01-24T00:00:00
4900009494,2025,0001,261,000000000010000499,4000,SP04,,H,4715.14,1.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ03,,444457303,,,,,,2025-03-09T00:00:00,2025-03-09T00:00:00
4900009495,2025,0001,261,000000000010000499,4000,SP04,,H,4715.14,1.000,EA,,,ISSUED TO PU-610,VZIREQ05,,449942890,,,,,,2025-07-14T00:00:00,2025-07-14T00:00:00
4900009496,2025,0001,261,000000000010000499,4000,SP04,,H,4715.14,1.000,EA,,,CHANGEOUT CR-101,VZIREQ04,,446043622,,,,,,2025-10-13T00:00:00,2025-10-13T00:00:00
4900009497,2025,0001,101,000000000010000499,4000,SP04,0001000014,S,9430.28,2.000,EA,4500002944,00010,GR AGAINST PO,,,,,,,,,2025-11-09T00:00:00,2025-11-09T00:00:00
4900009498,2026,0001,261,000000000010000499,4000,SP04,,H,4715.14,1.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ02,,445620554,,,,,,2026-03-10T00:00:00,2026-03-10T00:00:00
4900009499,2024,0001,261,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,CHANGEOUT FL-310,VZIREQ02,,428396911,,,,,,2024-09-08T00:00:00,2024-09-08T00:00:00
4900009500,2024,0001,201,000000000010000500,2000,SP02,,H,55432.50,1.000,EA,,,CHANGEOUT CV-502,VZIREQ01,2000-MECH,,,,,,,2024-10-13T00:00:00,2024-10-13T00:00:00
4900009501,2024,0001,101,000000000010000500,2000,SP02,0001000019,S,388027.50,7.000,EA,4500002945,00010,GR AGAINST PO,,,,,,,,,2024-10-16T00:00:00,2024-10-16T00:00:00
4900009502,2025,0001,261,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,CHANGEOUT CV-501,VZIREQ01,,426575848,,,,,,2025-01-27T00:00:00,2025-01-27T00:00:00
4900009503,2025,0001,201,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ03,2000-MECH,,,,,,,2025-02-15T00:00:00,2025-02-15T00:00:00
4900009504,2025,0001,261,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,ISSUED TO CR-101,VZIREQ02,,421865535,,,,,,2025-05-02T00:00:00,2025-05-02T00:00:00
4900009505,2025,0001,101,000000000010000500,2000,SP02,0001000019,S,388027.50,7.000,EA,4500002946,00010,GR AGAINST PO,,,,,,,,,2025-06-10T00:00:00,2025-06-10T00:00:00
4900009506,2025,0001,261,000000000010000500,2000,SP02,,H,55432.50,1.000,EA,,,ISSUED TO FA-810,VZIREQ04,,423915796,,,,,,2025-10-25T00:00:00,2025-10-25T00:00:00
4900009507,2026,0001,261,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ04,,425702935,,,,,,2026-02-10T00:00:00,2026-02-10T00:00:00
4900009508,2026,0001,201,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,CHANGEOUT PU-611,VZIREQ03,2000-MECH,,,,,,,2026-04-02T00:00:00,2026-04-02T00:00:00
4900009509,2026,0001,201,000000000010000500,2000,SP02,,H,55432.50,1.000,EA,,,ISSUED TO ML-202,VZIREQ01,2000-MECH,,,,,,,2026-05-31T00:00:00,2026-05-31T00:00:00
4900009510,2026,0001,261,000000000010000500,2000,SP02,,H,110865.00,2.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ03,,428298240,,,,,,2026-06-20T00:00:00,2026-06-20T00:00:00
4900009511,2026,0001,101,000000000010000500,2000,SP02,0001000019,S,443460.00,8.000,EA,4500002947,00010,GR AGAINST PO,,,,,,,,,2026-08-02T00:00:00,2026-08-02T00:00:00
4900009512,2024,0001,261,000000000010000500,4000,SP04,,H,110865.00,2.000,EA,,,ISSUED TO SC-701,VZIREQ02,,443207796,,,,,,2024-09-28T00:00:00,2024-09-28T00:00:00
4900009513,2024,0001,201,000000000010000500,4000,SP04,,H,166297.50,3.000,EA,,,CHANGEOUT ML-201,VZIREQ01,4000-MECH,,,,,,,2024-10-08T00:00:00,2024-10-08T00:00:00
4900009514,2024,0001,101,000000000010000500,4000,SP04,0001000019,S,443460.00,8.000,EA,4500002949,00010,GR AGAINST PO,,,,,,,,,2024-11-22T00:00:00,2024-11-22T00:00:00
4900009515,2025,0001,201,000000000010000500,4000,SP04,,H,166297.50,3.000,EA,,,CHANGEOUT ML-201,VZIREQ03,4000-MECH,,,,,,,2025-01-17T00:00:00,2025-01-17T00:00:00
4900009516,2025,0001,261,000000000010000500,4000,SP04,,H,110865.00,2.000,EA,,,CHANGEOUT ML-201,VZIREQ03,,445770719,,,,,,2025-04-24T00:00:00,2025-04-24T00:00:00
4900009517,2025,0001,101,000000000010000500,4000,SP04,0001000019,S,277162.50,5.000,EA,4500002950,00010,GR AGAINST PO,,,,,,,,,2025-06-03T00:00:00,2025-06-03T00:00:00
4900009518,2025,0001,201,000000000010000500,4000,SP04,,H,221730.00,4.000,EA,,,CHANGEOUT CR-102,VZIREQ04,4000-MECH,,,,,,,2025-08-03T00:00:00,2025-08-03T00:00:00
4900009519,2025,0001,261,000000000010000500,4000,SP04,,H,221730.00,4.000,EA,,,ISSUED TO CR-102,VZIREQ04,,443679311,,,,,,2025-10-05T00:00:00,2025-10-05T00:00:00
4900009520,2025,0001,101,000000000010000500,4000,SP04,0001000019,S,221730.00,4.000,EA,4500002951,00010,GR AGAINST PO,,,,,,,,,2025-10-07T00:00:00,2025-10-07T00:00:00
4900009521,2025,0001,101,000000000010000500,4000,SP04,0001000019,S,443460.00,8.000,EA,4500002952,00010,GR AGAINST PO,,,,,,,,,2025-11-20T00:00:00,2025-11-20T00:00:00
4900009522,2025,0001,201,000000000010000500,4000,SP04,,H,55432.50,1.000,EA,,,ISSUED TO FA-810,VZIREQ03,4000-MECH,,,,,,,2025-12-16T00:00:00,2025-12-16T00:00:00
4900009523,2026,0001,201,000000000010000500,4000,SP04,,H,110865.00,2.000,EA,,,CHANGEOUT ML-202,VZIREQ04,4000-MECH,,,,,,,2026-01-27T00:00:00,2026-01-27T00:00:00
4900009524,2026,0001,261,000000000010000500,4000,SP04,,H,110865.00,2.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ01,,446592310,,,,,,2026-02-25T00:00:00,2026-02-25T00:00:00
4900009525,2024,0001,261,000000000080000110,2000,SP02,,H,445708.14,3.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ04,,424788688,,,,,,2024-12-07T00:00:00,2024-12-07T00:00:00
4900009526,2025,0001,261,000000000080000110,2000,SP02,,H,445708.14,3.000,EA,,,ISSUED TO SC-701,VZIREQ02,,428790358,,,,,,2025-01-01T00:00:00,2025-01-01T00:00:00
4900009527,2025,0001,261,000000000080000110,2000,SP02,,H,594277.52,4.000,EA,,,ISSUED TO TH-401,VZIREQ03,,424617738,,,,,,2025-02-23T00:00:00,2025-02-23T00:00:00
4900009528,2025,0001,101,000000000080000110,2000,SP02,0001000036,S,1634263.18,11.000,EA,4500002953,00010,GR AGAINST PO,,,,,,,,,2025-03-01T00:00:00,2025-03-01T00:00:00
4900009529,2025,0001,201,000000000080000110,2000,SP02,,H,594277.52,4.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ01,2000-MECH,,,,,,,2025-06-12T00:00:00,2025-06-12T00:00:00
4900009530,2025,0001,261,000000000080000110,2000,SP02,,H,445708.14,3.000,EA,,,ISSUED TO CV-502,VZIREQ04,,425988752,,,,,,2025-10-31T00:00:00,2025-10-31T00:00:00
4900009531,2025,0001,101,000000000080000110,2000,SP02,0001000036,S,2079971.32,14.000,EA,4500002954,00010,GR AGAINST PO,,,,,,,,,2025-12-06T00:00:00,2025-12-06T00:00:00
4900009532,2026,0001,201,000000000080000110,2000,SP02,,H,891416.28,6.000,EA,,,CHANGEOUT CR-101,VZIREQ03,2000-MECH,,,,,,,2026-02-17T00:00:00,2026-02-17T00:00:00
4900009533,2026,0001,201,000000000080000110,2000,SP02,,H,594277.52,4.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ04,2000-MECH,,,,,,,2026-05-12T00:00:00,2026-05-12T00:00:00
4900009534,2026,0001,261,000000000080000110,2000,SP02,,H,594277.52,4.000,EA,,,ISSUED TO PU-610,VZIREQ05,,427829107,,,,,,2026-07-31T00:00:00,2026-07-31T00:00:00
4900009535,2026,0001,201,000000000080000110,2000,SP02,,H,445708.14,3.000,EA,,,ISSUED TO CV-502,VZIREQ05,2000-MECH,,,,,,,2026-09-04T00:00:00,2026-09-04T00:00:00
4900009536,2024,0001,261,000000000080000111,1000,SP01,,H,703654.12,4.000,EA,,,CHANGEOUT CV-501,VZIREQ03,,416230576,,,,,,2024-12-02T00:00:00,2024-12-02T00:00:00
4900009537,2025,0001,101,000000000080000111,1000,SP01,0001000024,S,1759135.30,10.000,EA,4500002956,00010,GR AGAINST PO,,,,,,,,,2025-01-10T00:00:00,2025-01-10T00:00:00
4900009538,2025,0001,261,000000000080000111,1000,SP01,,H,527740.59,3.000,EA,,,ISSUED TO FL-310,VZIREQ05,,412379856,,,,,,2025-02-07T00:00:00,2025-02-07T00:00:00
4900009539,2025,0001,261,000000000080000111,1000,SP01,,H,351827.06,2.000,EA,,,ISSUED TO CV-502,VZIREQ02,,417365201,,,,,,2025-03-23T00:00:00,2025-03-23T00:00:00
4900009540,2025,0001,261,000000000080000111,1000,SP01,,H,351827.06,2.000,EA,,,CHANGEOUT ML-201,VZIREQ02,,419809610,,,,,,2025-06-12T00:00:00,2025-06-12T00:00:00
4900009541,2025,0001,101,000000000080000111,1000,SP01,0001000024,S,1231394.71,7.000,EA,4500002957,00010,GR AGAINST PO,,,,,,,,,2025-07-15T00:00:00,2025-07-15T00:00:00
4900009542,2025,0001,261,000000000080000111,1000,SP01,,H,351827.06,2.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ04,,414429593,,,,,,2025-08-15T00:00:00,2025-08-15T00:00:00
4900009543,2025,0001,261,000000000080000111,1000,SP01,,H,527740.59,3.000,EA,,,CHANGEOUT CR-101,VZIREQ05,,414231191,,,,,,2025-10-24T00:00:00,2025-10-24T00:00:00
4900009544,2026,0001,261,000000000080000111,1000,SP01,,H,703654.12,4.000,EA,,,CHANGEOUT SC-701,VZIREQ01,,417209198,,,,,,2026-01-25T00:00:00,2026-01-25T00:00:00
4900009545,2026,0001,101,000000000080000111,1000,SP01,0001000024,S,1583221.77,9.000,EA,4500002958,00010,GR AGAINST PO,,,,,,,,,2026-02-26T00:00:00,2026-02-26T00:00:00
4900009546,2026,0001,201,000000000080000111,1000,SP01,,H,703654.12,4.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ01,1000-MECH,,,,,,,2026-04-27T00:00:00,2026-04-27T00:00:00
4900009547,2026,0001,201,000000000080000111,1000,SP01,,H,527740.59,3.000,EA,,,ISSUED TO CR-102,VZIREQ04,1000-MECH,,,,,,,2026-05-09T00:00:00,2026-05-09T00:00:00
4900009548,2026,0001,101,000000000080000111,1000,SP01,0001000024,S,1231394.71,7.000,EA,4500002959,00010,GR AGAINST PO,,,,,,,,,2026-06-06T00:00:00,2026-06-06T00:00:00
4900009549,2024,0001,261,000000000010000502,2000,SP02,,H,268865.80,20.000,EA,,,ISSUED TO ML-202,VZIREQ02,,421112980,,,,,,2024-09-25T00:00:00,2024-09-25T00:00:00
4900009550,2024,0001,261,000000000010000502,2000,SP02,,H,241979.22,18.000,EA,,,ISSUED TO ML-201,VZIREQ05,,428147544,,,,,,2024-10-17T00:00:00,2024-10-17T00:00:00
4900009551,2024,0001,261,000000000010000502,2000,SP02,,H,322638.96,24.000,EA,,,CHANGEOUT SC-701,VZIREQ04,,424764161,,,,,,2024-11-20T00:00:00,2024-11-20T00:00:00
4900009552,2024,0001,261,000000000010000502,2000,SP02,,H,80659.74,6.000,EA,,,CHANGEOUT FL-310,VZIREQ05,,423255817,,,,,,2024-12-23T00:00:00,2024-12-23T00:00:00
4900009553,2025,0001,101,000000000010000502,2000,SP02,0001000001,S,1384658.87,103.000,EA,4500002961,00010,GR AGAINST PO,,,,,,,,,2025-01-05T00:00:00,2025-01-05T00:00:00
4900009554,2025,0001,261,000000000010000502,2000,SP02,,H,201649.35,15.000,EA,,,ISSUED TO CV-501,VZIREQ03,,421276133,,,,,,2025-01-20T00:00:00,2025-01-20T00:00:00
4900009555,2025,0001,261,000000000010000502,2000,SP02,,H,174762.77,13.000,EA,,,ISSUED TO TH-401,VZIREQ02,,426921265,,,,,,2025-02-23T00:00:00,2025-02-23T00:00:00
4900009556,2025,0001,201,000000000010000502,2000,SP02,,H,255422.51,19.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ04,2000-MECH,,,,,,,2025-03-30T00:00:00,2025-03-30T00:00:00
4900009557,2025,0001,261,000000000010000502,2000,SP02,,H,201649.35,15.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ05,,426582452,,,,,,2025-04-04T00:00:00,2025-04-04T00:00:00
4900009558,2025,0001,201,000000000010000502,2000,SP02,,H,268865.80,20.000,EA,,,ISSUED TO PU-611,VZIREQ03,2000-MECH,,,,,,,2025-05-12T00:00:00,2025-05-12T00:00:00
4900009559,2025,0001,261,000000000010000502,2000,SP02,,H,282309.09,21.000,EA,,,CHANGEOUT FL-310,VZIREQ02,,424072110,,,,,,2025-06-18T00:00:00,2025-06-18T00:00:00
4900009560,2025,0001,101,000000000010000502,2000,SP02,0001000001,S,1384658.87,103.000,EA,4500002963,00010,GR AGAINST PO,,,,,,,,,2025-08-06T00:00:00,2025-08-06T00:00:00
4900009561,2025,0001,201,000000000010000502,2000,SP02,,H,174762.77,13.000,EA,,,ISSUED TO FA-810,VZIREQ01,2000-MECH,,,,,,,2025-08-07T00:00:00,2025-08-07T00:00:00
4900009562,2025,0001,261,000000000010000502,2000,SP02,,H,161319.48,12.000,EA,,,ISSUED TO PU-610,VZIREQ04,,427014509,,,,,,2025-09-09T00:00:00,2025-09-09T00:00:00
4900009563,2025,0001,201,000000000010000502,2000,SP02,,H,174762.77,13.000,EA,,,CHANGEOUT CV-502,VZIREQ01,2000-MECH,,,,,,,2025-10-26T00:00:00,2025-10-26T00:00:00
4900009564,2025,0001,261,000000000010000502,2000,SP02,,H,215092.64,16.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ04,,429902771,,,,,,2025-11-09T00:00:00,2025-11-09T00:00:00
4900009565,2025,0001,261,000000000010000502,2000,SP02,,H,215092.64,16.000,EA,,,CHANGEOUT PU-611,VZIREQ02,,425356292,,,,,,2025-12-03T00:00:00,2025-12-03T00:00:00
4900009566,2026,0001,201,000000000010000502,2000,SP02,,H,147876.19,11.000,EA,,,CHANGEOUT ML-202,VZIREQ05,2000-MECH,,,,,,,2026-01-02T00:00:00,2026-01-02T00:00:00
4900009567,2026,0001,201,000000000010000502,2000,SP02,,H,295752.38,22.000,EA,,,CHANGEOUT CV-501,VZIREQ04,2000-MECH,,,,,,,2026-02-21T00:00:00,2026-02-21T00:00:00
4900009568,2026,0001,101,000000000010000502,2000,SP02,0001000001,S,1048576.62,78.000,EA,4500002965,00010,GR AGAINST PO,,,,,,,,,2026-03-28T00:00:00,2026-03-28T00:00:00
4900009569,2026,0001,201,000000000010000502,2000,SP02,,H,188206.06,14.000,EA,,,ISSUED TO SC-701,VZIREQ03,2000-MECH,,,,,,,2026-04-15T00:00:00,2026-04-15T00:00:00
4900009570,2026,0001,201,000000000010000502,2000,SP02,,H,107546.32,8.000,EA,,,ISSUED TO ML-201,VZIREQ03,2000-MECH,,,,,,,2026-05-22T00:00:00,2026-05-22T00:00:00
4900009571,2026,0001,201,000000000010000502,2000,SP02,,H,362968.83,27.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ02,2000-MECH,,,,,,,2026-06-15T00:00:00,2026-06-15T00:00:00
4900009572,2026,0001,201,000000000010000502,2000,SP02,,H,161319.48,12.000,EA,,,CHANGEOUT FL-310,VZIREQ05,2000-MECH,,,,,,,2026-07-23T00:00:00,2026-07-23T00:00:00
4900009573,2026,0001,261,000000000010000502,2000,SP02,,H,228535.93,17.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ01,,427758160,,,,,,2026-08-10T00:00:00,2026-08-10T00:00:00
4900009574,2026,0001,101,000000000010000502,2000,SP02,0001000001,S,1384658.87,103.000,EA,4500002966,00010,GR AGAINST PO,,,,,,,,,2026-08-25T00:00:00,2026-08-25T00:00:00
4900009575,2024,0001,261,000000000010000503,3000,SP03,,H,764022.60,4.000,EA,,,ISSUED TO CV-501,VZIREQ02,,434314117,,,,,,2024-09-09T00:00:00,2024-09-09T00:00:00
4900009576,2024,0001,261,000000000010000503,3000,SP03,,H,1528045.20,8.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,433902393,,,,,,2024-10-04T00:00:00,2024-10-04T00:00:00
4900009577,2024,0001,261,000000000010000503,3000,SP03,,H,2483073.45,13.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ05,,431519159,,,,,,2024-11-21T00:00:00,2024-11-21T00:00:00
4900009578,2024,0001,201,000000000010000503,3000,SP03,,H,1910056.50,10.000,EA,,,CHANGEOUT CV-501,VZIREQ04,3000-MECH,,,,,,,2024-12-06T00:00:00,2024-12-06T00:00:00
4900009579,2025,0001,261,000000000010000503,3000,SP03,,H,191005.65,1.000,EA,,,CHANGEOUT TH-401,VZIREQ03,,431078757,,,,,,2025-01-15T00:00:00,2025-01-15T00:00:00
4900009580,2025,0001,101,000000000010000503,3000,SP03,0001000005,S,16044474.60,84.000,EA,4500002967,00010,GR AGAINST PO,,,,,,,,,2025-01-26T00:00:00,2025-01-26T00:00:00
4900009581,2025,0001,261,000000000010000503,3000,SP03,,H,1910056.50,10.000,EA,,,CHANGEOUT TH-401,VZIREQ05,,435786696,,,,,,2025-02-24T00:00:00,2025-02-24T00:00:00
4900009582,2025,0001,261,000000000010000503,3000,SP03,,H,1910056.50,10.000,EA,,,CHANGEOUT CV-501,VZIREQ04,,433084629,,,,,,2025-03-02T00:00:00,2025-03-02T00:00:00
4900009583,2025,0001,201,000000000010000503,3000,SP03,,H,1337039.55,7.000,EA,,,CHANGEOUT PU-610,VZIREQ01,3000-MECH,,,,,,,2025-04-30T00:00:00,2025-04-30T00:00:00
4900009584,2025,0001,261,000000000010000503,3000,SP03,,H,2101062.15,11.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ01,,434479095,,,,,,2025-05-10T00:00:00,2025-05-10T00:00:00
4900009585,2025,0001,261,000000000010000503,3000,SP03,,H,2865084.75,15.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ04,,439012500,,,,,,2025-06-09T00:00:00,2025-06-09T00:00:00
4900009586,2025,0001,261,000000000010000503,3000,SP03,,H,1528045.20,8.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ05,,435740567,,,,,,2025-07-03T00:00:00,2025-07-03T00:00:00
4900009587,2025,0001,261,000000000010000503,3000,SP03,,H,1337039.55,7.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,,431228245,,,,,,2025-08-15T00:00:00,2025-08-15T00:00:00
4900009588,2025,0001,261,000000000010000503,3000,SP03,,H,2483073.45,13.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ04,,432897687,,,,,,2025-09-26T00:00:00,2025-09-26T00:00:00
4900009589,2025,0001,101,000000000010000503,3000,SP03,0001000005,S,16235480.25,85.000,EA,4500002968,00010,GR AGAINST PO,,,,,,,,,2025-10-17T00:00:00,2025-10-17T00:00:00
4900009590,2025,0001,201,000000000010000503,3000,SP03,,H,1337039.55,7.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ04,3000-MECH,,,,,,,2025-10-21T00:00:00,2025-10-21T00:00:00
4900009591,2025,0001,261,000000000010000503,3000,SP03,,H,1528045.20,8.000,EA,,,ISSUED TO CR-101,VZIREQ01,,435547416,,,,,,2025-11-30T00:00:00,2025-11-30T00:00:00
4900009592,2025,0001,261,000000000010000503,3000,SP03,,H,1719050.85,9.000,EA,,,ISSUED TO FA-810,VZIREQ01,,432492551,,,,,,2025-12-25T00:00:00,2025-12-25T00:00:00
