Ebeln,Ebelp,Etenr,Eindt,Menge,Wemng
4500005020,00010,0001,2026-07-07T00:00:00,5.000,0.000
4500005021,00010,0001,2026-08-11T00:00:00,5.000,5.000
4500005022,00010,0001,2026-04-21T00:00:00,2.000,1.000
4500005023,00010,0001,2025-11-29T00:00:00,1.000,1.000
4500005024,00010,0001,2026-09-27T00:00:00,1.000,0.000
4500005025,00010,0001,2026-05-11T00:00:00,2.000,2.000
4500005026,00010,0001,2025-02-03T00:00:00,275.000,275.000
4500005027,00010,0001,2025-09-26T00:00:00,256.000,256.000
4500005028,00010,0001,2026-06-13T00:00:00,260.000,260.000
4500005029,00010,0001,2026-12-20T00:00:00,278.000,0.000
4500005030,00010,0001,2025-02-10T00:00:00,13.000,13.000
4500005031,00010,0001,2025-06-16T00:00:00,12.000,12.000
4500005032,00010,0001,2026-05-24T00:00:00,13.000,9.000
4500005033,00010,0001,2026-09-18T00:00:00,12.000,0.000
4500005034,00010,0001,2024-12-12T00:00:00,10.000,0.000
4500005035,00010,0001,2025-01-30T00:00:00,10.000,10.000
4500005036,00010,0001,2025-07-30T00:00:00,15.000,15.000
4500005037,00010,0001,2026-10-03T00:00:00,13.000,0.000
4500005038,00010,0001,2025-05-05T00:00:00,8.000,8.000
4500005039,00010,0001,2025-09-21T00:00:00,16.000,0.000
4500005040,00010,0001,2025-10-26T00:00:00,18.000,18.000
4500005041,00010,0001,2024-10-29T00:00:00,6.000,6.000
4500005042,00010,0001,2025-06-26T00:00:00,5.000,5.000
4500005043,00010,0001,2025-08-10T00:00:00,5.000,5.000
4500005044,00010,0001,2026-04-10T00:00:00,6.000,6.000
4500005045,00010,0001,2026-07-08T00:00:00,6.000,6.000
4500005046,00010,0001,2025-02-04T00:00:00,203.000,203.000
4500005047,00010,0001,2025-09-06T00:00:00,191.000,191.000
4500005048,00010,0001,2026-03-05T00:00:00,179.000,0.000
4500005049,00010,0001,2026-04-06T00:00:00,210.000,210.000
4500005050,00010,0001,2025-01-22T00:00:00,105.000,0.000
4500005051,00010,0001,2025-02-24T00:00:00,130.000,130.000
4500005052,00010,0001,2025-09-05T00:00:00,135.000,74.000
4500005053,00010,0001,2025-11-29T00:00:00,139.000,0.000
4500005054,00010,0001,2026-01-19T00:00:00,139.000,139.000
4500005055,00010,0001,2026-07-16T00:00:00,126.000,126.000
4500005056,00010,0001,2025-01-22T00:00:00,9.000,9.000
4500005057,00010,0001,2025-05-17T00:00:00,11.000,11.000
4500005058,00010,0001,2025-12-05T00:00:00,10.000,0.000
4500005059,00010,0001,2025-12-22T00:00:00,11.000,11.000
4500005060,00010,0001,2026-04-14T00:00:00,9.000,0.000
4500005061,00010,0001,2026-06-01T00:00:00,9.000,9.000
4500005062,00010,0001,2026-08-29T00:00:00,9.000,9.000
4500005063,00010,0001,2025-04-30T00:00:00,4.000,4.000
4500005064,00010,0001,2025-11-11T00:00:00,4.000,4.000
4500005065,00010,0001,2026-05-22T00:00:00,4.000,4.000
4500005066,00010,0001,2027-01-09T00:00:00,4.000,0.000
4500005067,00010,0001,2025-01-15T00:00:00,3.000,2.000
4500005068,00010,0001,2025-04-23T00:00:00,5.000,0.000
4500005069,00010,0001,2025-05-25T00:00:00,5.000,0.000
4500005070,00010,0001,2025-06-30T00:00:00,4.000,4.000
4500005071,00010,0001,2026-02-24T00:00:00,3.000,3.000
4500005072,00010,0001,2026-07-31T00:00:00,3.000,3.000
4500005073,00010,0001,2024-11-11T00:00:00,5.000,0.000
4500005074,00010,0001,2024-11-25T00:00:00,5.000,5.000
4500005075,00010,0001,2025-01-27T00:00:00,4.000,4.000
4500005076,00010,0001,2025-07-19T00:00:00,4.000,4.000
4500005077,00010,0001,2025-11-18T00:00:00,3.000,3.000
4500005078,00010,0001,2026-05-09T00:00:00,4.000,4.000
4500005079,00010,0001,2024-11-17T00:00:00,4.000,2.000
4500005080,00010,0001,2024-12-11T00:00:00,5.000,5.000
4500005081,00010,0001,2025-04-18T00:00:00,4.000,4.000
4500005082,00010,0001,2025-10-14T00:00:00,3.000,3.000
4500005083,00010,0001,2026-06-11T00:00:00,3.000,3.000
4500005084,00010,0001,2026-09-14T00:00:00,2.000,0.000
4500005085,00010,0001,2024-10-25T00:00:00,10.000,10.000
4500005086,00010,0001,2025-11-06T00:00:00,11.000,6.000
4500005087,00010,0001,2026-03-10T00:00:00,10.000,7.000
4500005088,00010,0001,2026-05-29T00:00:00,11.000,7.000
4500005089,00010,0001,2026-09-14T00:00:00,11.000,0.000
4500005090,00010,0001,2024-10-31T00:00:00,6.000,6.000
4500005091,00010,0001,2025-03-17T00:00:00,6.000,6.000
4500005092,00010,0001,2025-08-23T00:00:00,6.000,6.000
4500005093,00010,0001,2024-10-12T00:00:00,7.000,7.000
4500005094,00010,0001,2025-02-06T00:00:00,4.000,4.000
4500005095,00010,0001,2025-09-18T00:00:00,7.000,7.000
4500005096,00010,0001,2026-01-07T00:00:00,4.000,0.000
4500005097,00010,0001,2026-02-11T00:00:00,4.000,4.000
4500005098,00010,0001,2026-03-24T00:00:00,7.000,7.000
4500005099,00010,0001,2026-07-16T00:00:00,4.000,4.000
4500005100,00010,0001,2026-09-13T00:00:00,6.000,0.000
4500005101,00010,0001,2024-10-09T00:00:00,13.000,0.000
4500005102,00010,0001,2024-11-06T00:00:00,13.000,0.000
4500005103,00010,0001,2024-12-16T00:00:00,13.000,0.000
4500005104,00010,0001,2024-12-27T00:00:00,13.000,0.000
4500005105,00010,0001,2025-02-15T00:00:00,13.000,8.000
4500005106,00010,0001,2025-07-11T00:00:00,13.000,0.000
4500005107,00010,0001,2025-08-07T00:00:00,13.000,13.000
4500005108,00010,0001,2026-02-14T00:00:00,13.000,13.000
4500005109,00010,0001,2024-12-10T00:00:00,10.000,10.000
4500005110,00010,0001,2025-04-03T00:00:00,9.000,9.000
4500005111,00010,0001,2025-09-03T00:00:00,10.000,10.000
4500005112,00010,0001,2026-01-12T00:00:00,8.000,8.000
4500005113,00010,0001,2026-06-14T00:00:00,8.000,8.000
4500005114,00010,0001,2024-11-22T00:00:00,8.000,6.000
4500005115,00010,0001,2025-09-15T00:00:00,8.000,0.000
4500005116,00010,0001,2025-10-11T00:00:00,9.000,9.000
4500005117,00010,0001,2024-12-30T00:00:00,5.000,0.000
4500005118,00010,0001,2025-01-22T00:00:00,5.000,0.000
4500005119,00010,0001,2025-03-17T00:00:00,5.000,5.000
4500005120,00010,0001,2026-06-22T00:00:00,5.000,5.000
4500005121,00010,0001,2026-08-23T00:00:00,5.000,5.000
4500005122,00010,0001,2026-10-11T00:00:00,4.000,0.000
4500005123,00010,0001,2025-03-10T00:00:00,1.000,1.000
4500005124,00010,0001,2025-05-03T00:00:00,1.000,1.000
4500005125,00010,0001,2025-08-16T00:00:00,1.000,1.000
4500005126,00010,0001,2025-10-22T00:00:00,1.000,0.000
4500005127,00010,0001,2025-11-20T00:00:00,1.000,0.000
4500005128,00010,0001,2025-12-25T00:00:00,1.000,1.000
4500005129,00010,0001,2026-04-10T00:00:00,1.000,0.000
4500005130,00010,0001,2026-04-17T00:00:00,1.000,1.000
4500005131,00010,0001,2026-07-27T00:00:00,1.000,1.000
4500005132,00010,0001,2024-11-06T00:00:00,5.000,5.000
4500005133,00010,0001,2025-01-07T00:00:00,10.000,10.000
4500005134,00010,0001,2025-12-07T00:00:00,9.000,0.000
4500005135,00010,0001,2026-01-13T00:00:00,13.000,13.000
4500005136,00010,0001,2024-11-10T00:00:00,15.000,0.000
4500005137,00010,0001,2024-12-21T00:00:00,15.000,15.000
4500005138,00010,0001,2025-07-20T00:00:00,12.000,0.000
4500005139,00010,0001,2025-09-03T00:00:00,18.000,12.000
4500005140,00010,0001,2025-11-05T00:00:00,13.000,0.000
4500005141,00010,0001,2025-12-28T00:00:00,13.000,0.000
4500005142,00010,0001,2026-01-08T00:00:00,13.000,0.000
4500005143,00010,0001,2026-03-03T00:00:00,13.000,8.000
4500005144,00010,0001,2026-05-05T00:00:00,21.000,21.000
4500005145,00010,0001,2026-09-25T00:00:00,13.000,0.000
4500005146,00010,0001,2026-10-09T00:00:00,20.000,0.000
4500005147,00010,0001,2025-01-06T00:00:00,8.000,8.000
4500005148,00010,0001,2025-04-09T00:00:00,7.000,7.000
4500005149,00010,0001,2025-09-27T00:00:00,8.000,8.000
4500005150,00010,0001,2026-09-16T00:00:00,9.000,0.000
4500005151,00010,0001,2024-12-16T00:00:00,6.000,6.000
4500005152,00010,0001,2025-06-19T00:00:00,5.000,5.000
4500005153,00010,0001,2025-09-26T00:00:00,4.000,4.000
4500005154,00010,0001,2026-03-28T00:00:00,5.000,0.000
4500005155,00010,0001,2026-05-21T00:00:00,7.000,7.000
4500005156,00010,0001,2026-09-19T00:00:00,4.000,0.000
4500005157,00010,0001,2025-01-06T00:00:00,18.000,18.000
4500005158,00010,0001,2025-07-16T00:00:00,18.000,18.000
4500005159,00010,0001,2026-04-13T00:00:00,16.000,0.000
4500005160,00010,0001,2026-05-14T00:00:00,16.000,16.000
4500005161,00010,0001,2026-10-03T00:00:00,17.000,0.000
4500005162,00010,0001,2025-04-20T00:00:00,17.000,17.000
4500005163,00010,0001,2025-11-20T00:00:00,16.000,16.000
4500005164,00010,0001,2025-01-04T00:00:00,10.000,10.000
4500005165,00010,0001,2026-01-13T00:00:00,9.000,9.000
4500005166,00010,0001,2026-04-03T00:00:00,9.000,0.000
4500005167,00010,0001,2026-05-23T00:00:00,9.000,9.000
4500005168,00010,0001,2026-07-03T00:00:00,18.000,18.000
4500005169,00010,0001,2025-03-06T00:00:00,7.000,7.000
4500005170,00010,0001,2025-12-25T00:00:00,8.000,8.000
4500005171,00010,0001,2026-06-21T00:00:00,8.000,5.000
4500005172,00010,0001,2026-08-20T00:00:00,12.000,12.000
4500005173,00010,0001,2025-01-17T00:00:00,275.000,275.000
4500005174,00010,0001,2025-10-03T00:00:00,266.000,266.000
4500005175,00010,0001,2026-07-06T00:00:00,285.000,0.000
4500005176,00010,0001,2026-08-11T00:00:00,318.000,318.000
4500005177,00010,0001,2025-01-11T00:00:00,214.000,214.000
4500005178,00010,0001,2026-01-16T00:00:00,193.000,0.000
4500005179,00010,0001,2026-01-28T00:00:00,210.000,210.000
4500005180,00010,0001,2024-11-15T00:00:00,11.000,0.000
4500005181,00010,0001,2025-01-01T00:00:00,11.000,11.000
4500005182,00010,0001,2025-12-11T00:00:00,12.000,12.000
4500005183,00010,0001,2025-09-15T00:00:00,1.000,1.000
4500005184,00010,0001,2026-04-03T00:00:00,1.000,1.000
4500005185,00010,0001,2026-07-22T00:00:00,1.000,0.000
4500005186,00010,0001,2026-08-23T00:00:00,1.000,1.000
4500005187,00010,0001,2026-09-27T00:00:00,1.000,0.000
4500005188,00010,0001,2025-10-28T00:00:00,1.000,1.000
4500005189,00010,0001,2026-05-30T00:00:00,1.000,1.000
4500005190,00010,0001,2026-07-08T00:00:00,1.000,1.000
4500005191,00010,0001,2026-08-02T00:00:00,1.000,1.000
4500005192,00010,0001,2026-11-06T00:00:00,3.000,0.000
4500005193,00010,0001,2025-02-17T00:00:00,6.000,6.000
4500005194,00010,0001,2025-12-11T00:00:00,6.000,0.000
4500005195,00010,0001,2026-01-24T00:00:00,8.000,8.000
4500005196,00010,0001,2027-01-09T00:00:00,6.000,0.000
4500005197,00010,0001,2025-05-08T00:00:00,10.000,10.000
4500005198,00010,0001,2025-11-10T00:00:00,8.000,8.000
4500005199,00010,0001,2026-04-20T00:00:00,10.000,10.000
4500005200,00010,0001,2026-08-02T00:00:00,18.000,0.000
4500005201,00010,0001,2026-09-13T00:00:00,18.000,0.000
4500005202,00010,0001,2026-10-16T00:00:00,8.000,0.000
4500005203,00010,0001,2024-11-01T00:00:00,2.000,2.000
4500005204,00010,0001,2025-01-22T00:00:00,3.000,3.000
4500005205,00010,0001,2025-04-09T00:00:00,6.000,0.000
4500005206,00010,0001,2025-05-30T00:00:00,6.000,0.000
4500005207,00010,0001,2025-06-29T00:00:00,6.000,5.000
4500005208,00010,0001,2025-12-15T00:00:00,4.000,4.000
4500005209,00010,0001,2026-04-01T00:00:00,2.000,0.000
4500005210,00010,0001,2026-04-07T00:00:00,2.000,2.000
4500005211,00010,0001,2026-06-12T00:00:00,3.000,3.000
4500005212,00010,0001,2025-07-25T00:00:00,1.000,1.000
4500005213,00010,0001,2025-09-21T00:00:00,1.000,1.000
4500005214,00010,0001,2025-11-21T00:00:00,1.000,1.000
4500005215,00010,0001,2026-01-12T00:00:00,1.000,1.000
4500005216,00010,0001,2026-08-07T00:00:00,1.000,0.000
4500005217,00010,0001,2026-09-06T00:00:00,1.000,1.000
4500005218,00010,0001,2026-03-13T00:00:00,6.000,6.000
4500005219,00010,0001,2025-06-05T00:00:00,1.000,1.000
4500005220,00010,0001,2026-06-26T00:00:00,1.000,1.000
4500005221,00010,0001,2026-11-03T00:00:00,1.000,0.000
4500005222,00010,0001,2024-10-03T00:00:00,6.000,0.000
4500005223,00010,0001,2024-11-09T00:00:00,6.000,6.000
4500005224,00010,0001,2025-05-08T00:00:00,6.000,6.000
4500005225,00010,0001,2025-08-10T00:00:00,7.000,0.000
4500005226,00010,0001,2025-08-25T00:00:00,7.000,7.000
4500005227,00010,0001,2026-04-05T00:00:00,7.000,7.000
4500005228,00010,0001,2024-11-12T00:00:00,92.000,0.000
4500005229,00010,0001,2024-12-12T00:00:00,106.000,0.000
4500005230,00010,0001,2025-01-17T00:00:00,131.000,71.000
4500005231,00010,0001,2025-06-01T00:00:00,93.000,93.000
4500005232,00010,0001,2025-09-07T00:00:00,95.000,95.000
4500005233,00010,0001,2026-01-15T00:00:00,91.000,0.000
4500005234,00010,0001,2026-02-25T00:00:00,112.000,0.000
4500005235,00010,0001,2026-03-14T00:00:00,131.000,131.000
4500005236,00010,0001,2026-10-06T00:00:00,108.000,0.000
4500005237,00010,0001,2025-01-20T00:00:00,242.000,242.000
4500005238,00010,0001,2025-10-15T00:00:00,242.000,242.000
4500005239,00010,0001,2026-06-10T00:00:00,222.000,0.000
4500005240,00010,0001,2026-07-28T00:00:00,264.000,264.000
4500005241,00010,0001,2025-02-16T00:00:00,4.000,4.000
4500005242,00010,0001,2025-04-04T00:00:00,4.000,3.000
4500005243,00010,0001,2025-06-20T00:00:00,4.000,4.000
4500005244,00010,0001,2025-08-21T00:00:00,4.000,4.000
4500005245,00010,0001,2025-09-26T00:00:00,3.000,3.000
4500005246,00010,0001,2025-11-03T00:00:00,4.000,4.000
4500005247,00010,0001,2026-02-02T00:00:00,4.000,0.000
4500005248,00010,0001,2026-03-02T00:00:00,4.000,4.000
4500005249,00010,0001,2025-07-28T00:00:00,2.000,2.000
4500005250,00010,0001,2025-11-04T00:00:00,2.000,1.000
4500005251,00010,0001,2026-01-19T00:00:00,2.000,0.000
4500005252,00010,0001,2026-02-22T00:00:00,2.000,2.000
4500005253,00010,0001,2024-10-18T00:00:00,1.000,1.000
4500005254,00010,0001,2024-12-07T00:00:00,1.000,1.000
4500005255,00010,0001,2025-05-07T00:00:00,1.000,1.000
4500005256,00010,0001,2026-04-02T00:00:00,1.000,1.000
4500005257,00010,0001,2026-05-20T00:00:00,1.000,1.000
4500005258,00010,0001,2026-01-29T00:00:00,3.000,0.000
4500005259,00010,0001,2026-03-07T00:00:00,3.000,3.000
4500005260,00010,0001,2026-08-19T00:00:00,2.000,0.000
4500005261,00010,0001,2026-10-05T00:00:00,2.000,0.000
4500005262,00010,0001,2024-12-21T00:00:00,9.000,0.000
4500005263,00010,0001,2025-01-24T00:00:00,9.000,9.000
4500005264,00010,0001,2025-12-08T00:00:00,9.000,9.000
4500005265,00010,0001,2026-09-11T00:00:00,14.000,0.000
4500005266,00010,0001,2025-05-04T00:00:00,9.000,9.000
4500005267,00010,0001,2025-11-13T00:00:00,17.000,17.000
4500005268,00010,0001,2026-11-01T00:00:00,9.000,0.000
4500005269,00010,0001,2027-03-24T00:00:00,17.000,0.000
4500005270,00010,0001,2024-12-15T00:00:00,14.000,0.000
4500005271,00010,0001,2025-01-05T00:00:00,17.000,17.000
4500005272,00010,0001,2025-07-24T00:00:00,17.000,17.000
4500005273,00010,0001,2026-02-25T00:00:00,16.000,16.000
4500005274,00010,0001,2025-01-23T00:00:00,7.000,5.000
4500005275,00010,0001,2025-11-20T00:00:00,8.000,8.000
4500005276,00010,0001,2026-11-04T00:00:00,9.000,0.000
4500005277,00010,0001,2025-01-29T00:00:00,2.000,2.000
4500005278,00010,0001,2025-07-02T00:00:00,2.000,2.000
4500005279,00010,0001,2026-04-29T00:00:00,2.000,2.000
4500005280,00010,0001,2025-05-07T00:00:00,22.000,22.000
4500005281,00010,0001,2026-02-07T00:00:00,18.000,18.000
4500005282,00010,0001,2025-02-26T00:00:00,7.000,7.000
4500005283,00010,0001,2025-10-08T00:00:00,7.000,7.000
4500005284,00010,0001,2026-02-23T00:00:00,13.000,0.000
4500005285,00010,0001,2026-03-19T00:00:00,6.000,3.000
4500005286,00010,0001,2026-05-18T00:00:00,9.000,0.000
4500005287,00010,0001,2026-06-12T00:00:00,9.000,9.000
4500005288,00010,0001,2026-10-06T00:00:00,14.000,0.000
4500005289,00010,0001,2024-11-11T00:00:00,17.000,0.000
4500005290,00010,0001,2024-12-27T00:00:00,21.000,21.000
4500005291,00010,0001,2025-11-22T00:00:00,17.000,17.000
4500005292,00010,0001,2026-09-13T00:00:00,19.000,0.000
4500005293,00010,0001,2025-01-31T00:00:00,5.000,5.000
4500005294,00010,0001,2025-05-09T00:00:00,4.000,4.000
4500005295,00010,0001,2026-03-26T00:00:00,5.000,0.000
4500005296,00010,0001,2026-04-15T00:00:00,5.000,5.000
4500005297,00010,0001,2026-09-02T00:00:00,5.000,5.000
4500005298,00010,0001,2026-01-01T00:00:00,4.000,4.000
4500005299,00010,0001,2026-07-14T00:00:00,4.000,4.000
4500005300,00010,0001,2025-03-10T00:00:00,7.000,7.000
4500005301,00010,0001,2026-05-04T00:00:00,6.000,6.000
4500005302,00010,0001,2026-12-14T00:00:00,6.000,0.000
4500005303,00010,0001,2026-11-03T00:00:00,2.000,0.000
4500005304,00010,0001,2025-11-28T00:00:00,2.000,2.000
4500005305,00010,0001,2026-11-09T00:00:00,2.000,0.000
4500005306,00010,0001,2024-11-04T00:00:00,2.000,1.000
4500005307,00010,0001,2025-01-03T00:00:00,3.000,3.000
4500005308,00010,0001,2025-07-30T00:00:00,2.000,2.000
4500005309,00010,0001,2025-11-15T00:00:00,3.000,3.000
4500005310,00010,0001,2026-01-27T00:00:00,2.000,2.000
4500005311,00010,0001,2026-05-15T00:00:00,3.000,3.000
4500005312,00010,0001,2026-09-28T00:00:00,2.000,0.000
4500005313,00010,0001,2024-11-06T00:00:00,116.000,57.000
4500005314,00010,0001,2025-01-18T00:00:00,110.000,67.000
4500005315,00010,0001,2025-04-01T00:00:00,101.000,0.000
4500005316,00010,0001,2025-04-22T00:00:00,121.000,121.000
4500005317,00010,0001,2025-08-09T00:00:00,103.000,103.000
4500005318,00010,0001,2025-12-18T00:00:00,109.000,109.000
4500005319,00010,0001,2026-04-04T00:00:00,100.000,100.000
4500005320,00010,0001,2026-08-07T00:00:00,105.000,0.000
4500005321,00010,0001,2026-09-11T00:00:00,137.000,0.000
4500005322,00010,0001,2024-12-02T00:00:00,4.000,2.000
4500005323,00010,0001,2025-01-05T00:00:00,6.000,6.000
4500005324,00010,0001,2025-08-19T00:00:00,4.000,4.000
4500005325,00010,0001,2026-01-25T00:00:00,6.000,6.000
4500005326,00010,0001,2026-04-22T00:00:00,5.000,5.000
4500005327,00010,0001,2026-05-13T00:00:00,9.000,9.000
4500005328,00010,0001,2024-12-12T00:00:00,53.000,53.000
4500005329,00010,0001,2025-06-19T00:00:00,45.000,45.000
4500005330,00010,0001,2026-01-03T00:00:00,53.000,53.000
4500005331,00010,0001,2026-06-23T00:00:00,47.000,47.000
4500005332,00010,0001,2025-01-11T00:00:00,4.000,0.000
4500005333,00010,0001,2025-02-23T00:00:00,4.000,4.000
4500005334,00010,0001,2025-05-03T00:00:00,9.000,9.000
4500005335,00010,0001,2026-05-26T00:00:00,5.000,5.000
4500005336,00010,0001,2027-01-04T00:00:00,4.000,0.000
4500005337,00010,0001,2024-11-01T00:00:00,57.000,26.000
4500005338,00010,0001,2024-12-04T00:00:00,58.000,58.000
4500005339,00010,0001,2025-03-14T00:00:00,50.000,50.000
4500005340,00010,0001,2025-04-25T00:00:00,45.000,19.000
4500005341,00010,0001,2025-07-06T00:00:00,53.000,0.000
4500005342,00010,0001,2025-08-07T00:00:00,65.000,65.000
4500005343,00010,0001,2025-11-02T00:00:00,57.000,57.000
4500005344,00010,0001,2026-02-02T00:00:00,57.000,57.000
4500005345,00010,0001,2026-04-22T00:00:00,64.000,39.000
4500005346,00010,0001,2026-05-26T00:00:00,54.000,54.000
4500005347,00010,0001,2026-09-17T00:00:00,60.000,0.000
4500005348,00010,0001,2024-10-20T00:00:00,12.000,12.000
4500005349,00010,0001,2025-06-19T00:00:00,17.000,17.000
4500005350,00010,0001,2026-02-08T00:00:00,12.000,12.000
4500005351,00010,0001,2026-06-11T00:00:00,15.000,15.000
4500005352,00010,0001,2025-04-09T00:00:00,17.000,0.000
4500005353,00010,0001,2025-05-28T00:00:00,17.000,17.000
4500005354,00010,0001,2025-09-03T00:00:00,30.000,17.000
4500005355,00010,0001,2025-02-10T00:00:00,18.000,18.000
4500005356,00010,0001,2027-01-29T00:00:00,16.000,0.000
4500005357,00010,0001,2025-05-17T00:00:00,8.000,0.000
4500005358,00010,0001,2025-06-18T00:00:00,10.000,0.000
4500005359,00010,0001,2025-07-28T00:00:00,12.000,8.000
4500005360,00010,0001,2026-05-25T00:00:00,9.000,5.000
4500005361,00010,0001,2026-07-13T00:00:00,13.000,13.000
4500005362,00010,0001,2026-07-20T00:00:00,4.000,4.000
4500005363,00010,0001,2026-07-14T00:00:00,1.000,1.000
4500005364,00010,0001,2025-05-24T00:00:00,2.000,1.000
4500005365,00010,0001,2026-04-05T00:00:00,2.000,0.000
4500005366,00010,0001,2026-05-13T00:00:00,2.000,0.000
4500005367,00010,0001,2026-05-23T00:00:00,2.000,2.000
4500005368,00010,0001,2026-05-20T00:00:00,3.000,3.000
4500005369,00010,0001,2026-07-08T00:00:00,3.000,3.000
4500005370,00010,0001,2024-12-27T00:00:00,8.000,8.000
4500005371,00010,0001,2025-12-02T00:00:00,7.000,7.000
4500005372,00010,0001,2026-04-15T00:00:00,7.000,4.000
4500005373,00010,0001,2024-11-17T00:00:00,14.000,14.000
4500005374,00010,0001,2025-08-03T00:00:00,13.000,13.000
4500005375,00010,0001,2026-05-22T00:00:00,14.000,14.000
4500005376,00010,0001,2025-01-19T00:00:00,13.000,0.000
4500005377,00010,0001,2025-02-15T00:00:00,13.000,13.000
4500005378,00010,0001,2025-09-28T00:00:00,13.000,10.000
4500005379,00010,0001,2026-06-30T00:00:00,15.000,15.000
4500005380,00010,0001,2026-12-17T00:00:00,12.000,0.000
4500005381,00010,0001,2025-10-30T00:00:00,2.000,2.000
4500005382,00010,0001,2024-10-22T00:00:00,17.000,7.000
4500005383,00010,0001,2024-12-31T00:00:00,17.000,17.000
4500005384,00010,0001,2025-07-29T00:00:00,15.000,0.000
4500005385,00010,0001,2025-08-26T00:00:00,17.000,17.000
4500005386,00010,0001,2026-07-15T00:00:00,16.000,0.000
4500005387,00010,0001,2026-08-13T00:00:00,16.000,16.000
4500005388,00010,0001,2024-11-08T00:00:00,9.000,9.000
4500005389,00010,0001,2025-03-19T00:00:00,10.000,10.000
4500005390,00010,0001,2025-10-23T00:00:00,12.000,12.000
4500005391,00010,0001,2026-06-11T00:00:00,9.000,9.000
4500005392,00010,0001,2024-12-31T00:00:00,16.000,9.000
4500005393,00010,0001,2025-07-30T00:00:00,14.000,0.000
4500005394,00010,0001,2025-08-11T00:00:00,14.000,14.000
4500005395,00010,0001,2025-12-23T00:00:00,17.000,17.000
4500005396,00010,0001,2026-05-24T00:00:00,17.000,0.000
4500005397,00010,0001,2026-07-01T00:00:00,17.000,17.000
4500005398,00010,0001,2024-12-24T00:00:00,144.000,69.000
4500005399,00010,0001,2025-05-25T00:00:00,155.000,98.000
4500005400,00010,0001,2025-12-08T00:00:00,143.000,143.000
4500005401,00010,0001,2026-07-13T00:00:00,149.000,149.000
