Matnr,Werks,Lvorm,Dismm,Dispo,Plifz,Webaz,Minbe,Eisbe,Bstmi,Bstma,Mabst
000000000030000184,2000,false,ND,001,23.000,3.000,0.000,0.000,2.167,13.000,0.000
000000000010000813,1000,false,VB,001,96.000,3.000,74.124,13.051,26.542,159.250,199.277
000000000010000814,2000,false,VB,010,27.000,3.000,1.312,0.727,1.000,4.500,3.288
000000000030000185,3000,false,PD,006,102.000,1.000,0.000,0.000,1.042,6.250,0.000
000000000010000815,2000,false,VB,003,129.000,2.000,47.364,8.329,19.500,117.000,279.857
000000000080000187,3000,false,VB,009,37.000,1.000,1.797,0.946,1.000,5.250,4.454
000000000010000816,4000,false,VB,003,9.000,1.000,1.930,1.411,1.042,6.250,3.234
000000000010000817,4000,false,VB,010,42.000,1.000,8.966,4.726,1.750,10.500,17.809
000000000010000817,1000,false,VB,007,42.000,1.000,3.949,2.330,1.083,6.500,5.355
000000000080000188,4000,false,VB,004,102.000,0.000,23.555,14.304,1.667,10.000,26.993
000000000030000186,2000,false,ND,009,75.000,2.000,0.000,0.000,1.000,5.000,0.000
000000000010000818,2000,false,VB,006,49.000,1.000,1.801,1.307,1.000,4.500,7.752
000000000010000819,3000,false,VB,009,17.000,1.000,4.777,3.475,1.417,8.500,11.011
000000000010000820,1000,false,VB,001,42.000,3.000,1.704,1.176,1.000,1.750,1.814
000000000010000820,4000,false,VB,005,42.000,1.000,1.942,1.341,1.000,1.750,2.717
000000000010000821,2000,false,VB,001,45.000,1.000,24.081,5.090,10.708,64.250,69.194
000000000010000821,3000,false,VB,010,45.000,3.000,36.279,5.351,37.833,227.000,130.141
000000000010000822,3000,false,VB,002,42.000,2.000,0.236,0.177,1.000,1.000,0.538
000000000010000823,2000,false,VB,001,38.000,0.000,5.385,2.860,1.875,11.250,10.461
000000000030000187,3000,false,ND,005,67.000,1.000,0.000,0.000,1.208,7.250,0.000
000000000030000187,1000,false,ND,007,0.000,2.000,0.000,0.000,1.000,6.000,0.000
000000000080000189,1000,false,VB,001,15.000,1.000,0.922,0.725,1.000,5.000,6.107
000000000080000189,2000,false,VB,005,15.000,1.000,2.189,1.707,1.042,6.250,8.896
000000000010000824,1000,false,VB,005,97.000,1.000,16.467,10.279,1.542,9.250,19.962
000000000010000824,4000,false,VB,001,97.000,3.000,9.227,5.501,1.333,8.000,25.075
000000000010000825,1000,false,VB,001,57.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000825,4000,false,VB,008,57.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000826,4000,false,VB,002,82.000,1.000,115.699,15.420,35.375,212.250,333.039
000000000010000826,1000,false,VB,009,82.000,3.000,46.635,9.169,19.708,118.250,182.431
000000000030000188,3000,false,ND,007,14.000,0.000,0.000,0.000,1.000,2.000,0.000
000000000010000827,2000,false,VB,008,209.000,2.000,9.477,2.645,1.000,3.750,14.074
000000000080000190,4000,false,VB,007,22.000,1.000,1.172,0.764,1.000,3.250,2.667
000000000010000828,3000,false,VB,002,163.000,1.000,11.078,3.793,1.625,9.750,30.888
000000000010000829,1000,false,VB,004,59.000,3.000,6.970,3.154,1.833,11.000,19.951
000000000010000830,2000,false,VB,001,135.000,3.000,9.120,5.471,1.000,3.250,9.120
000000000080000191,4000,false,VB,002,150.000,0.000,9.526,5.449,1.000,5.000,19.428
000000000030000189,2000,false,PD,009,91.000,0.000,0.000,0.000,1.000,1.500,0.000
000000000030000189,3000,false,PD,008,91.000,0.000,0.000,0.000,1.667,10.000,0.000
000000000010000831,3000,false,VB,001,48.000,3.000,1.183,0.855,1.000,2.500,6.029
000000000010000831,1000,false,VB,003,48.000,2.000,0.658,0.493,1.000,1.000,1.544
000000000010000832,3000,false,VB,007,20.000,3.000,0.194,0.150,1.000,1.000,1.126
000000000010000832,4000,false,VB,010,20.000,3.000,0.521,0.404,1.000,1.500,2.263
000000000090000047,1000,false,ND,006,14.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000833,3000,false,VB,010,134.000,1.000,148.712,30.654,35.250,211.500,398.040
000000000010000834,4000,false,VB,009,27.000,0.000,2.711,2.023,1.667,10.000,13.451
000000000090000048,1000,false,ND,005,20.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000030000190,1000,false,ND,009,117.000,0.000,0.000,0.000,1.000,5.000,0.000
000000000010000835,2000,false,VB,003,102.000,1.000,4.855,3.283,1.000,2.500,8.000
000000000010000836,3000,false,VB,003,93.000,2.000,14.217,9.523,1.167,7.000,23.739
000000000030000191,2000,false,PD,006,60.000,0.000,0.000,0.000,1.000,3.250,0.000
000000000030000192,4000,false,ND,009,0.000,3.000,0.000,0.000,1.500,9.000,0.000
000000000030000192,1000,false,PD,003,129.000,0.000,0.000,0.000,1.000,4.000,0.000
000000000010000837,1000,false,VB,002,135.000,3.000,3.376,2.330,1.000,1.000,4.526
000000000010000837,2000,false,VB,003,135.000,1.000,1.933,1.276,1.000,1.250,5.633
000000000010000838,2000,false,VB,001,217.000,2.000,16.235,7.144,1.000,6.000,16.235
000000000010000839,4000,false,VB,008,47.000,1.000,0.870,0.543,1.000,1.250,2.002
000000000010000839,1000,false,VB,007,47.000,2.000,0.448,0.267,1.000,1.500,2.699
000000000010000840,4000,false,VB,009,22.000,0.000,2.023,1.360,1.250,7.500,7.164
000000000010000841,3000,false,VB,007,114.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000841,4000,false,VB,007,114.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000842,1000,false,VB,010,51.000,0.000,37.592,8.609,31.333,188.000,210.389
000000000010000842,3000,false,VB,007,51.000,0.000,34.565,7.848,31.750,190.500,139.233
000000000080000192,1000,false,VB,005,0.000,2.000,3.851,3.099,1.833,11.000,10.922
000000000030000193,1000,false,PD,010,22.000,0.000,0.000,0.000,1.000,4.000,0.000
000000000030000194,1000,false,ND,001,17.000,2.000,0.000,0.000,1.000,6.000,0.000
000000000010000843,2000,false,VB,004,124.000,3.000,7.572,3.701,1.000,3.250,7.572
000000000010000843,4000,false,VB,006,124.000,3.000,5.224,2.881,1.000,2.500,7.452
000000000010000844,3000,false,VB,006,40.000,2.000,2.933,1.515,1.000,5.250,4.525
000000000080000193,1000,false,VB,006,27.000,0.000,3.567,2.614,1.000,5.000,5.486
000000000010000845,2000,false,VB,009,34.000,2.000,1.870,1.078,1.667,10.000,11.059
000000000010000845,3000,false,VB,003,34.000,0.000,1.803,1.215,1.000,4.000,6.016
000000000030000195,3000,false,ND,005,17.000,3.000,0.000,0.000,1.625,9.750,0.000
000000000010000846,2000,false,VB,010,38.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000846,1000,false,VB,008,38.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000847,3000,false,VB,007,0.000,3.000,4.424,3.091,1.833,11.000,7.094
000000000080000194,3000,false,VB,001,11.000,2.000,1.887,1.360,1.917,11.500,13.431
000000000080000194,1000,false,VB,004,11.000,0.000,2.438,1.581,1.875,11.250,9.544
000000000080000195,3000,false,VB,001,70.000,0.000,1.451,0.934,1.000,3.250,9.198
000000000010000848,3000,false,VB,004,42.000,2.000,1.568,0.967,1.083,6.500,5.315
000000000010000849,1000,false,VB,006,39.000,2.000,2.041,1.425,1.000,1.750,2.161
000000000080000196,3000,false,VB,005,58.000,2.000,8.384,5.734,1.250,7.500,11.513
000000000080000196,2000,false,VB,004,58.000,0.000,18.076,10.028,2.792,16.750,25.622
000000000010000850,4000,false,VB,005,76.000,0.000,5.941,2.631,1.250,7.500,11.519
000000000010000850,2000,false,VB,001,76.000,3.000,7.249,3.175,1.000,5.500,8.229
000000000080000197,1000,false,VB,001,109.000,1.000,25.958,14.595,2.333,14.000,41.308
000000000010000851,3000,false,VB,008,48.000,1.000,3.082,1.928,1.583,9.500,18.962
000000000010000851,2000,false,VB,009,48.000,2.000,11.895,7.366,1.625,9.750,11.895
000000000010000852,1000,false,VB,002,148.000,0.000,14.821,7.549,1.667,10.000,28.487
000000000010000852,4000,false,VB,007,148.000,1.000,14.983,8.482,1.000,5.000,14.983
000000000010000853,1000,false,VB,010,177.000,2.000,8.046,3.240,1.250,7.500,15.379
000000000010000854,4000,false,VB,004,105.000,3.000,141.524,28.251,30.250,181.500,390.227
000000000010000854,1000,false,VB,010,105.000,0.000,60.898,10.750,20.333,122.000,253.033
000000000010000855,4000,false,VB,003,36.000,2.000,1.894,1.117,1.167,7.000,12.079
000000000010000856,1000,false,VB,003,27.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000090000049,2000,false,ND,010,27.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000090000049,4000,false,ND,007,27.000,1.000,0.000,0.000,1.000,1.000,1.000
000000000010000857,2000,false,VB,009,20.000,2.000,0.546,0.379,1.000,1.500,1.066
000000000010000857,1000,false,VB,007,20.000,1.000,0.713,0.495,1.000,1.500,1.398
000000000010000858,1000,false,VB,001,60.000,3.000,1.180,0.702,1.000,2.500,3.433
000000000010000858,4000,false,VB,004,60.000,2.000,0.421,0.330,1.000,1.000,0.577
000000000010000859,1000,false,VB,004,144.000,1.000,6.464,4.159,1.000,4.000,9.699
000000000010000859,2000,false,VB,010,144.000,3.000,14.838,8.022,1.458,8.750,15.985
000000000010000860,3000,false,VB,008,129.000,3.000,6.499,3.562,1.000,6.000,11.992
000000000010000860,1000,false,VB,006,129.000,2.000,19.937,12.756,1.000,5.750,19.937
000000000010000861,3000,false,VB,010,51.000,3.000,4.145,2.241,1.000,5.500,5.850
000000000030000196,3000,false,ND,004,62.000,3.000,0.000,0.000,1.000,6.000,0.000
000000000010000862,4000,false,VB,009,30.000,0.000,5.243,3.340,2.083,12.500,11.187
000000000010000863,4000,false,VB,003,37.000,2.000,0.791,0.634,1.000,1.000,1.976
000000000010000863,3000,false,VB,001,0.000,1.000,0.494,0.348,1.000,1.750,1.460
000000000010000864,4000,false,VB,002,77.000,1.000,4.829,2.598,1.000,4.000,8.769
000000000010000864,3000,false,VB,010,77.000,3.000,1.447,0.892,1.000,1.250,1.857
000000000080000198,2000,false,VB,002,13.000,2.000,2.809,2.167,1.042,6.250,6.940
000000000010000865,1000,false,VB,001,60.000,3.000,45.186,10.757,23.125,138.750,131.279
000000000010000865,4000,false,VB,004,60.000,3.000,60.698,15.183,33.417,200.500,277.351
000000000080000199,2000,false,VB,007,13.000,2.000,1.048,0.739,1.167,7.000,4.278
000000000010000866,2000,false,VB,002,7.000,1.000,0.442,0.367,1.000,2.000,1.609
000000000010000866,4000,false,VB,006,7.000,3.000,0.225,0.182,1.000,2.500,1.332
000000000010000867,4000,false,VB,008,45.000,0.000,1.791,1.407,1.000,1.500,2.506
000000000090000050,4000,false,ND,009,26.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010000868,4000,false,VB,001,93.000,0.000,5.279,2.902,1.125,6.750,14.394
000000000030000197,3000,false,PD,006,35.000,1.000,0.000,0.000,1.833,11.000,0.000
000000000030000197,4000,false,ND,006,35.000,1.000,0.000,0.000,1.000,3.000,0.000
000000000010000869,1000,false,VB,007,222.000,1.000,15.566,3.405,1.500,9.000,18.059
000000000080000200,1000,false,VB,001,20.000,3.000,3.085,2.193,2.125,12.750,16.824
000000000010000870,3000,false,VB,003,114.000,0.000,12.454,8.597,1.000,3.750,12.454
000000000010000871,4000,false,VB,003,45.000,3.000,0.438,0.252,1.000,1.750,2.293
000000000030000198,2000,false,ND,003,54.000,1.000,0.000,0.000,1.000,4.250,0.000
000000000010000872,2000,false,VB,008,102.000,1.000,14.440,8.655,1.500,9.000,28.591
000000000010000873,2000,false,VB,006,150.000,3.000,7.914,3.847,1.292,7.750,24.779
000000000010000873,1000,false,VB,002,150.000,0.000,9.010,4.082,1.292,7.750,11.435
000000000010000874,1000,false,VB,006,43.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000030000199,3000,false,ND,010,27.000,3.000,0.000,0.000,2.708,16.250,0.000
000000000010000875,2000,false,VB,005,55.000,0.000,4.350,2.350,1.792,10.750,20.504
000000000030000200,1000,false,PD,002,7.000,2.000,0.000,0.000,1.000,3.000,0.000
000000000080000201,1000,false,VB,007,62.000,1.000,6.978,4.436,1.000,4.250,6.978
000000000090000051,3000,false,ND,007,50.000,2.000,0.000,0.000,1.000,1.000,1.000
000000000010000876,4000,false,VB,008,137.000,0.000,18.605,8.796,1.458,8.750,18.605
000000000010000877,4000,false,VB,010,142.000,3.000,2.630,1.214,1.000,4.000,11.152
000000000010000877,2000,false,VB,007,142.000,2.000,5.647,3.059,1.000,2.500,5.647
000000000010000878,2000,false,VB,004,161.000,1.000,3.346,1.385,1.000,3.750,8.963
000000000090000052,4000,false,ND,002,52.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000052,1000,false,ND,001,52.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000879,2000,false,VB,009,80.000,2.000,2.592,1.512,1.000,1.500,3.863
000000000010000879,4000,false,VB,001,80.000,1.000,1.850,1.132,1.000,1.250,1.850
000000000010000880,3000,false,VB,008,48.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000880,1000,false,VB,005,48.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000201,2000,false,ND,001,36.000,1.000,0.000,0.000,2.667,16.000,0.000
000000000010000881,2000,false,VB,009,26.000,2.000,1.009,0.657,1.000,3.500,2.550
000000000010000882,2000,false,VB,006,53.000,0.000,96.012,15.411,26.292,157.750,187.427
000000000080000202,2000,false,VB,004,81.000,3.000,7.108,4.022,1.250,7.500,9.856
000000000010000883,3000,false,VB,003,86.000,1.000,29.500,7.442,8.708,52.250,74.217
000000000080000203,2000,false,VB,006,119.000,3.000,7.252,4.458,1.000,4.500,10.035
000000000010000884,4000,false,VB,009,10.000,0.000,20.578,9.151,21.500,129.000,64.849
000000000010000885,2000,false,VB,005,34.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000886,4000,false,VB,003,35.000,3.000,5.241,3.184,2.208,13.250,16.699
000000000080000204,4000,false,VB,003,117.000,3.000,22.945,14.776,1.375,8.250,23.849
000000000010000887,3000,false,VB,009,97.000,1.000,24.444,14.528,1.833,11.000,30.703
000000000010000887,2000,false,VB,002,97.000,2.000,6.508,3.762,1.875,11.250,14.907
000000000010000888,2000,false,VB,002,144.000,3.000,4.390,2.155,1.000,6.000,19.647
000000000010000889,4000,false,VB,004,238.000,3.000,7.050,2.592,1.250,7.500,14.587
000000000030000202,3000,false,PD,009,32.000,2.000,0.000,0.000,1.625,9.750,0.000
000000000010000890,2000,false,VB,004,33.000,2.000,0.970,0.645,1.000,2.500,3.994
000000000010000891,2000,false,VB,007,41.000,0.000,1.154,0.874,1.000,1.500,3.408
000000000010000892,3000,false,VB,009,114.000,3.000,8.741,5.417,1.000,4.500,11.419
000000000010000892,1000,false,VB,009,114.000,0.000,19.379,11.380,1.292,7.750,26.085
000000000030000203,1000,false,ND,005,18.000,0.000,0.000,0.000,1.000,6.000,0.000
000000000010000893,4000,false,VB,003,102.000,3.000,1.617,0.995,1.000,1.000,2.147
000000000010000893,3000,false,VB,006,102.000,1.000,3.182,2.082,1.000,1.500,5.401
000000000010000894,4000,false,VB,007,12.000,1.000,0.638,0.524,1.000,1.500,1.530
000000000010000894,1000,false,VB,010,12.000,2.000,1.125,0.890,1.000,4.000,3.893
000000000010000895,2000,false,VB,009,8.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000895,4000,false,VB,008,8.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000080000205,1000,false,VB,006,20.000,0.000,2.480,1.937,1.000,5.000,8.293
000000000010000896,2000,false,VB,004,109.000,1.000,12.704,6.944,1.833,11.000,29.422
000000000080000206,3000,false,VB,003,43.000,2.000,3.070,2.161,1.333,8.000,16.290
000000000010000897,2000,false,VB,007,126.000,0.000,20.628,8.632,1.667,10.000,20.628
000000000010000898,3000,false,VB,005,28.000,1.000,0.289,0.206,1.000,1.000,1.613
000000000030000204,3000,false,PD,004,23.000,3.000,0.000,0.000,1.000,5.500,0.000
000000000010000899,3000,false,VB,010,128.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000090000053,3000,false,ND,006,35.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000090000053,2000,false,ND,005,35.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000900,2000,false,VB,007,41.000,0.000,3.754,1.743,2.708,16.250,17.283
000000000010000901,4000,false,VB,008,57.000,0.000,3.998,1.804,1.667,10.000,12.409
000000000030000205,2000,false,ND,002,0.000,3.000,0.000,0.000,1.000,3.500,0.000
000000000010000902,4000,false,VB,007,38.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000902,2000,false,VB,001,38.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000010000903,3000,false,VB,004,9.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000030000206,2000,false,PD,003,51.000,3.000,0.000,0.000,1.333,8.000,0.000
000000000030000206,3000,false,ND,003,51.000,1.000,0.000,0.000,1.458,8.750,0.000
000000000010000904,1000,false,VB,001,146.000,1.000,34.005,19.376,1.750,10.500,37.556
000000000010000905,1000,false,VB,002,31.000,2.000,5.146,3.055,2.375,14.250,18.113
000000000010000906,3000,false,VB,008,79.000,1.000,3.623,2.248,1.000,4.250,9.724
000000000010000906,2000,false,VB,003,79.000,1.000,4.458,2.902,1.083,6.500,14.872
000000000010000907,2000,false,VB,006,91.000,3.000,45.633,6.669,21.958,131.750,181.618
000000000010000908,2000,false,VB,010,16.000,0.000,0.000,0.000,1.000,1.000,0.000
000000000030000207,1000,false,ND,006,112.000,2.000,0.000,0.000,1.000,4.500,0.000
000000000080000207,2000,false,VB,001,48.000,3.000,13.021,8.141,2.083,12.500,15.418
000000000010000909,3000,false,VB,008,183.000,0.000,12.640,4.164,1.625,9.750,23.957
000000000010000910,3000,false,VB,009,219.000,0.000,6.393,2.762,1.000,1.750,8.020
000000000010000910,2000,false,VB,007,219.000,0.000,2.599,0.853,1.000,3.000,7.955
000000000010000911,1000,false,VB,005,38.000,1.000,0.905,0.720,1.000,1.000,1.231
000000000080000208,2000,false,VB,001,27.000,3.000,3.090,2.021,1.000,5.250,3.952
000000000080000209,2000,false,VB,003,16.000,1.000,1.555,1.172,1.000,4.250,6.085
000000000080000209,3000,false,VB,001,16.000,2.000,2.490,1.728,1.167,7.000,6.005
000000000010000912,2000,false,VB,006,159.000,0.000,6.802,2.478,1.000,3.000,8.983
000000000030000208,1000,false,PD,010,49.000,1.000,0.000,0.000,1.000,3.750,0.000
000000000010000913,3000,false,VB,007,89.000,3.000,172.657,30.109,30.208,181.250,288.578
000000000010000914,3000,false,VB,002,119.000,1.000,10.483,4.650,1.000,5.250,11.724
000000000010000915,4000,false,VB,006,137.000,2.000,70.872,8.701,26.583,159.500,370.175
000000000010000916,2000,false,VB,001,99.000,0.000,60.939,8.112,16.208,97.250,91.705
000000000010000917,3000,false,VB,009,49.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000918,1000,false,VB,008,62.000,2.000,0.000,0.000,1.000,1.000,0.000
000000000010000919,4000,false,VB,003,154.000,2.000,2.295,1.060,1.000,3.250,6.009
000000000010000920,3000,false,VB,006,63.000,0.000,4.620,3.683,1.000,2.000,7.901
000000000010000920,2000,false,VB,009,63.000,3.000,3.196,2.130,1.000,5.500,12.927
000000000030000209,2000,false,PD,010,100.000,3.000,0.000,0.000,1.542,9.250,0.000
000000000030000210,1000,false,PD,008,55.000,1.000,0.000,0.000,1.167,7.000,0.000
000000000010000921,2000,false,VB,001,46.000,2.000,3.025,1.599,1.000,3.500,3.102
000000000010000922,1000,false,VB,008,43.000,1.000,0.214,0.160,1.000,1.000,0.773
000000000090000054,1000,false,ND,009,12.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000030000211,3000,false,PD,007,54.000,2.000,0.000,0.000,1.333,8.000,0.000
000000000010000923,1000,false,VB,003,123.000,0.000,7.524,3.843,1.000,6.000,12.222
000000000010000924,2000,false,VB,009,57.000,0.000,52.289,6.522,18.000,108.000,143.656
000000000010000925,2000,false,VB,007,64.000,2.000,7.041,4.811,1.583,9.500,26.002
000000000010000926,4000,false,VB,002,130.000,3.000,0.000,0.000,1.000,1.000,0.000
000000000010000927,4000,false,VB,005,21.000,1.000,7.083,2.084,8.458,50.750,25.841
000000000010000927,1000,false,VB,010,21.000,0.000,15.428,3.855,11.417,68.500,69.448
000000000010000928,1000,false,VB,009,75.000,0.000,11.135,6.642,2.125,12.750,33.818
000000000010000929,1000,false,VB,010,11.000,3.000,19.803,8.540,37.750,226.500,160.144
000000000030000212,1000,false,ND,003,96.000,1.000,0.000,0.000,1.000,5.750,0.000
000000000090000055,2000,false,ND,005,56.000,3.000,0.000,0.000,1.000,1.000,1.000
000000000010000930,1000,false,VB,001,121.000,1.000,7.188,4.684,1.000,3.750,15.518
000000000030000213,4000,false,ND,004,52.000,2.000,0.000,0.000,1.542,9.250,0.000
000000000010000931,2000,false,VB,003,46.000,2.000,28.288,4.617,28.625,171.750,157.572
000000000010000932,3000,false,VB,008,223.000,3.000,3.506,1.165,1.000,4.250,10.455
000000000010000933,1000,false,VB,003,43.000,3.000,0.582,0.442,1.000,1.000,2.172
000000000010000934,3000,false,VB,001,131.000,0.000,3.594,1.807,1.000,6.000,14.709
000000000010000935,2000,false,VB,004,119.000,1.000,0.000,0.000,1.000,1.000,0.000
000000000010000936,2000,false,VB,002,63.000,2.000,10.237,5.920,1.667,10.000,12.601
000000000080000210,4000,false,VB,007,22.000,1.000,2.090,1.286,1.833,11.000,14.961
000000000090000056,1000,false,ND,004,17.000,0.000,0.000,0.000,1.000,1.000,1.000
000000000010000937,2000,false,VB,010,24.000,0.000,2.439,1.513,1.167,7.000,9.878
000000000090000057,4000,false,ND,009,12.000,2.000,0.000,0.000,1.000,1.000,1.000
