Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000004029,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR FL-310,000000000080000154,4000,SP04,,MECH-SEAL,,4.000,EA,2025-11-12T00:00:00,2025-12-14T00:00:00,259963.45,1.000,,4500004029,00010,4.000,true,
2000004030,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR PU-610,000000000080000154,4000,SP04,,MECH-SEAL,,4.000,EA,2025-12-31T00:00:00,2026-02-01T00:00:00,259963.45,1.000,,4500004030,00010,4.000,true,
2000004031,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR ML-201,000000000080000154,4000,SP04,,MECH-SEAL,,4.000,EA,2026-05-30T00:00:00,2026-07-01T00:00:00,259963.45,1.000,,4500004031,00010,4.000,true,
2000004032,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,SPARE FOR CV-501,000000000010000670,2000,SP02,,MECH-GBOX,,6.000,EA,2024-09-28T00:00:00,2025-04-05T00:00:00,149384.08,1.000,,4500004032,00010,6.000,true,
2000004033,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR CR-101,000000000010000670,2000,SP02,,MECH-GBOX,,8.000,EA,2024-10-09T00:00:00,2025-04-16T00:00:00,149384.08,1.000,,4500004033,00010,8.000,true,
2000004034,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR CR-102,000000000010000670,2000,SP02,,MECH-GBOX,,4.000,EA,2025-06-05T00:00:00,2025-12-11T00:00:00,149384.08,1.000,,4500004034,00010,4.000,true,
2000004035,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR FA-810,000000000010000670,2000,SP02,,MECH-GBOX,,6.000,EA,2025-09-14T00:00:00,2026-03-22T00:00:00,149384.08,1.000,,4500004035,00010,6.000,true,
2000004036,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR ML-202,000000000010000670,2000,SP02,,MECH-GBOX,,4.000,EA,2026-04-06T00:00:00,2026-10-12T00:00:00,149384.08,1.000,,4500004036,00010,4.000,true,
2000004037,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CV-502,000000000010000670,2000,SP02,,MECH-GBOX,,8.000,EA,2026-07-03T00:00:00,2027-01-08T00:00:00,149384.08,1.000,,4500004037,00010,8.000,true,
2000004038,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR PU-611,000000000080000155,4000,SP04,,CONV-COMP,,3.000,EA,2024-09-17T00:00:00,2024-11-10T00:00:00,165893.86,1.000,,4500004038,00010,3.000,true,
2000004039,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR CR-102,000000000080000155,4000,SP04,,CONV-COMP,,4.000,EA,2024-10-01T00:00:00,2024-11-24T00:00:00,165893.86,1.000,,4500004039,00010,4.000,true,
2000004040,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,SPARE FOR SC-701,000000000080000155,4000,SP04,,CONV-COMP,,3.000,EA,2025-03-05T00:00:00,2025-04-28T00:00:00,165893.86,1.000,,4500004040,00010,3.000,true,
2000004041,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR CR-101,000000000080000155,4000,SP04,,CONV-COMP,,3.000,EA,2025-09-13T00:00:00,2025-11-06T00:00:00,165893.86,1.000,,4500004041,00010,3.000,true,
2000004042,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR SC-701,000000000080000155,4000,SP04,,CONV-COMP,,3.000,EA,2025-10-08T00:00:00,2025-12-01T00:00:00,165893.86,1.000,,4500004042,00010,3.000,true,
2000004043,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR SC-701,000000000080000155,4000,SP04,,CONV-COMP,,4.000,EA,2026-01-01T00:00:00,2026-02-24T00:00:00,165893.86,1.000,,4500004043,00010,4.000,true,
2000004044,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR CV-502,000000000080000155,4000,SP04,,CONV-COMP,,4.000,EA,2026-02-22T00:00:00,2026-04-17T00:00:00,165893.86,1.000,,4500004044,00010,4.000,true,
2000004045,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR PU-610,000000000080000155,4000,SP04,,CONV-COMP,,5.000,EA,2026-08-02T00:00:00,2026-09-25T00:00:00,165893.86,1.000,,4500004045,00010,5.000,true,
2000004046,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,SPARE FOR ML-201,000000000080000156,2000,SP02,,MECH-GBOX,,7.000,EA,2024-09-22T00:00:00,2024-10-31T00:00:00,243907.09,1.000,,4500004046,00010,7.000,true,
2000004047,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR FL-310,000000000080000156,2000,SP02,,MECH-GBOX,,7.000,EA,2024-10-03T00:00:00,2024-11-11T00:00:00,243907.09,1.000,,4500004047,00010,7.000,true,
2000004048,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-501,000000000080000156,2000,SP02,,MECH-GBOX,,7.000,EA,2024-11-05T00:00:00,2024-12-14T00:00:00,243907.09,1.000,,4500004048,00010,7.000,true,
2000004049,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR FA-810,000000000080000156,2000,SP02,,MECH-GBOX,,7.000,EA,2024-12-25T00:00:00,2025-02-02T00:00:00,243907.09,1.000,,4500004049,00010,7.000,true,
2000004050,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR CR-101,000000000080000156,2000,SP02,,MECH-GBOX,,10.000,EA,2025-12-16T00:00:00,2026-01-24T00:00:00,243907.09,1.000,,4500004050,00010,10.000,true,
2000004051,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR CV-502,000000000080000156,2000,SP02,,MECH-GBOX,,7.000,EA,2026-01-29T00:00:00,2026-03-09T00:00:00,243907.09,1.000,,4500004051,00010,7.000,true,
2000004052,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR SC-701,000000000080000156,2000,SP02,,MECH-GBOX,,8.000,EA,2026-05-12T00:00:00,2026-06-20T00:00:00,243907.09,1.000,,4500004052,00010,8.000,true,
2000004053,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR PU-611,000000000080000156,2000,SP02,,MECH-GBOX,,8.000,EA,2026-06-27T00:00:00,2026-08-05T00:00:00,243907.09,1.000,,4500004053,00010,8.000,true,
2000004054,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR FA-810,000000000080000156,4000,SP04,,MECH-GBOX,,12.000,EA,2024-09-29T00:00:00,2024-11-07T00:00:00,243907.09,1.000,,4500004054,00010,12.000,true,
2000004055,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR FA-810,000000000080000156,4000,SP04,,MECH-GBOX,,7.000,EA,2024-12-29T00:00:00,2025-02-06T00:00:00,243907.09,1.000,,4500004055,00010,7.000,true,
2000004056,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,SPARE FOR ML-201,000000000080000156,4000,SP04,,MECH-GBOX,,12.000,EA,2025-03-18T00:00:00,2025-04-26T00:00:00,243907.09,1.000,,4500004056,00010,12.000,true,
2000004057,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR PU-611,000000000080000156,4000,SP04,,MECH-GBOX,,19.000,EA,2025-04-09T00:00:00,2025-05-18T00:00:00,243907.09,1.000,,4500004057,00010,19.000,true,
2000004058,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR ML-202,000000000080000156,4000,SP04,,MECH-GBOX,,12.000,EA,2026-08-19T00:00:00,2026-09-27T00:00:00,243907.09,1.000,,4500004058,00010,12.000,true,
2000004059,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CR-102,000000000010000672,3000,SP03,,MECH-BRG,,10.000,EA,2024-09-12T00:00:00,2025-02-12T00:00:00,166506.87,1.000,,4500004059,00010,10.000,true,
2000004060,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR CV-502,000000000010000672,3000,SP03,,MECH-BRG,,14.000,EA,2024-12-27T00:00:00,2025-05-29T00:00:00,166506.87,1.000,,4500004060,00010,14.000,true,
2000004061,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR CV-502,000000000010000672,3000,SP03,,MECH-BRG,,16.000,EA,2025-01-17T00:00:00,2025-06-19T00:00:00,166506.87,1.000,,4500004061,00010,16.000,true,
2000004062,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR CV-501,000000000010000672,3000,SP03,,MECH-BRG,,9.000,EA,2026-02-22T00:00:00,2026-07-25T00:00:00,166506.87,1.000,,4500004062,00010,9.000,true,
2000004063,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR CV-501,000000000010000672,3000,SP03,,MECH-BRG,,9.000,EA,2026-03-10T00:00:00,2026-08-10T00:00:00,166506.87,1.000,,4500004063,00010,9.000,true,
2000004064,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR ML-202,000000000010000672,3000,SP03,,MECH-BRG,,11.000,EA,2026-04-08T00:00:00,2026-09-08T00:00:00,166506.87,1.000,,4500004064,00010,11.000,true,
2000004065,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000010000673,4000,SP04,,MECH-SEAL,,9.000,EA,2024-09-22T00:00:00,2024-12-30T00:00:00,88096.88,1.000,,4500004065,00010,9.000,true,
2000004066,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR CR-102,000000000010000673,4000,SP04,,MECH-SEAL,,6.000,EA,2025-03-23T00:00:00,2025-06-30T00:00:00,88096.88,1.000,,4500004066,00010,6.000,true,
2000004067,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,SPARE FOR FA-810,000000000010000673,4000,SP04,,MECH-SEAL,,6.000,EA,2025-07-25T00:00:00,2025-11-01T00:00:00,88096.88,1.000,,4500004067,00010,6.000,true,
2000004068,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR CV-502,000000000010000673,4000,SP04,,MECH-SEAL,,7.000,EA,2026-02-08T00:00:00,2026-05-18T00:00:00,88096.88,1.000,,4500004068,00010,7.000,true,
2000004069,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR ML-202,000000000010000674,4000,SP04,,ELEC-CTRL,,199.000,EA,2024-09-01T00:00:00,2024-12-01T00:00:00,873.14,1.000,,4500004069,00010,199.000,true,
2000004070,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR TH-401,000000000010000674,4000,SP04,,ELEC-CTRL,,188.000,EA,2025-06-28T00:00:00,2025-09-27T00:00:00,873.14,1.000,,4500004070,00010,188.000,true,
2000004071,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR ML-202,000000000010000674,4000,SP04,,ELEC-CTRL,,201.000,EA,2025-07-12T00:00:00,2025-10-11T00:00:00,873.14,1.000,,4500004071,00010,201.000,true,
2000004072,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR PU-610,000000000010000674,4000,SP04,,ELEC-CTRL,,188.000,EA,2026-04-16T00:00:00,2026-07-16T00:00:00,873.14,1.000,,4500004072,00010,188.000,true,
2000004073,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR PU-610,000000000010000674,4000,SP04,,ELEC-CTRL,,208.000,EA,2026-05-08T00:00:00,2026-08-07T00:00:00,873.14,1.000,,4500004073,00010,208.000,true,
2000004074,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR FL-310,000000000010000675,1000,SP01,,MECH-BRG,,13.000,EA,2024-09-16T00:00:00,2024-10-27T00:00:00,57793.18,1.000,,4500004074,00010,13.000,true,
2000004075,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR FA-810,000000000010000675,1000,SP01,,MECH-BRG,,11.000,EA,2025-07-13T00:00:00,2025-08-23T00:00:00,57793.18,1.000,,4500004075,00010,11.000,true,
2000004076,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ05,SPARE FOR CR-101,000000000010000675,4000,SP04,,MECH-BRG,,5.000,EA,2024-09-29T00:00:00,2024-11-09T00:00:00,57793.18,1.000,,4500004076,00010,5.000,true,
2000004077,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR CR-101,000000000010000675,4000,SP04,,MECH-BRG,,6.000,EA,2024-10-15T00:00:00,2024-11-25T00:00:00,57793.18,1.000,,4500004077,00010,6.000,true,
2000004078,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR PU-611,000000000010000675,4000,SP04,,MECH-BRG,,4.000,EA,2025-06-20T00:00:00,2025-07-31T00:00:00,57793.18,1.000,,4500004078,00010,4.000,true,
2000004079,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR TH-401,000000000010000675,4000,SP04,,MECH-BRG,,3.000,EA,2026-05-27T00:00:00,2026-07-07T00:00:00,57793.18,1.000,,4500004079,00010,3.000,true,
2000004080,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR ML-202,000000000010000675,4000,SP04,,MECH-BRG,,3.000,EA,2026-07-28T00:00:00,2026-09-07T00:00:00,57793.18,1.000,,4500004080,00010,3.000,true,
2000004081,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000010000675,4000,SP04,,MECH-BRG,,5.000,EA,2026-08-18T00:00:00,2026-09-28T00:00:00,57793.18,1.000,,4500004081,00010,5.000,true,
2000004082,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR FA-810,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2024-11-01T00:00:00,2024-11-11T00:00:00,157380.19,1.000,,4500004082,00010,3.000,true,
2000004083,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR PU-610,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2025-04-13T00:00:00,2025-04-23T00:00:00,157380.19,1.000,,4500004083,00010,3.000,true,
2000004084,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR TH-401,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2025-08-18T00:00:00,2025-08-28T00:00:00,157380.19,1.000,,4500004084,00010,3.000,true,
2000004085,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR PU-611,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2025-09-30T00:00:00,2025-10-10T00:00:00,157380.19,1.000,,4500004085,00010,3.000,true,
2000004086,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR FL-310,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2025-10-15T00:00:00,2025-10-25T00:00:00,157380.19,1.000,,4500004086,00010,3.000,true,
2000004087,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR SC-701,000000000010000676,2000,SP02,,ELEC-MOTR,,2.000,EA,2025-11-20T00:00:00,2025-11-30T00:00:00,157380.19,1.000,,4500004087,00010,2.000,true,
2000004088,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR FA-810,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2026-04-12T00:00:00,2026-04-22T00:00:00,157380.19,1.000,,4500004088,00010,3.000,true,
2000004089,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR ML-201,000000000010000676,2000,SP02,,ELEC-MOTR,,3.000,EA,2026-06-04T00:00:00,2026-06-14T00:00:00,157380.19,1.000,,4500004089,00010,3.000,true,
2000004090,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR SC-701,000000000080000157,4000,SP04,,ELEC-CTRL,,12.000,EA,2024-09-24T00:00:00,2024-12-26T00:00:00,420260.65,1.000,,4500004090,00010,12.000,true,
2000004091,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR FL-310,000000000080000157,4000,SP04,,ELEC-CTRL,,8.000,EA,2025-11-08T00:00:00,2026-02-09T00:00:00,420260.65,1.000,,4500004091,00010,8.000,true,
2000004092,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR ML-201,000000000080000157,4000,SP04,,ELEC-CTRL,,8.000,EA,2026-07-11T00:00:00,2026-10-12T00:00:00,420260.65,1.000,,4500004092,00010,8.000,true,
2000004093,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,SPARE FOR ML-201,000000000080000158,2000,SP02,,MECH-BRG,,6.000,EA,2024-10-02T00:00:00,2024-11-24T00:00:00,400203.99,1.000,,4500004093,00010,6.000,true,
2000004094,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR FL-310,000000000080000158,2000,SP02,,MECH-BRG,,11.000,EA,2024-11-22T00:00:00,2025-01-14T00:00:00,400203.99,1.000,,4500004094,00010,11.000,true,
2000004095,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,SPARE FOR TH-401,000000000080000158,2000,SP02,,MECH-BRG,,7.000,EA,2025-04-13T00:00:00,2025-06-05T00:00:00,400203.99,1.000,,4500004095,00010,7.000,true,
2000004096,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR ML-202,000000000080000158,2000,SP02,,MECH-BRG,,7.000,EA,2025-05-08T00:00:00,2025-06-30T00:00:00,400203.99,1.000,,4500004096,00010,7.000,true,
2000004097,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR SC-701,000000000080000158,2000,SP02,,MECH-BRG,,9.000,EA,2025-06-03T00:00:00,2025-07-26T00:00:00,400203.99,1.000,,4500004097,00010,9.000,true,
2000004098,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR CR-102,000000000080000158,2000,SP02,,MECH-BRG,,7.000,EA,2025-09-17T00:00:00,2025-11-09T00:00:00,400203.99,1.000,,4500004098,00010,7.000,true,
2000004099,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR CV-502,000000000080000158,2000,SP02,,MECH-BRG,,6.000,EA,2025-12-07T00:00:00,2026-01-29T00:00:00,400203.99,1.000,,4500004099,00010,6.000,true,
2000004100,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR PU-611,000000000080000158,2000,SP02,,MECH-BRG,,7.000,EA,2026-03-04T00:00:00,2026-04-26T00:00:00,400203.99,1.000,,4500004100,00010,7.000,true,
2000004101,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR FL-310,000000000080000158,2000,SP02,,MECH-BRG,,7.000,EA,2026-07-26T00:00:00,2026-09-17T00:00:00,400203.99,1.000,,4500004101,00010,7.000,true,
2000004102,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR TH-401,000000000080000158,1000,SP01,,MECH-BRG,,6.000,EA,2024-09-05T00:00:00,2024-10-28T00:00:00,400203.99,1.000,,4500004102,00010,6.000,true,
2000004103,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR PU-611,000000000080000158,1000,SP01,,MECH-BRG,,8.000,EA,2024-10-23T00:00:00,2024-12-15T00:00:00,400203.99,1.000,,4500004103,00010,8.000,true,
2000004104,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR CV-502,000000000080000158,1000,SP01,,MECH-BRG,,3.000,EA,2025-06-05T00:00:00,2025-07-28T00:00:00,400203.99,1.000,,4500004104,00010,3.000,true,
2000004105,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR FA-810,000000000080000158,1000,SP01,,MECH-BRG,,3.000,EA,2025-07-28T00:00:00,2025-09-19T00:00:00,400203.99,1.000,,4500004105,00010,3.000,true,
2000004106,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR CV-501,000000000080000158,1000,SP01,,MECH-BRG,,3.000,EA,2025-08-16T00:00:00,2025-10-08T00:00:00,400203.99,1.000,,4500004106,00010,3.000,true,
2000004107,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR FL-310,000000000080000158,1000,SP01,,MECH-BRG,,5.000,EA,2025-11-13T00:00:00,2026-01-05T00:00:00,400203.99,1.000,,4500004107,00010,5.000,true,
2000004108,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,SPARE FOR ML-202,000000000080000158,1000,SP01,,MECH-BRG,,7.000,EA,2025-12-27T00:00:00,2026-02-18T00:00:00,400203.99,1.000,,4500004108,00010,7.000,true,
2000004109,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,SPARE FOR ML-202,000000000080000158,1000,SP01,,MECH-BRG,,4.000,EA,2026-06-05T00:00:00,2026-07-28T00:00:00,400203.99,1.000,,4500004109,00010,4.000,true,
2000004110,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR TH-401,000000000010000677,1000,SP01,,MECH-SEAL,,6.000,EA,2025-04-10T00:00:00,2025-05-25T00:00:00,143166.07,1.000,,4500004110,00010,6.000,true,
2000004111,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,SPARE FOR ML-201,000000000010000677,1000,SP01,,MECH-SEAL,,8.000,EA,2025-05-07T00:00:00,2025-06-21T00:00:00,143166.07,1.000,,4500004111,00010,8.000,true,
2000004112,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR PU-611,000000000010000677,1000,SP01,,MECH-SEAL,,6.000,EA,2025-09-13T00:00:00,2025-10-28T00:00:00,143166.07,1.000,,4500004112,00010,6.000,true,
2000004113,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000010000677,1000,SP01,,MECH-SEAL,,7.000,EA,2025-10-20T00:00:00,2025-12-04T00:00:00,143166.07,1.000,,4500004113,00010,7.000,true,
2000004114,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR TH-401,000000000010000677,1000,SP01,,MECH-SEAL,,6.000,EA,2026-03-08T00:00:00,2026-04-22T00:00:00,143166.07,1.000,,4500004114,00010,6.000,true,
2000004115,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR CV-501,000000000010000677,1000,SP01,,MECH-SEAL,,8.000,EA,2026-04-09T00:00:00,2026-05-24T00:00:00,143166.07,1.000,,4500004115,00010,8.000,true,
2000004116,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,SPARE FOR SC-701,000000000080000159,2000,SP02,,MILL-LINR,,9.000,EA,2024-09-22T00:00:00,2024-11-09T00:00:00,393368.72,1.000,,4500004116,00010,9.000,true,
2000004117,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR CV-502,000000000080000159,2000,SP02,,MILL-LINR,,6.000,EA,2025-06-12T00:00:00,2025-07-30T00:00:00,393368.72,1.000,,4500004117,00010,6.000,true,
2000004118,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR ML-202,000000000080000159,2000,SP02,,MILL-LINR,,5.000,EA,2025-08-17T00:00:00,2025-10-04T00:00:00,393368.72,1.000,,4500004118,00010,5.000,true,
2000004119,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR FL-310,000000000080000159,2000,SP02,,MILL-LINR,,8.000,EA,2026-02-27T00:00:00,2026-04-16T00:00:00,393368.72,1.000,,4500004119,00010,8.000,true,
2000004120,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000080000159,2000,SP02,,MILL-LINR,,7.000,EA,2026-06-13T00:00:00,2026-07-31T00:00:00,393368.72,1.000,,4500004120,00010,7.000,true,
2000004121,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ04,SPARE FOR CV-502,000000000080000159,3000,SP03,,MILL-LINR,,4.000,EA,2024-12-03T00:00:00,2025-01-20T00:00:00,393368.72,1.000,,4500004121,00010,4.000,true,
2000004122,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR SC-701,000000000080000159,3000,SP03,,MILL-LINR,,4.000,EA,2025-02-25T00:00:00,2025-04-14T00:00:00,393368.72,1.000,,4500004122,00010,4.000,true,
2000004123,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000080000159,3000,SP03,,MILL-LINR,,5.000,EA,2025-07-11T00:00:00,2025-08-28T00:00:00,393368.72,1.000,,4500004123,00010,5.000,true,
2000004124,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR FA-810,000000000080000159,3000,SP03,,MILL-LINR,,5.000,EA,2025-08-01T00:00:00,2025-09-18T00:00:00,393368.72,1.000,,4500004124,00010,5.000,true,
2000004125,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ04,SPARE FOR SC-701,000000000080000159,3000,SP03,,MILL-LINR,,6.000,EA,2026-04-17T00:00:00,2026-06-04T00:00:00,393368.72,1.000,,4500004125,00010,6.000,true,
2000004126,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,SPARE FOR PU-611,000000000080000159,3000,SP03,,MILL-LINR,,6.000,EA,2026-06-26T00:00:00,2026-08-13T00:00:00,393368.72,1.000,,4500004126,00010,6.000,true,
2000004127,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR FA-810,000000000080000159,3000,SP03,,MILL-LINR,,6.000,EA,2026-07-24T00:00:00,2026-09-10T00:00:00,393368.72,1.000,,4500004127,00010,6.000,true,
2000004128,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,SPARE FOR FA-810,000000000010000680,3000,SP03,,INST-XMTR,,12.000,EA,2024-09-18T00:00:00,2025-02-06T00:00:00,719340.26,1.000,,4500004128,00010,12.000,true,
2000004129,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ01,SPARE FOR TH-401,000000000010000680,3000,SP03,,INST-XMTR,,12.000,EA,2024-10-29T00:00:00,2025-03-19T00:00:00,719340.26,1.000,,4500004129,00010,12.000,true,
2000004130,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR TH-401,000000000010000680,3000,SP03,,INST-XMTR,,14.000,EA,2025-08-01T00:00:00,2025-12-20T00:00:00,719340.26,1.000,,4500004130,00010,14.000,true,
2000004131,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR CV-502,000000000010000681,4000,SP04,,HYDR-ASSY,,43.000,EA,2024-09-09T00:00:00,2024-10-15T00:00:00,7337.01,1.000,,4500004131,00010,43.000,true,
2000004132,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ01,SPARE FOR PU-610,000000000010000681,4000,SP04,,HYDR-ASSY,,50.000,EA,2024-11-19T00:00:00,2024-12-25T00:00:00,7337.01,1.000,,4500004132,00010,50.000,true,
